courier_id,vehicle,on_lat,on_lng,on_time,off_time
c54,walking,10.94916529,-74.83202487,0:00:00,23:58:00
c55,motorcycle,11.0065311,-74.81390923,0:00:00,23:58:00
c56,motorcycle,10.98422048,-74.79742974,0:00:00,21:54:01
c57,bicycle,10.95864514,-74.80824441,0:00:00,23:12:00
c58,motorcycle,11.01208974,-74.80799764,0:00:00,23:58:00
c59,motorcycle,10.98433708,-74.79742438,0:00:00,13:34:04
c60,bicycle,10.94619966,-74.82537299,0:00:00,21:33:01
c61,bicycle,10.97674052,-74.8527208,0:00:00,21:06:02
c62,motorcycle,10.95026029,-74.81889814,0:00:00,23:58:00
c63,motorcycle,10.9205787,-74.80579823,0:00:00,20:02:03
c64,motorcycle,10.96714153,-74.84185785,0:00:00,23:05:00
c65,motorcycle,10.99365471,-74.81024534,0:00:00,23:58:00
c66,motorcycle,11.00568196,-74.81702596,0:00:00,23:58:00
c67,bicycle,10.9999535,-74.82118875,0:00:00,21:30:01
c68,motorcycle,10.97571903,-74.79193658,0:00:00,22:30:00
c69,car,10.97172684,-74.79352981,0:00:00,23:58:00
c70,motorcycle,11.01245474,-74.82340425,0:00:00,23:58:00
c71,bicycle,11.00759821,-74.82068449,0:00:00,22:29:00
c72,motorcycle,11.01493877,-74.82679993,0:00:00,23:25:00
c73,motorcycle,10.99776857,-74.78780061,0:00:00,19:19:04
c74,bicycle,10.923922,-74.80593234,0:00:00,0:26:00
c75,motorcycle,11.01765345,-74.81352299,0:00:00,23:50:00
c76,motorcycle,11.00587967,-74.81705278,0:00:00,23:58:00
c77,car,10.97557962,-74.83197123,0:00:00,22:04:01
c78,motorcycle,10.93438786,-74.79114264,0:00:00,9:44:01
c79,motorcycle,11.00013853,-74.81100172,0:00:00,23:58:00
c80,car,10.90130975,-74.79586333,0:00:00,2:38:00
c81,walking,11.04383966,-74.82967526,0:00:00,21:06:02
c82,motorcycle,10.8482555,-74.77171272,0:00:00,23:10:00
c83,motorcycle,11.02173435,-74.81211215,0:00:00,23:58:00
c84,motorcycle,10.89867618,-74.77825195,0:00:00,22:03:00
c85,motorcycle,10.75414638,-74.75168735,0:00:00,23:58:00
c86,motorcycle,10.993566,-74.81022924,0:00:00,23:58:00
c87,motorcycle,10.97907246,-74.80815858,0:00:00,23:09:00
c88,motorcycle,10.95738792,-74.80030507,0:00:00,21:54:01
c89,car,10.97159757,-74.80516523,0:00:00,23:58:00
c90,bicycle,10.90685319,-74.78961378,0:00:00,23:58:00
c91,bicycle,10.95793542,-74.82636005,0:00:00,23:20:00
c92,motorcycle,10.9531372,-74.80682284,0:00:00,23:58:00
c93,motorcycle,10.90396867,-74.7896567,0:00:00,23:58:00
c94,walking,10.95000175,-74.85745221,0:00:00,21:19:01
c95,car,10.92035058,-74.86953288,0:00:00,23:58:00
c96,motorcycle,10.99221499,-74.78372365,0:00:00,21:33:01
c97,motorcycle,10.98673746,-74.81688648,0:00:00,23:58:00
c98,motorcycle,10.96408973,-74.81323868,0:00:00,22:42:00
c99,bicycle,10.9211845,-74.79994565,0:00:00,14:24:04
c100,motorcycle,10.99363697,-74.81021851,0:00:00,23:58:00
c101,car,10.95571501,-74.80026215,0:00:00,17:33:06
c102,motorcycle,11.02184842,-74.81210142,0:00:00,23:48:00
c103,bicycle,10.96057153,-74.78684574,0:00:00,23:58:00
c104,bicycle,11.00329933,-74.81843144,0:00:00,23:37:00
c105,car,10.93017769,-74.79673237,0:00:00,23:58:00
c106,motorcycle,10.99802457,-74.81149524,0:00:00,23:55:00
c107,motorcycle,11.01810463,-74.81409162,0:00:00,23:58:00
c108,car,10.97903951,-74.79716152,0:00:00,0:02:00
c109,motorcycle,11.02122234,-74.81376976,0:00:00,17:17:03
c110,motorcycle,10.93844342,-74.7920385,0:00:00,21:52:01
c111,bicycle,10.98009902,-74.83301729,0:00:00,23:58:00
c112,motorcycle,11.00453627,-74.82642978,0:00:00,23:58:00
c113,motorcycle,10.96863448,-74.80984837,0:00:00,23:58:00
c114,motorcycle,10.90894687,-74.7762832,0:00:00,21:16:01
c115,motorcycle,11.0047796,-74.79270369,0:00:00,23:50:00
c116,motorcycle,11.00576308,-74.81687576,0:00:00,23:58:00
c117,motorcycle,10.95094213,-74.80397433,0:00:00,23:58:00
c118,motorcycle,10.98741423,-74.81584579,0:01:00,0:48:00
c119,motorcycle,11.02207147,-74.81916636,0:02:00,0:25:00
c120,motorcycle,11.00992762,-74.81044918,0:02:00,2:59:00
c121,motorcycle,11.01741265,-74.80956942,0:02:00,22:20:01
c122,motorcycle,11.0134813,-74.83667582,0:03:00,23:58:00
c123,motorcycle,10.99915252,-74.83680457,0:05:00,22:59:00
c124,motorcycle,11.00084825,-74.8192361,0:13:00,23:58:00
c125,motorcycle,11.00212575,-74.82778162,0:29:00,1:03:00
c126,motorcycle,10.95621688,-74.77656215,0:34:00,23:58:00
c127,motorcycle,10.93441068,-74.79480654,0:40:00,0:40:00
c128,motorcycle,10.98233465,-74.82601136,0:42:00,23:58:00
c129,motorcycle,10.85719293,-74.77575749,1:10:00,14:56:03
c130,bicycle,10.95324619,-74.83082861,1:52:00,13:02:03
c131,motorcycle,11.0022753,-74.8278138,1:58:00,23:58:00
c132,motorcycle,10.90258472,-74.78527397,2:28:00,2:28:00
c133,car,11.03818723,-74.82578069,5:01:00,19:16:06
c134,motorcycle,10.98794652,-74.83029217,5:01:00,9:02:01
c135,walking,11.00053902,-74.82381195,5:01:00,17:11:03
c136,car,11.01461179,-74.82697159,5:12:00,17:12:04
c137,motorcycle,10.848438,-74.78410989,5:13:00,15:02:03
c138,car,11.00809248,-74.7957775,5:16:00,23:42:00
c139,car,10.9629415,-74.79771942,5:27:00,17:33:06
c140,motorcycle,10.93832682,-74.81631249,5:34:00,18:08:03
c141,car,10.97591166,-74.81604964,5:39:00,18:22:03
c142,car,10.92662148,-74.86245722,5:47:00,18:15:03
c143,motorcycle,10.96825934,-74.8046127,5:47:00,7:37:01
c144,bicycle,10.95154032,-74.79803056,5:49:00,20:01:03
c145,motorcycle,10.96610736,-74.78218406,5:50:00,22:17:01
c146,motorcycle,10.93988314,-74.80966598,5:50:00,19:55:03
c147,motorcycle,10.99117576,-74.78859991,5:51:00,21:07:01
c148,motorcycle,10.97929805,-74.82359201,5:55:00,13:03:03
c149,car,10.95679226,-74.85686213,6:00:00,13:14:04
c150,bicycle,10.96820611,-74.79456514,6:00:00,22:17:01
c151,motorcycle,10.97190174,-74.83834952,6:00:00,19:09:03
c152,walking,11.00430308,-74.7922048,6:00:00,22:32:00
c153,walking,11.00376572,-74.81249839,6:02:00,20:58:02
c154,bicycle,10.98162493,-74.80539054,6:05:00,12:43:04
c155,motorcycle,10.96504025,-74.78403479,6:05:00,20:18:03
c156,motorcycle,11.00382908,-74.81496066,6:05:00,20:28:03
c157,motorcycle,10.9399313,-74.82806057,6:08:00,15:04:03
c158,car,11.01675109,-74.81601745,6:10:00,15:28:03
c159,bicycle,10.96920226,-74.83748049,6:12:00,18:25:03
c160,motorcycle,10.93218012,-74.82546955,6:13:00,20:47:02
c161,motorcycle,10.9049268,-74.77926582,6:13:00,15:38:03
c162,car,10.97275847,-74.81069595,6:14:00,20:21:02
c163,motorcycle,10.99654176,-74.78855699,6:16:00,16:02:03
c164,car,10.99167256,-74.78548318,6:17:00,19:23:04
c165,car,11.02250491,-74.86960262,6:18:00,21:08:01
c166,motorcycle,10.97881899,-74.82432157,6:18:00,13:57:03
c167,motorcycle,10.99964679,-74.83584434,6:18:00,10:10:01
c168,bicycle,10.99955808,-74.83582824,6:18:00,22:52:00
c169,car,10.91166916,-74.79344934,6:19:00,20:19:03
c170,motorcycle,10.84740891,-74.78154033,6:19:00,12:54:04
c171,motorcycle,10.89385514,-74.78505403,6:20:00,6:22:00
c172,bicycle,11.01983838,-74.80964452,6:20:00,23:58:00
c173,car,10.98133597,-74.83100027,6:20:00,20:18:03
c174,motorcycle,10.99968988,-74.83579606,6:21:00,20:18:03
c175,bicycle,10.99208826,-74.82616156,6:21:00,20:07:03
c176,motorcycle,10.97569368,-74.78335887,6:21:00,11:45:03
c177,car,10.99093496,-74.8078689,6:22:00,22:07:00
c178,motorcycle,11.01692345,-74.83365029,6:23:00,16:05:03
c179,motorcycle,10.96304542,-74.7782144,6:23:00,23:58:00
c180,motorcycle,10.90788735,-74.79716688,6:24:00,19:44:04
c181,motorcycle,10.92757707,-74.79381949,6:25:00,11:25:02
c182,car,10.99028607,-74.79817003,6:26:00,18:12:05
c183,walking,10.9785351,-74.8191449,6:27:00,21:27:01
c184,walking,11.00395329,-74.81490165,6:27:00,11:39:02
c185,car,10.98162746,-74.8263976,6:28:00,19:34:04
c186,motorcycle,11.0051953,-74.81633931,6:29:00,6:58:00
c187,motorcycle,10.90318291,-74.80993956,6:30:00,8:43:01
c188,car,10.97386108,-74.80813175,6:30:00,19:42:05
c189,bicycle,10.99545436,-74.80490774,6:30:00,20:01:03
c190,motorcycle,10.9647741,-74.82977718,6:30:00,14:12:04
c191,motorcycle,10.99468888,-74.78556365,6:32:00,19:31:04
c192,walking,11.00449825,-74.79301482,6:33:00,19:38:03
c193,motorcycle,10.98467927,-74.82595235,6:34:00,22:04:01
c194,car,10.97699146,-74.81261104,6:34:00,20:41:03
c195,motorcycle,10.89094274,-74.81040627,6:34:00,20:36:02
c196,car,10.94465855,-74.77460951,6:38:00,19:29:04
c197,bicycle,11.0211463,-74.80511695,6:38:00,8:44:01
c198,motorcycle,11.00441714,-74.79184002,6:40:00,21:00:01
c199,car,11.00542089,-74.8350504,6:40:00,19:29:04
c200,car,10.91820113,-74.80900079,6:41:00,19:43:04
c201,motorcycle,10.95876681,-74.82277125,6:41:00,6:42:00
c202,bicycle,11.04104639,-74.82950896,6:42:00,23:14:00
c203,car,10.98001031,-74.78771478,6:42:00,19:40:03
c204,motorcycle,10.94931991,-74.830378,6:42:00,9:02:01
c205,motorcycle,10.98808847,-74.79831487,6:44:00,16:58:03
c206,car,10.95780869,-74.80676919,6:44:00,18:30:03
c207,car,11.00639676,-74.81317431,6:44:00,18:34:03
c208,car,10.93584279,-74.81405944,6:44:00,18:21:03
c209,motorcycle,11.00488099,-74.82510477,6:44:00,9:06:01
c210,car,10.98042854,-74.81515378,6:45:00,18:37:03
c211,walking,10.96003164,-74.8315689,6:45:00,21:01:01
c212,car,10.9817618,-74.80543882,6:45:00,19:24:04
c213,motorcycle,10.96390723,-74.79523569,6:45:00,19:57:03
c214,car,10.91999318,-74.79844898,6:46:00,18:28:05
c215,car,11.00629283,-74.79402333,6:47:00,18:56:05
c216,motorcycle,10.99352544,-74.81028825,6:48:00,9:02:01
c217,car,11.00559325,-74.79435593,6:48:00,19:16:06
c218,bicycle,11.00058718,-74.81932729,6:48:00,15:08:03
c219,bicycle,10.98451958,-74.80914026,6:49:00,20:51:02
c220,motorcycle,10.98593649,-74.79773551,6:49:00,21:23:01
c221,car,11.00918241,-74.8213765,6:50:00,17:43:04
c222,motorcycle,10.9547214,-74.8271969,6:50:00,22:21:01
c223,motorcycle,11.01678658,-74.81060475,6:50:00,9:02:01
c224,car,11.00425238,-74.82616156,6:50:00,18:01:04
c225,car,11.00920523,-74.82156962,6:51:00,19:11:04
c226,car,11.00294193,-74.82123166,6:52:00,8:43:01
c227,bicycle,11.02236296,-74.80432838,6:52:00,20:41:03
c228,car,11.00919762,-74.82144088,6:53:00,9:12:01
c229,car,10.97549344,-74.80458587,6:53:00,19:55:03
c230,car,10.92636294,-74.79558438,6:53:00,18:58:04
c231,motorcycle,11.01757488,-74.81363028,6:53:00,12:51:04
c232,motorcycle,11.03340168,-74.87001568,6:54:00,22:13:00
c233,car,10.93935592,-74.84868675,6:54:00,18:10:03
c234,walking,10.98095829,-74.81825441,6:54:00,21:03:02
c235,motorcycle,10.94795876,-74.82298583,6:54:00,17:28:04
c236,car,10.93565015,-74.78129357,6:54:00,19:05:04
c237,car,10.99074232,-74.80778307,6:54:00,21:41:01
c238,motorcycle,11.02498133,-74.8047629,6:54:00,22:58:00
c239,car,10.97698385,-74.84126776,6:55:00,20:40:02
c240,motorcycle,10.94601463,-74.79606181,6:55:00,21:01:01
c241,walking,10.95763126,-74.8008737,6:55:00,21:32:01
c242,car,11.00628269,-74.823533,6:56:00,19:18:03
c243,motorcycle,10.99192603,-74.8077026,6:56:00,18:23:03
c244,motorcycle,11.00311176,-74.81048673,6:56:00,14:38:03
c245,motorcycle,11.00643478,-74.8014906,6:56:00,14:05:03
c246,motorcycle,11.02427414,-74.80653316,6:56:00,18:10:03
c247,car,11.03100636,-74.8710081,6:57:00,22:06:00
c248,car,10.97147337,-74.7893402,6:58:00,19:34:04
c249,car,11.0052612,-74.81977254,6:58:00,22:16:01
c250,motorcycle,10.91797301,-74.79672164,6:59:00,17:45:03
c251,motorcycle,10.96042959,-74.82265323,6:59:00,22:14:01
c252,car,10.99688395,-74.80006903,7:00:00,18:23:03
c253,motorcycle,11.00410283,-74.82036799,7:00:00,20:41:03
c254,bicycle,10.98168069,-74.83911663,7:00:00,21:08:01
c255,car,10.99935784,-74.81792718,7:01:00,14:00:04
c256,car,11.01279693,-74.81315285,7:02:00,19:52:03
c257,bicycle,10.97405625,-74.77632612,7:02:00,9:52:01
c258,motorcycle,11.00072405,-74.83103782,7:03:00,19:02:05
c259,car,10.91388957,-74.81328696,7:03:00,16:48:03
c260,motorcycle,10.95909632,-74.7809127,7:04:00,23:58:00
c261,motorcycle,10.8997002,-74.77819294,7:04:00,9:02:01
c262,car,10.95802414,-74.79876012,7:05:00,18:46:03
c263,motorcycle,10.95057459,-74.77225989,7:05:00,23:58:00
c264,motorcycle,10.98993121,-74.81831878,7:05:00,20:39:02
c265,motorcycle,10.98835208,-74.81269687,7:06:00,18:25:03
c266,car,11.00395582,-74.81523961,7:06:00,19:08:04
c267,motorcycle,10.9647665,-74.83432621,7:07:00,17:32:04
c268,car,10.98520902,-74.7801885,7:07:00,18:29:05
c269,car,11.00528908,-74.8197028,7:07:00,18:43:05
c270,motorcycle,10.98359947,-74.82405335,7:07:00,19:32:03
c271,car,10.98166041,-74.77626175,7:07:00,12:37:04
c272,car,10.96863195,-74.80630785,7:07:00,19:04:04
c273,motorcycle,10.98924937,-74.82857019,7:07:00,20:30:02
c274,bicycle,10.97643382,-74.83964235,7:07:00,14:13:04
c275,car,10.97674559,-74.8176536,7:07:00,19:50:04
c276,bicycle,10.97714354,-74.824799,7:08:00,14:05:03
c277,motorcycle,10.96064504,-74.78119165,7:08:00,15:31:03
c278,motorcycle,10.97094868,-74.80559975,7:08:00,18:48:04
c279,motorcycle,11.03543452,-74.86895353,7:09:00,20:22:02
c280,bicycle,10.99001992,-74.79693085,7:09:00,21:18:01
c281,motorcycle,10.98185305,-74.80921537,7:09:00,18:57:04
c282,car,10.99564447,-74.8144725,7:09:00,17:26:04
c283,bicycle,10.97569875,-74.81879085,7:10:00,16:45:03
c284,motorcycle,10.99099072,-74.81754094,7:10:00,14:40:03
c285,motorcycle,10.99345194,-74.84162182,7:11:00,20:34:03
c286,motorcycle,10.96843424,-74.79418963,7:11:00,13:00:04
c287,bicycle,10.97713594,-74.78756994,7:11:00,21:54:01
c288,bicycle,11.00629537,-74.79505867,7:12:00,21:16:01
c289,car,10.98227128,-74.82817322,7:12:00,17:41:05
c290,bicycle,11.01600842,-74.84676629,7:12:00,20:28:03
c291,motorcycle,10.95695449,-74.85679775,7:12:00,10:34:01
c292,motorcycle,10.94441015,-74.77539271,7:12:00,20:05:03
c293,car,10.91419374,-74.81436521,7:13:00,9:22:02
c294,motorcycle,10.97805604,-74.84780163,7:13:00,9:02:01
c295,car,10.97675319,-74.80743974,7:13:00,11:30:02
c296,motorcycle,10.91564107,-74.81062084,7:14:00,12:37:04
c297,car,10.99682565,-74.81627494,7:14:00,18:55:05
c298,bicycle,10.99348996,-74.81014341,7:14:00,12:02:03
c299,motorcycle,10.98910489,-74.81798083,7:14:00,21:34:01
c300,car,10.93866647,-74.77168053,7:14:00,19:29:04
c301,car,10.94501848,-74.76448685,7:15:00,20:55:01
c302,motorcycle,10.99078287,-74.78983909,7:15:00,23:25:00
c303,motorcycle,11.01390714,-74.79543418,7:16:01,18:02:04
c304,car,11.01110373,-74.82918173,7:16:01,19:30:05
c305,car,10.99669384,-74.81598526,7:16:01,19:09:03
c306,motorcycle,11.00786689,-74.81543273,7:17:01,12:08:06
c307,motorcycle,10.95982632,-74.81315821,7:17:01,21:29:01
c308,bicycle,10.96539257,-74.81764823,7:17:01,19:24:04
c309,motorcycle,10.94688404,-74.81575996,7:18:00,23:31:00
c310,car,10.90366197,-74.79389995,7:19:00,11:06:02
c311,motorcycle,10.97968586,-74.79918927,7:19:00,23:48:00
c312,motorcycle,11.02044925,-74.83638614,7:20:01,20:10:03
c313,walking,10.99827551,-74.81961161,7:20:01,19:48:03
c314,bicycle,10.99043815,-74.814156,7:20:01,11:33:03
c315,bicycle,10.94988768,-74.83037263,7:21:00,19:41:05
c316,motorcycle,10.97923722,-74.82240647,7:21:00,22:41:00
c317,motorcycle,10.97556694,-74.82169837,7:21:00,18:51:05
c318,car,10.91925051,-74.81206387,7:21:00,17:59:03
c319,motorcycle,10.99450131,-74.79985446,7:21:00,20:14:03
c320,motorcycle,10.93949786,-74.78797227,7:22:01,21:45:01
c321,motorcycle,10.95422206,-74.82835561,7:22:01,23:58:00
c322,motorcycle,10.97917639,-74.83764142,7:22:01,22:07:00
c323,motorcycle,11.00308895,-74.79977399,7:22:01,16:44:03
c324,motorcycle,10.97101205,-74.80574995,7:22:01,14:34:03
c325,car,11.00976287,-74.82077569,7:23:00,18:50:04
c326,motorcycle,10.98512538,-74.83326405,7:23:00,10:45:01
c327,car,10.96840636,-74.81147379,7:23:00,15:49:03
c328,bicycle,10.92802064,-74.79423255,7:23:00,20:23:03
c329,bicycle,10.95549702,-74.83078569,7:23:00,14:01:06
c330,car,10.97834753,-74.80071276,7:24:01,9:28:01
c331,motorcycle,10.98817211,-74.80514914,7:25:01,19:25:04
c332,car,10.99291204,-74.84241039,7:25:01,19:37:03
c333,motorcycle,10.98038545,-74.80991811,7:25:01,23:58:00
c334,motorcycle,11.01748109,-74.81373757,7:25:01,20:55:01
c335,bicycle,11.00922551,-74.81328696,7:25:01,19:33:04
c336,car,10.98274274,-74.83491629,7:25:01,18:14:03
c337,walking,11.00470356,-74.8067531,7:26:01,19:36:04
c338,bicycle,11.00022724,-74.81098026,7:27:01,21:10:01
c339,motorcycle,11.00834342,-74.81394142,7:27:01,17:26:04
c340,motorcycle,10.94989022,-74.83035117,7:27:01,12:56:05
c341,bicycle,11.01759262,-74.81327087,7:27:01,22:08:00
c342,bicycle,10.99708673,-74.81029361,7:27:01,21:37:01
c343,motorcycle,10.95076977,-74.85618085,7:27:01,17:40:03
c344,car,11.0027721,-74.81218189,7:28:01,15:26:04
c345,car,11.02188137,-74.81580824,7:28:01,19:35:03
c346,motorcycle,10.98856246,-74.79954869,7:28:01,22:30:00
c347,bicycle,10.98666902,-74.79402333,7:28:01,21:14:01
c348,motorcycle,11.01756474,-74.81174737,7:29:01,23:58:00
c349,motorcycle,10.96229261,-74.82684821,7:29:01,23:58:00
c350,bicycle,11.00902019,-74.82246548,7:29:01,16:16:03
c351,motorcycle,11.01369929,-74.82815176,7:29:01,18:06:05
c352,motorcycle,10.97045441,-74.80294436,7:30:01,21:01:01
c353,motorcycle,11.00709634,-74.82932657,7:30:01,20:27:02
c354,car,10.91142836,-74.80518132,7:30:01,23:15:00
c355,motorcycle,10.96793997,-74.80804592,7:30:01,18:23:03
c356,motorcycle,11.01745321,-74.81237501,7:30:01,20:36:02
c357,car,11.00156811,-74.78679746,7:31:01,19:10:04
c358,motorcycle,11.03857504,-74.82262641,7:31:01,22:06:00
c359,motorcycle,11.00177089,-74.82795864,7:31:01,18:26:03
c360,motorcycle,10.96390723,-74.83515233,7:31:01,21:39:00
c361,car,11.00359335,-74.81777698,7:32:01,17:40:03
c362,car,10.99297794,-74.84231383,7:32:01,19:49:04
c363,motorcycle,10.93305206,-74.77196485,7:32:01,10:32:02
c364,car,11.00354013,-74.81806129,7:33:01,15:18:04
c365,motorcycle,11.02736397,-74.80261713,7:34:01,20:47:02
c366,car,10.99921589,-74.80307311,7:34:01,18:01:04
c367,bicycle,11.04111737,-74.82953042,7:35:01,21:27:01
c368,motorcycle,11.00089641,-74.80783135,7:35:01,12:32:03
c369,car,10.90800648,-74.79083151,7:35:01,21:54:01
c370,motorcycle,10.98344739,-74.82423574,7:35:01,10:04:01
c371,motorcycle,10.96674104,-74.78483409,7:35:01,22:20:01
c372,car,11.00692651,-74.82020169,7:36:01,17:31:03
c373,car,10.96115198,-74.82310921,7:36:01,10:55:01
c374,car,11.00533471,-74.79198486,7:36:01,20:02:03
c375,motorcycle,10.93270227,-74.7733435,7:36:01,20:39:02
c376,motorcycle,10.95054924,-74.83125776,7:36:01,17:46:03
c377,car,10.92337703,-74.81706351,7:37:01,18:59:04
c378,motorcycle,11.00241217,-74.79669482,7:37:01,15:57:03
c379,bicycle,10.97442378,-74.84347254,7:37:01,20:14:03
c380,motorcycle,11.0041662,-74.80814248,7:38:01,18:22:03
c381,motorcycle,10.96204167,-74.81967062,7:38:01,18:00:03
c382,bicycle,11.00268339,-74.81535763,7:38:01,15:04:03
c383,car,11.00023738,-74.79082078,7:39:01,19:55:03
c384,car,10.93334863,-74.80458587,7:39:01,20:07:03
c385,car,11.019993,-74.8119244,7:39:01,19:47:03
c386,car,10.95596341,-74.78204459,7:40:01,19:42:05
c387,motorcycle,10.99351023,-74.81016487,7:40:01,19:59:05
c388,bicycle,10.99213135,-74.81323332,7:40:01,18:02:04
c389,motorcycle,10.99675468,-74.82117802,7:40:01,18:48:04
c390,motorcycle,11.01560286,-74.84579533,7:41:01,16:41:03
c391,car,10.98713794,-74.8205933,7:41:01,19:58:03
c392,motorcycle,10.9571015,-74.82485801,7:41:01,22:25:00
c393,motorcycle,10.97984048,-74.84290391,7:41:01,23:31:00
c394,walking,11.00890106,-74.8271057,7:42:01,23:58:00
c395,bicycle,10.9571598,-74.82473999,7:42:01,19:22:07
c396,bicycle,10.9745784,-74.82391387,7:42:01,7:45:01
c397,motorcycle,11.00114988,-74.82023388,7:43:00,22:53:00
c398,car,11.00934971,-74.82087761,7:44:01,11:23:02
c399,motorcycle,10.95993785,-74.81371075,7:45:01,13:11:04
c400,car,10.97998496,-74.84057039,7:45:01,21:08:01
c401,bicycle,11.00456415,-74.80712324,7:45:01,20:55:01
c402,bicycle,10.98971829,-74.80367929,7:45:01,17:11:03
c403,motorcycle,11.02843362,-74.86635178,7:46:01,8:50:01
c404,car,10.97108302,-74.8051545,7:47:01,19:24:04
c405,motorcycle,11.01440394,-74.83900398,7:47:01,13:14:04
c406,car,10.98828617,-74.80960697,7:47:01,19:12:04
c407,bicycle,11.00421436,-74.79130358,7:47:01,21:53:01
c408,bicycle,10.90337808,-74.81217653,7:47:01,20:59:02
c409,walking,11.0036846,-74.81493384,7:48:01,14:53:02
c410,bicycle,11.00482269,-74.80769187,7:48:01,20:02:03
c411,bicycle,11.00497731,-74.807944,7:49:01,13:21:04
c412,motorcycle,11.009882,-74.82510477,7:49:01,22:16:01
c413,motorcycle,10.91273627,-74.78466243,7:50:02,18:50:04
c414,motorcycle,11.00508631,-74.81572241,7:50:02,16:56:03
c415,bicycle,11.01413779,-74.79771405,7:50:02,17:32:04
c416,motorcycle,10.94882817,-74.83199805,7:51:01,16:37:03
c417,motorcycle,11.00486578,-74.80574459,7:51:01,16:18:03
c418,motorcycle,11.00040468,-74.78662044,7:51:01,13:07:03
c419,bicycle,10.98313055,-74.78643268,7:51:01,16:02:03
c420,motorcycle,11.02200303,-74.80438203,7:51:01,20:46:02
c421,motorcycle,10.96216587,-74.82697159,7:52:01,23:58:00
c422,motorcycle,11.01156252,-74.80770797,7:53:01,10:28:01
c423,motorcycle,11.01027234,-74.80695695,7:53:01,23:58:00
c424,motorcycle,10.97300941,-74.812949,7:53:01,14:26:03
c425,walking,10.97479892,-74.84123021,7:53:01,14:14:03
c426,motorcycle,11.00316752,-74.81058329,7:53:01,22:46:00
