store_id,pick_up_lat,pick_up_lng
s187,6.240779,-75.587107
s188,6.169733,-75.580233
s189,6.212495,-75.594334
s190,6.251361,-75.603448
s191,6.180832334,-75.56880668
s192,6.20450934,-75.5706395
s193,6.208469,-75.567006
s194,6.184358,-75.579313
s195,6.1615448,-75.6054913
s196,6.214432,-75.57635
s197,6.206806,-75.574113
s198,6.21616,-75.605326
s199,6.194918334,-75.58999567
s200,6.238013,-75.598396
s201,6.339083,-75.544086
s202,6.249416,-75.597582
s203,6.217072,-75.598528
s204,6.210671,-75.566066
s205,6.169931,-75.588099
s206,6.161048889,-75.60401917
s207,6.245868,-75.596918
s208,6.186262,-75.562334
s209,6.2512885,-75.5937866
s210,6.178739667,-75.5934476
s211,6.198531176,-75.56780618
s212,6.212737679,-75.57619392
s213,6.167331,-75.619649
s214,6.238981,-75.594404
s215,6.201974,-75.585705
s216,6.255203046,-75.58274816
s217,6.211137,-75.579388
s218,6.157942,-75.604054
s219,6.342349,-75.541571
s220,6.245227281,-75.59233313
s221,6.163444,-75.573833
s222,6.223952,-75.583091
s223,6.15611,-75.611509
s224,6.249039,-75.597137
s225,6.170991,-75.60976
s226,6.199856,-75.575841
s227,6.336254,-75.551898
s228,6.23400181,-75.56888988
s229,6.207605,-75.567003
s230,6.161614524,-75.60554407
s231,6.155415667,-75.61644985
s232,6.161976,-75.605807
s233,6.252647,-75.588084
s234,6.209036,-75.566844
s235,6.246577,-75.602714
s236,6.16794,-75.596696
s237,6.176716,-75.586361
s238,6.233448,-75.603917
s239,6.321273,-75.560532
s240,6.161332,-75.605736
s241,6.198531962,-75.55648702
s242,6.270489,-75.576632
s243,6.201182313,-75.57272907
s244,6.160695,-75.604355
s245,6.20005,-75.562679
s246,6.2481792,-75.5640863
s247,6.218517,-75.583827
s248,6.33875,-75.543861
s249,6.265096,-75.596459
s250,6.232181357,-75.59540878
s251,6.231987,-75.60302
s252,6.212938,-75.571551
s253,6.198275,-75.565592
s254,6.193981,-75.557532
s255,6.331692,-75.556137
s256,6.184534,-75.563551
s257,6.196622,-75.559164
s258,6.251685619,-75.58467102
s259,6.246378,-75.563348
s260,6.2171397,-75.5984977
s261,6.16402,-75.573761
s262,6.181089,-75.568639
s263,6.255146,-75.58275
s264,6.241465,-75.587192
s265,6.185979,-75.569585
s266,6.245177338,-75.59660247
s267,6.208346,-75.566299
s268,6.199004,-75.575547
s269,6.246599697,-75.59515377
s270,6.203651025,-75.56137669
s271,6.2129511,-75.5591374
s272,6.241519289,-75.58707637
s273,6.22982,-75.596094
s274,6.124171,-75.420951
s275,6.163689,-75.596121
s276,6.199215,-75.574893
s277,6.161022922,-75.60512332
s278,6.252195254,-75.58485818
s279,6.271103,-75.577336
s280,6.2225026,-75.57483815
s281,6.176661,-75.592143
s282,6.243088307,-75.60147473
s283,6.172371,-75.608673
s284,6.229926,-75.570382
s285,6.212527,-75.594605
s286,6.19648089,-75.57383019
s287,6.21244,-75.59462
s288,6.211673,-75.569905
s289,6.184027,-75.579164
s290,6.2466,-75.593934
s291,6.204669,-75.582667
s292,6.19982,-75.562756
s293,6.176848412,-75.59130096
s294,6.335444,-75.55776
s295,6.230667,-75.597108
s296,6.187955,-75.580025
s297,6.156641,-75.626764
s298,6.211344225,-75.5722592
s299,6.179238,-75.583182
s300,6.246357,-75.593348
s301,6.215259667,-75.59793132
s302,6.187259702,-75.58182158
s303,6.3326662,-75.5571648
s304,6.176432007,-75.59188676
s305,6.250949,-75.56441
s306,6.170605,-75.586705
s307,6.245207942,-75.60056221
s308,6.340468,-75.54277
s309,6.169455,-75.587468
s310,6.255152,-75.582772
s311,6.160743346,-75.60449683
s312,6.198968,-75.575419
s313,6.339066,-75.542078
s314,6.208235,-75.574747
s315,6.233533,-75.603958
s316,6.339921,-75.544011
s317,6.196639,-75.574079
s318,6.196698,-75.574
s319,6.197143,-75.559626
s320,6.1503579,-75.6146345
s321,6.1711701,-75.587034
s322,6.1964136,-75.573911
s323,6.242494,-75.59711
s324,6.152743,-75.616244
s325,6.190689,-75.580479
s326,6.264607,-75.596993
s327,6.1472535,-75.3784235
s328,6.186461,-75.5901967
s329,6.229467615,-75.56887396
s330,6.1619642,-75.6059114
s331,6.339139,-75.542389
s332,6.152087,-75.616305
s333,6.22593555,-75.56910085
s334,6.246024999,-75.60203079
s335,6.213257,-75.572579
s336,6.198208,-75.565552
s337,6.233623996,-75.60461846
s338,6.234179,-75.568727
s339,6.198545,-75.565605
s340,6.242551667,-75.556153
s341,6.16140334,-75.60555
s342,6.196512,-75.573832
s343,6.263848809,-75.59696038
s344,6.245954,-75.602241
s345,6.205191333,-75.58813634
s346,6.208439006,-75.56417946
s347,6.19701,-75.585661
s348,6.238763616,-75.5486125
s349,6.245472751,-75.59287729
s350,6.246063,-75.595571
s351,6.238827,-75.604726
s352,6.217661433,-75.59896063
s353,6.21981,-75.583432
s354,6.160851665,-75.6045732
s355,6.26367874,-75.56714505
s356,6.229258,-75.570541
s357,6.221701,-75.586263
s358,6.2143499,-75.5962433
s359,6.19657,-75.573787
s360,6.197508,-75.574807
s361,6.172165,-75.603888
s362,6.211305,-75.580506
s363,6.238935,-75.589953
s364,6.175226,-75.586026
s365,6.208821,-75.566363
s366,6.161679,-75.605949
s367,6.259997,-75.59598
s368,6.209282671,-75.56567383
s369,6.24425,-75.595619
s370,6.199036,-75.575364
s371,6.19903,-75.575416
s372,6.21155,-75.594668
s373,6.176689794,-75.59191345
s374,6.182977,-75.586137
s375,6.160247,-75.605157
s376,6.196479007,-75.57382992
s377,6.20019615,-75.58644237
s378,6.175795,-75.604916
s379,6.197146,-75.559133
s380,6.151864,-75.623759
s381,6.247970484,-75.59470251
s382,6.2713239,-75.57710784
s383,6.211581051,-75.59486668
s384,6.199864965,-75.57583892
s385,6.245450379,-75.59623325
s386,6.181388298,-75.56511892
s387,6.208002,-75.567059
s388,6.197296,-75.559298
s389,6.257244,-75.58478
s390,6.176293334,-75.59202465
s391,6.196744887,-75.57387003
s392,6.176297,-75.584747
s393,6.233501937,-75.6040454
s394,6.19586,-75.558662
s395,6.181666,-75.582478
s396,6.246197,-75.589238
s397,6.261964,-75.589169
s398,6.19752,-75.558786
s399,6.200713,-75.573096
s400,6.176766,-75.591667
s401,6.160691,-75.604279
s402,6.160398,-75.60459
s403,6.206524,-75.582846
s404,6.196635,-75.56521499
s405,6.16084,-75.604346
s406,6.207025,-75.565511
s407,6.247577,-75.594483
s408,6.238687,-75.547558
s409,6.2568583,-75.6139163
s410,6.169455,-75.59076
s411,6.213263,-75.571027
s412,6.212639,-75.559104
s413,6.223935335,-75.57417833
s414,6.21212035,-75.59419721
s415,6.200014,-75.562439
s416,6.17647,-75.591877
s417,6.2335361,-75.6039163
s418,6.160402,-75.604461
s419,6.233207,-75.603742
s420,6.245826296,-75.60155419
s421,6.152110337,-75.61572278
s422,6.186068502,-75.56206139
s423,6.211393,-75.571052
s424,6.339248,-75.542228
s425,6.338936,-75.543203
s426,6.245954359,-75.60221167
s427,6.198589,-75.56579
s428,6.263933139,-75.5670222
s429,6.23472444,-75.56892691
s430,6.252123545,-75.5846587
s431,6.23023,-75.570048
s432,6.176652987,-75.59238973
s433,6.167348332,-75.61962846
s434,6.17748,-75.586148
s435,6.1768743,-75.592547
s436,6.271072,-75.57737
s437,6.238314,-75.586613
s438,6.176268338,-75.5919661
s439,6.217596,-75.565063
s440,6.176450327,-75.59187774
s441,6.213834722,-75.57343227
s442,6.2338757,-75.5686493
s443,6.217024,-75.598516
s444,6.16752045,-75.56891125
s445,6.245158326,-75.5953963
s446,6.199925038,-75.56267995
s447,6.2329723,-75.6037638
s448,6.249315659,-75.56668617
s449,6.163277,-75.573684
s450,6.209885,-75.568555
s451,6.160661,-75.595368
s452,6.198957666,-75.57541453
s453,6.222333,-75.574525
s454,6.161712998,-75.6059277
s455,6.233203,-75.604153
s456,6.199945,-75.575868
s457,6.18187,-75.58215933
s458,6.174262369,-75.58378581
s459,6.211729,-75.594838
s460,6.16076633,-75.604482
s461,6.177327,-75.585882
s462,6.230417,-75.57025
s463,6.332823,-75.556698
s464,6.1785637,-75.5842298
s465,6.197514,-75.558883
s466,6.170276242,-75.58563534
s467,6.245538,-75.592846
s468,6.197154,-75.559671
s469,6.23033795,-75.57022747
s470,6.246320344,-75.59747407
s471,6.2712734,-75.577123
s472,6.179114,-75.583357
s473,6.216629,-75.59837
s474,6.339528,-75.542278
s475,6.198659658,-75.56600448
s476,6.339317,-75.54225
s477,6.164289,-75.581986
s478,6.212596977,-75.59452402
s479,6.199481,-75.573732
s480,6.181049,-75.568871
s481,6.176811,-75.592476
s482,6.200161,-75.561962
s483,6.202018,-75.571916
s484,6.202668,-75.571755
s485,6.199085672,-75.57550388
s486,6.1518856,-75.6235446
s487,6.199704,-75.575519
s488,6.2115717,-75.5948909
s489,6.17674233,-75.59133015
s490,6.196314,-75.559874
s491,6.217586717,-75.56477988
s492,6.206605,-75.566258
s493,6.168784001,-75.5872842
s494,6.210092,-75.567293
s495,6.200005,-75.562372
s496,6.244727318,-75.58966897
s497,6.196554309,-75.57370979
s498,6.197243684,-75.558627
s499,6.205092,-75.584075
s500,6.245322,-75.597144
s501,6.25662,-75.580952
s502,6.196047998,-75.57400963
s503,6.177361,-75.58568
s504,6.177096367,-75.5921936
s505,6.17209959,-75.60913849
s506,6.179053467,-75.58364451
s507,6.1635607,-75.5737927
s508,6.152287552,-75.62338199
s509,6.21348,-75.573652
s510,6.2415673,-75.5870511
s511,6.197264,-75.558513
s512,6.167978667,-75.58541166
s513,6.263994,-75.588283
s514,6.169902,-75.613951
s515,6.210121,-75.594093
s516,6.225988,-75.575235
s517,6.163358,-75.573306
s518,6.210659334,-75.56776499
s519,6.176234,-75.585241
s520,6.204478,-75.571918
s521,6.180878,-75.568607
s522,6.233520999,-75.60393827
s523,6.163681719,-75.57347408
s524,6.244977,-75.595442
s525,6.2327705,-75.5977503
s526,6.198419,-75.565987
s527,6.196676,-75.574068
s528,6.160737,-75.604378
s529,6.211482,-75.594676
s530,6.27102264,-75.5769255
s531,6.214289274,-75.57677836
s532,6.208223943,-75.59085231
s533,6.18421,-75.563487
s534,6.163097,-75.602298
s535,6.240777,-75.587108
s536,6.243554,-75.597113
s537,6.258168371,-75.59476189
s538,6.181729999,-75.58223392
s539,6.248258,-75.565497
s540,6.246457,-75.595369
s541,6.338926,-75.544943
s542,6.197085,-75.559107
s543,6.176412367,-75.59186563
s544,6.202039,-75.572002
s545,6.150588342,-75.62208282
s546,6.262185932,-75.58741891
s547,6.160305,-75.604591
s548,6.176137,-75.585232
s549,6.206191,-75.582744
s550,6.211886019,-75.59383151
s551,6.220373,-75.566654
s552,6.196605406,-75.56546017
s553,6.264203,-75.567389
s554,6.24626225,-75.59532835
s555,6.197548267,-75.57474261
s556,6.233467,-75.603839
s557,6.245673,-75.596371
s558,6.198984254,-75.57482191
s559,6.196447,-75.573837
s560,6.199743877,-75.56277009
s561,6.249554176,-75.59591976
s562,6.19566167,-75.57381863
s563,6.216936,-75.598437
s564,6.210493034,-75.57025046
s565,6.23109019,-75.57269615
s566,6.196581,-75.560222
s567,6.260865,-75.59725
s568,6.196337,-75.573997
s569,6.2470313,-75.59477625
s570,6.197254,-75.559863
s571,6.178992318,-75.58309708
s572,6.340046,-75.542592
s573,6.2125391,-75.55911515
s574,6.232965,-75.603562
s575,6.246507025,-75.59528759
s576,6.198289,-75.55918
s577,6.176464,-75.59188
s578,6.183059,-75.586266
s579,6.169309767,-75.59426418
s580,6.246142574,-75.59656765
s581,6.212176,-75.57463
s582,6.206168,-75.582916
s583,6.230178,-75.570423
s584,6.20111,-75.58465
s585,6.219104,-75.583615
s586,6.246639,-75.572458
s587,6.22992659,-75.5701789
s588,6.151878557,-75.62354294
s589,6.206457,-75.564348
s590,6.163663052,-75.57322463
s591,6.246218,-75.596465
s592,6.249576675,-75.5660246
s593,6.240257,-75.596764
s594,6.177213333,-75.59058736
s595,6.201988426,-75.57189306
s596,6.161616,-75.605544
s597,6.160921,-75.60528666
s598,6.247585,-75.594499
s599,6.233231769,-75.60385796
s600,6.199231663,-75.56255914
s601,6.198958,-75.58686
s602,6.201345,-75.573663
s603,6.1637336,-75.5738062
s604,6.211841,-75.594611
s605,6.251015,-75.565905
s606,6.198305,-75.565738
s607,6.181952997,-75.5808381
s608,6.214317,-75.573815
s609,6.176745,-75.591329
s610,6.338687,-75.545124
s611,6.241185,-75.596853
s612,6.204362624,-75.58260062
s613,6.176796,-75.586286
s614,6.231919,-75.602336
s615,6.176836,-75.591991
s616,6.208821,-75.570706
s617,6.202231,-75.571978
s618,6.246517,-75.594706
s619,6.220455,-75.566534
s620,6.209277532,-75.56567493
s621,6.184319,-75.579024
s622,6.236040347,-75.56947869
s623,6.234995,-75.569599
s624,6.206907,-75.56487312
s625,6.196389,-75.56037
s626,6.226059,-75.575296
s627,6.153612,-75.373241
s628,6.160558326,-75.60456247
s629,6.1613249,-75.60554868
s630,6.158428,-75.60837
s631,6.24079,-75.58771
s632,6.151886,-75.623545
s633,6.234471,-75.568758
s634,6.251027,-75.565908
s635,6.213088,-75.572002
s636,6.176533,-75.585316
s637,6.123965,-75.423076
s638,6.237678,-75.587345
s639,6.248581,-75.563545
s640,6.246380238,-75.59320161
s641,6.246447,-75.595382
s642,6.2465088,-75.5952092
s643,6.197455,-75.558883
s644,6.199661,-75.562675
s645,6.151969,-75.623882
s646,6.208327,-75.564673
s647,6.176070338,-75.58517746
s648,6.243607,-75.597079
s649,6.166976,-75.590938
s650,6.1633468,-75.573745
s651,6.243812,-75.602846
s652,6.206804335,-75.56500821
s653,6.178442,-75.583907
s654,6.247616,-75.594504
s655,6.160691663,-75.60449147
s656,6.1700213,-75.5931251
s657,6.172571331,-75.58624824
s658,6.246753,-75.572498
s659,6.27091,-75.577271
s660,6.244837991,-75.59522992
s661,6.176456,-75.591844
s662,6.233209,-75.604584
s663,6.198414,-75.565765
s664,6.257194,-75.591845
s665,6.177173,-75.591908
s666,6.199473,-75.575294
s667,6.246636,-75.59416
s668,6.255129405,-75.58275573
s669,6.1766893,-75.5919042
s670,6.2414589,-75.5870574
s671,6.160504992,-75.60421039
s672,6.2096212,-75.5724054
s673,6.228644,-75.575004
s674,6.201855,-75.571947
s675,6.2148174,-75.5580182
s676,6.246632,-75.572463
s677,6.234203,-75.596183
s678,6.150363,-75.614784
s679,6.199813,-75.562335
s680,6.245956358,-75.59623146
s681,6.238584,-75.547522
s682,6.196566,-75.560303
s683,6.233706667,-75.60495632
s684,6.200121288,-75.57256219
s685,6.245893,-75.596788
s686,6.20865,-75.570692
s687,6.160624,-75.595368
s688,6.247467,-75.589381
s689,6.199385,-75.5745
s690,6.125099,-75.422075
s691,6.19702436,-75.55928025
s692,6.181189,-75.568619
s693,6.2610188,-75.5886704
s694,6.1696843,-75.6130273
s695,6.233586,-75.604588
s696,6.2335349,-75.6039825
s697,6.182977,-75.586136
s698,6.25584,-75.598478
s699,6.152248,-75.615663
s700,6.339131,-75.543898
s701,6.212091,-75.574746
s702,6.261528,-75.596973
s703,6.207164,-75.571611
s704,6.180886333,-75.56838699
s705,6.2175642,-75.5648786
s706,6.19917,-75.57412
s707,6.195782,-75.574202
s708,6.210286,-75.571394
s709,6.334262,-75.558535
s710,6.199048671,-75.57563063
s711,6.229684,-75.570335
s712,6.21174,-75.594575
s713,6.198306,-75.566109
s714,6.206673,-75.565724
s715,6.246625,-75.595415
s716,6.200164,-75.56196
s717,6.22969,-75.57034
s718,6.160460331,-75.59546244
s719,6.199059842,-75.57542486
s720,6.242806,-75.601223
s721,6.2393632,-75.5974464
s722,6.245915,-75.59616
s723,6.174676344,-75.59279367
s724,6.210015,-75.566155
s725,6.176409,-75.584449
s726,6.245222,-75.595267
s727,6.197459,-75.558703
s728,6.148619399,-75.37829357
s729,6.1618,-75.605859
s730,6.229417,-75.570727
s731,6.198794,-75.575491
s732,6.247678,-75.594635
s733,6.217601,-75.565361
s734,6.186139,-75.569732
s735,6.207355,-75.564581
s736,6.176994,-75.586061
s737,6.180822333,-75.56932231
s738,6.210061327,-75.59419429
s739,6.207435363,-75.56779726
s740,6.198678,-75.556802
s741,6.211493312,-75.59460886
s742,6.166302,-75.589665
s743,6.166699,-75.589415
s744,6.182979033,-75.58613349
s745,6.211692962,-75.59491074
s746,6.245957,-75.596224
s747,6.184124,-75.578935
s748,6.243029,-75.59415
s749,6.1475173,-75.3782314
s750,6.153455665,-75.61390781
s751,6.213877,-75.572677
s752,6.198319,-75.556711
s753,6.19706725,-75.559381
s754,6.167411166,-75.61964357
s755,6.214392,-75.571214
s756,6.20833,-75.565207
s757,6.270714,-75.57716
s758,6.234983,-75.568802
s759,6.16043713,-75.60468432
s760,6.246852375,-75.59329939
s761,6.228667986,-75.57040664
s762,6.214298,-75.576782
s763,6.207243012,-75.57170461
s764,6.19656,-75.560248
s765,6.196178019,-75.57397813
s766,6.263847,-75.596753
s767,6.146972,-75.378332
s768,6.24106415,-75.58768825
s769,6.212163,-75.594468
s770,6.2124871,-75.5591908
s771,6.176556004,-75.59192745
s772,6.33914,-75.5424
s773,6.181939534,-75.58205502
s774,6.202637,-75.57172735
s775,6.171908,-75.60947366
s776,6.198374345,-75.56598635
s777,6.174384804,-75.58453498
s778,6.243346658,-75.59392797
s779,6.245737,-75.601926
s780,6.214111374,-75.57633091
s781,6.160646,-75.604233
s782,6.196092,-75.558393
s783,6.2100993,-75.5668366
s784,6.208635,-75.563473
s785,6.2081166,-75.5765607
s786,6.210556,-75.565633
s787,6.246579,-75.596325
s788,6.184028,-75.579156
s789,6.24362655,-75.59707975
s790,6.201962,-75.57181
s791,6.246585,-75.590496
s792,6.199952,-75.5725137
s793,6.201875,-75.572045
s794,6.181983,-75.566731
s795,6.172109,-75.609041
s796,6.189297,-75.591427
s797,6.2316349,-75.5907055
s798,6.213516,-75.570643
s799,6.270748022,-75.57714315
s800,6.163541665,-75.57374057
s801,6.176464001,-75.59188362
s802,6.181939,-75.582055
s803,6.224476,-75.574567
s804,6.208645,-75.56538
s805,6.207488,-75.565218
s806,6.250605,-75.604285
s807,6.213439997,-75.57289632
s808,6.152053,-75.61569
s809,6.159785,-75.605444
s810,6.241235,-75.587645
s811,6.152243,-75.615711
s812,6.2477383,-75.59752
s813,6.193408,-75.567106
s814,6.1820792,-75.5819767
s815,6.170865,-75.62793
s816,6.178685,-75.440284
s817,6.237600686,-75.57185072
s818,6.211742387,-75.5949081
s819,6.18486545,-75.57942225
s820,6.247018,-75.589173
s821,6.217255,-75.564524
s822,6.177712,-75.58615
s823,6.207876,-75.5659
s824,6.197413,-75.559484
s825,6.180879672,-75.56860022
s826,6.16032,-75.605156
s827,6.198307,-75.565739
s828,6.208469,-75.565491
s829,6.152398237,-75.61490834
s830,6.3327644,-75.5569038
s831,6.178108,-75.584332
s832,6.238869,-75.602261
s833,6.240430597,-75.58665979
s834,6.186108501,-75.56215527
s835,6.199508001,-75.57379359
s836,6.212114,-75.594648
s837,6.208322,-75.565711
s838,6.209927,-75.56827
s839,6.229692,-75.57034
s840,6.197605677,-75.55869915
s841,6.16625,-75.590003
s842,6.210843,-75.569287
s843,6.233222,-75.604073
s844,6.161737,-75.605608
s845,6.229702,-75.570338
s846,6.210766,-75.567563
s847,6.24450725,-75.59711685
s848,6.339802,-75.544989
s849,6.255379,-75.582537
s850,6.207607,-75.568584
s851,6.124918332,-75.42322032
s852,6.198883,-75.562169
s853,6.206662,-75.565085
s854,6.210293,-75.568601
s855,6.20847,-75.565764
s856,6.161624997,-75.60560881
s857,6.153485,-75.631661
s858,6.254927,-75.579967
s859,6.172086,-75.584208
s860,6.250054,-75.567219
s861,6.2099642,-75.5656693
s862,6.1972463,-75.5586659
s863,6.33577,-75.554532
s864,6.246331351,-75.59727775
s865,6.198186,-75.5567543
s866,6.1989567,-75.5743804
s867,6.239332,-75.597906
s868,6.210545,-75.566099
s869,6.125201,-75.423163
s870,6.233381277,-75.60382634
s871,6.270717,-75.576534
s872,6.171062,-75.610279
s873,6.175103,-75.583644
s874,6.167528,-75.582746
s875,6.19859,-75.565676
s876,6.163331,-75.573305
s877,6.2081402,-75.5644943
s878,6.176457,-75.591878
s879,6.235929,-75.569378
s880,6.149865,-75.61562
s881,6.1240848,-75.4229456
s882,6.265297,-75.555252
s883,6.262111,-75.587273
s884,6.225624,-75.5752823
s885,6.196532,-75.573825
s886,6.196738339,-75.57392685
s887,6.270747,-75.577143
s888,6.209043,-75.565133
s889,6.20722,-75.565151
s890,6.17686,-75.592429
s891,6.207641,-75.567638
s892,6.19687196,-75.55843056
s893,6.208116,-75.566867
s894,6.241306,-75.587586
s895,6.198617,-75.572722
s896,6.1997811,-75.5726659
s897,6.2527313,-75.5945792
s898,6.250188351,-75.58840101
s899,6.241142288,-75.58761685
s900,6.196395,-75.565497
s901,6.246544,-75.593686
s902,6.166338,-75.569494
s903,6.176509,-75.58527
s904,6.196897964,-75.55874092
s905,6.165121,-75.575656
s906,6.205938,-75.587169
s907,6.238953,-75.587519
s908,6.240825818,-75.58789369
s909,6.271209,-75.576785
s910,6.240775,-75.587109
s911,6.238753667,-75.60593332
s912,6.207258,-75.564901
s913,6.220332024,-75.56648684
s914,6.176546,-75.592077
s915,6.170134033,-75.58792504
s916,6.147624208,-75.37864327
s917,6.209341,-75.570807
s918,6.247761111,-75.59750188
s919,6.271252987,-75.5770668
s920,6.233274,-75.596391
s921,6.267401,-75.595827
s922,6.208153,-75.5645335
s923,6.177504994,-75.59215801
s924,6.173506,-75.585154
s925,6.151741,-75.615964
s926,6.208014,-75.564682
s927,6.200341,-75.572495
s928,6.196111,-75.560501
s929,6.206082594,-75.58290007
s930,6.21598,-75.605499
s931,6.238853535,-75.5479341
s932,6.249723756,-75.56466432
s933,6.15045,-75.616226
s934,6.212203,-75.574682
s935,6.247689,-75.597677
s936,6.245487,-75.561214
s937,6.176597,-75.58523
s938,6.147702642,-75.37886035
s939,6.195861,-75.558661
s940,6.244862,-75.600192
s941,6.208194,-75.564615
s942,6.223517388,-75.57487341
s943,6.149041,-75.616999
s944,6.211485,-75.586682
s945,6.238606,-75.547727
s946,6.209253,-75.567869
s947,6.21008,-75.566826
s948,6.225739,-75.575257
s949,6.1475153,-75.3781462
s950,6.19633,-75.574006
s951,6.123831,-75.42277
