store_id,pick_up_lat,pick_up_lng
s185,4.806687,-75.683304
s186,4.809223,-75.741798
s187,4.808437,-75.687339
s188,4.80946102,-75.74092688
s189,4.80946102,-75.74092688
s190,4.806759219,-75.74778969
s191,4.805665,-75.737934
s192,4.809302,-75.740562
s193,4.827255,-75.679078
s194,4.806687,-75.683304
s195,4.808758126,-75.68987978
s196,4.811204,-75.693312
s197,4.810833,-75.6935
s198,4.809250947,-75.74064168
s199,4.807069608,-75.68378082
s200,4.812135,-75.694512
s201,4.810833,-75.6935
s202,4.807062,-75.683784
s203,4.809302,-75.740562
s204,4.811078,-75.693117
s205,4.80646637,-75.68411717
s206,4.807577597,-75.72125573
s207,4.806687,-75.683304
s208,4.811244,-75.691009
s209,4.806794,-75.685447
s210,4.812135,-75.694512
s211,4.810833,-75.6935
s212,4.804508,-75.687265
s213,4.807069608,-75.68378082
s214,4.808757,-75.691009
s215,4.811244,-75.691009
s216,4.798673,-75.7247991
s217,4.806794,-75.685447
s218,4.8135984,-75.6988994
s219,4.808437,-75.687339
s220,4.806247597,-75.68438334
s221,4.809250947,-75.74064168
s222,4.809250947,-75.74064168
s223,4.812135,-75.694512
s224,4.80646637,-75.68411717
s225,4.835893,-75.669631
s226,4.806747,-75.683759
s227,4.808437,-75.687339
s228,4.808758126,-75.68987978
s229,4.806794,-75.685447
s230,4.808757,-75.691009
s231,4.807145105,-75.68370817
s232,4.805889727,-75.73751986
s233,4.807145105,-75.68370817
s234,4.835392294,-75.66907933
s235,4.807934,-75.687068
s236,4.812135,-75.694512
s237,4.825093,-75.676586
s238,4.809249,-75.742135
s239,4.806747,-75.683759
s240,4.807083,-75.683778
s241,4.808464244,-75.690004
s242,4.808316,-75.681029
s243,4.806981,-75.683506
s244,4.8112683,-75.693181
s245,4.808437,-75.687339
s246,4.810833,-75.6935
s247,4.8065,-75.697369
s248,4.807069608,-75.68378082
s249,4.810833,-75.6935
s250,4.812592,-75.773236
s251,4.806794,-75.685447
s252,4.81117785,-75.69194707
s253,4.808757,-75.691009
s254,4.812135,-75.694512
s255,4.807934,-75.687068
s256,4.809223,-75.741789
s257,4.806747,-75.683759
s258,4.808897,-75.682122
s259,4.806247597,-75.68438334
s260,4.809250947,-75.74064168
s261,4.806747,-75.683759
s262,4.835764,-75.670016
s263,4.807241053,-75.68353724
s264,4.808758126,-75.68987978
s265,4.806182,-75.688802
s266,4.8263501,-75.6781826
s267,4.811204,-75.693312
s268,4.814771,-75.699171
s269,4.812135,-75.694512
s270,4.835755928,-75.66949331
s271,4.803530227,-75.69710776
s272,4.809250947,-75.74064168
s273,4.807062,-75.683784
s274,4.8056928,-75.6829708
s275,4.8056928,-75.6829708
s276,4.807521378,-75.68388325
s277,4.829109,-75.675917
s278,4.802688667,-75.69506845
s279,4.806794,-75.685447
s280,4.806441,-75.688878
s281,4.807521378,-75.68388325
s282,4.813942,-75.694511
s283,4.808776,-75.687967
s284,4.8091097,-75.7415858
s285,4.812592,-75.773236
s286,4.808758126,-75.68987978
s287,4.802688667,-75.69506845
s288,4.807934,-75.687068
s289,4.80636,-75.682371
s290,4.808213,-75.687051
s291,4.807227,-75.683495
s292,4.812135,-75.694512
s293,4.807521378,-75.68388325
s294,4.806747,-75.683759
s295,4.805616,-75.748077
s296,4.806794,-75.685447
s297,4.808111,-75.691403
s298,4.806182,-75.688802
s299,4.8112372,-75.693199
s300,4.803658304,-75.697308
s301,4.8112683,-75.693181
s302,4.802669,-75.694975
s303,4.80946102,-75.74092688
s304,4.807006,-75.683774
s305,4.808758126,-75.68987978
s306,4.809192,-75.740626
s307,4.806756,-75.685488
s308,4.80646637,-75.68411717
s309,4.812135,-75.694512
s310,4.812135,-75.694512
s311,4.814136,-75.714478
s312,4.809250947,-75.74064168
s313,4.806794,-75.685447
s314,4.80646637,-75.68411717
s315,4.807281,-75.68586
s316,4.839051,-75.6666578
s317,4.812972152,-75.77510696
s318,4.805665,-75.737934
s319,4.814286,-75.694137
s320,4.808956389,-75.7412019
s321,4.808658,-75.679497
s322,4.806147183,-75.68234894
s323,4.800826,-75.742917
s324,4.807521378,-75.68388325
s325,4.810523,-75.694172
s326,4.807934,-75.687068
s327,4.811078,-75.693117
s328,4.806217,-75.683348
s329,4.806794,-75.685447
s330,4.80844,-75.686976
s331,4.810833,-75.6935
s332,4.805868,-75.683569
s333,4.809250947,-75.74064168
s334,4.809250947,-75.74064168
s335,4.80727,-75.683757
s336,4.803741,-75.684179
s337,4.804508,-75.687265
s338,4.808773,-75.683006
s339,4.807176532,-75.68649346
s340,4.80946102,-75.74092688
s341,4.808437,-75.687339
s342,4.807521378,-75.68388325
s343,4.806794,-75.685447
s344,4.807069608,-75.68378082
s345,4.80844,-75.686976
s346,4.80946102,-75.74092688
s347,4.807521378,-75.68388325
s348,4.807159707,-75.6849191
s349,4.803549,-75.684791
s350,4.805732272,-75.68352013
s351,4.803530227,-75.69710776
s352,4.807176532,-75.68649346
s353,4.806944,-75.747842
s354,4.807069608,-75.68378082
s355,4.807577597,-75.72125573
s356,4.811204,-75.693312
s357,4.809192,-75.740626
s358,4.808897,-75.682122
s359,4.812135,-75.694512
s360,4.805868,-75.683569
s361,4.813942,-75.694511
s362,4.8056928,-75.6829708
s363,4.804508,-75.687265
s364,4.807577597,-75.72125573
s365,4.807176532,-75.68649346
s366,4.804508,-75.687265
s367,4.810833,-75.6935
s368,4.809192,-75.740626
s369,4.802207648,-75.68697764
s370,4.800826,-75.742917
s371,4.804508,-75.687265
s372,4.807176532,-75.68649346
s373,4.835715,-75.669585
s374,4.806147183,-75.68234894
s375,4.808575,-75.679527
s376,4.809363,-75.741384
s377,4.826706,-75.678862
s378,4.80946102,-75.74092688
s379,4.808758126,-75.68987978
s380,4.823096,-75.688994
s381,4.808316,-75.681029
s382,4.806794,-75.685447
s383,4.806147183,-75.68234894
s384,4.813339,-75.697812
s385,4.8065,-75.697369
s386,4.835392294,-75.66907933
s387,4.80646637,-75.68411717
s388,4.809250947,-75.74064168
s389,4.806687,-75.683304
s390,4.811204,-75.693312
s391,4.805868,-75.683569
s392,4.80721251,-75.69922317
s393,4.811934761,-75.70478962
s394,4.806147183,-75.68234894
s395,4.80721251,-75.69922317
s396,4.802688667,-75.69506845
s397,4.809182,-75.697816
s398,4.811934761,-75.70478962
s399,4.806794,-75.685447
s400,4.805732272,-75.68352013
s401,4.806147183,-75.68234894
s402,4.809182,-75.697816
s403,4.809302,-75.740562
s404,4.829109,-75.675917
s405,4.807176532,-75.68649346
s406,4.812972152,-75.77510696
s407,4.811204,-75.693312
s408,4.808773,-75.683006
s409,4.806794,-75.685447
s410,4.826105385,-75.68348993
s411,4.808901,-75.682222
s412,4.805868,-75.683569
s413,4.807069608,-75.68378082
s414,4.806756,-75.685488
s415,4.807618607,-75.68631921
s416,4.805868,-75.683569
s417,4.799215,-75.688737
s418,4.809174,-75.691039
s419,4.808658,-75.679497
s420,4.806794,-75.685447
s421,4.811204,-75.693312
s422,4.805868,-75.683569
s423,4.80646637,-75.68411717
s424,4.809182,-75.697816
s425,4.7942032,-75.7362636
s426,4.808349,-75.689437
s427,4.807521378,-75.68388325
s428,4.806794,-75.685447
s429,4.80946102,-75.74092688
s430,4.808575,-75.679527
s431,4.80646637,-75.68411717
s432,4.803530227,-75.69710776
s433,4.811204,-75.693312
s434,4.807577597,-75.72125573
s435,4.808884,-75.688854
s436,4.812972152,-75.77510696
s437,4.808245,-75.686782
s438,4.806792,-75.721592
s439,4.807176532,-75.68649346
s440,4.800826,-75.742917
s441,4.806747,-75.683759
s442,4.812135,-75.694512
s443,4.808901,-75.682222
s444,4.807176532,-75.68649346
s445,4.803549,-75.684791
s446,4.809182,-75.697816
s447,4.807521378,-75.68388325
s448,4.808758126,-75.68987978
s449,4.839051,-75.6666578
s450,4.80654,-75.737671
s451,4.807176532,-75.68649346
s452,4.800826,-75.742917
s453,4.814039,-75.76385
s454,4.807521378,-75.68388325
s455,4.805616,-75.748077
s456,4.835392294,-75.66907933
s457,4.829109,-75.675917
s458,4.808956389,-75.7412019
s459,4.806747,-75.683759
s460,4.839051,-75.6666578
s461,4.807269764,-75.68394561
s462,4.807521378,-75.68388325
s463,4.827878,-75.679994
s464,4.807578,-75.687036
s465,4.80646637,-75.68411717
s466,4.806794,-75.685447
s467,4.827878,-75.679994
s468,4.805772,-75.682735
s469,4.807988,-75.698245
s470,4.806794,-75.685447
s471,4.804508,-75.687265
s472,4.806692,-75.68465
s473,4.806794,-75.685447
s474,4.808956389,-75.7412019
s475,4.812592,-75.773236
s476,4.806794,-75.685447
s477,4.807618607,-75.68631921
s478,4.808901,-75.682222
s479,4.827353,-75.67956
s480,4.808348,-75.690389
s481,4.805665,-75.737934
s482,4.82754,-75.679893
s483,4.8056928,-75.6829708
s484,4.808901,-75.682222
s485,4.799215,-75.688737
s486,4.809182,-75.697816
s487,4.807241053,-75.68353724
s488,4.805732272,-75.68352013
s489,4.809192,-75.740626
s490,4.815139,-75.697076
s491,4.812284,-75.68645
s492,4.80727,-75.683549
s493,4.8065,-75.697369
s494,4.80721251,-75.69922317
s495,4.799215,-75.688737
s496,4.829143,-75.675567
s497,4.803611701,-75.69713991
s498,4.808956389,-75.7412019
s499,4.804508,-75.687265
s500,4.804508,-75.687265
s501,4.8065,-75.697369
s502,4.812135,-75.694512
s503,4.806944,-75.747842
s504,4.803549,-75.684791
s505,4.808901,-75.682222
s506,4.826105385,-75.68348993
s507,4.807444449,-75.68480429
s508,4.80727,-75.683549
s509,4.80727,-75.683757
s510,4.805868,-75.683569
s511,4.817668,-75.679895
s512,4.803549,-75.684791
s513,4.804508,-75.687265
s514,4.813064,-75.686794
s515,4.808294,-75.68689
s516,4.808213,-75.687051
s517,4.799854,-75.760108
s518,4.80727,-75.683549
s519,4.80654,-75.737671
s520,4.806118,-75.697325
s521,4.80727,-75.683757
s522,4.803549,-75.684791
s523,4.807281,-75.68586
s524,4.812972152,-75.77510696
s525,4.805732272,-75.68352013
s526,4.80727,-75.683549
s527,4.808348,-75.690389
s528,4.799854,-75.760108
s529,4.803530227,-75.69710776
s530,4.807281,-75.68586
s531,4.803530227,-75.69710776
s532,4.803611701,-75.69713991
s533,4.8292183,-75.6770416
s534,4.80768936,-75.72118558
s535,4.80636,-75.682371
s536,4.806147183,-75.68234894
s537,4.807988,-75.698245
s538,4.817668,-75.679895
