order_id,store_id,drop_off_lat,drop_off_lng,placement_time,preparation_time,ready_time,expected_drop_off_time
o50,s27,7.0613959,-73.1155634,9:13:55,9:15:39,9:24:39,9:43:55
o51,s27,7.0675904,-73.10400367,9:15:07,9:16:30,9:25:30,9:45:07
o52,s13,7.119887,-73.108189,9:15:12,9:16:06,9:31:06,9:45:12
o53,s25,7.1001958,-73.1048658,9:19:06,9:20:14,9:50:14,9:49:06
o54,s28,7.0605528,-73.0875228,9:19:57,9:20:50,9:29:50,9:49:57
o55,s11,7.125628,-73.117401,9:21:47,9:22:33,9:37:33,9:51:47
o56,s13,7.122345,-73.115581,9:22:16,9:23:19,9:43:19,9:52:16
o57,s29,7.065572064,-73.10827173,9:25:44,9:27:05,9:32:05,9:55:44
o58,s30,7.127044,-73.105985,9:26:06,9:27:11,9:47:11,9:56:06
o59,s16,7.128084,-73.11382,9:28:19,9:29:32,9:39:32,9:58:19
o60,s15,7.1355471,-73.12296,9:29:03,9:29:48,9:41:48,9:59:03
o61,s25,7.1258509,-73.1097667,9:32:58,9:33:55,10:13:55,10:02:58
o62,s17,7.112171,-73.112566,9:35:28,9:37:11,9:52:11,10:05:28
o63,s28,7.062976097,-73.08611065,9:36:40,9:37:17,9:46:17,10:06:40
o64,s31,7.080877725,-73.12475324,9:37:50,9:38:54,9:43:54,10:07:50
o65,s30,7.1147762,-73.1218877,9:43:55,9:45:21,10:00:21,10:13:55
o66,s32,7.109289722,-73.10674019,9:47:03,9:47:58,10:12:58,10:11:03
o67,s25,7.118499057,-73.11581343,9:48:40,9:50:23,10:15:23,10:18:40
o68,s30,7.1128489,-73.1124559,9:51:10,9:52:42,10:12:42,10:21:10
o69,s17,7.120006,-73.121811,9:57:55,10:00:03,10:15:03,10:27:55
o73,s33,7.1345222,-73.1097946,10:02:48,10:03:39,10:08:39,10:22:48
o74,s34,7.133559,-73.109684,10:03:18,10:04:16,11:04:16,10:33:18
o75,s13,7.133559,-73.109684,10:03:18,10:04:41,10:29:41,10:33:18
o76,s18,7.128460407,-73.12279757,10:04:22,10:04:57,10:14:57,10:27:22
o77,s25,7.1319777,-73.1189364,10:06:01,10:07:31,10:37:31,10:36:01
o78,s35,7.113392,-73.123176,10:08:29,10:10:25,10:51:25,10:27:29
o79,s13,7.120462,-73.106745,10:08:32,10:09:44,10:44:44,10:38:32
o80,s9,7.133495893,-73.11295453,10:13:28,10:14:41,10:47:41,10:48:28
o81,s34,7.1339005,-73.1180478,10:14:28,10:15:24,11:15:24,10:44:28
o82,s25,7.1239356,-73.1124518,10:18:06,10:19:30,10:39:30,10:48:06
o83,s36,7.126271,-73.123605,10:19:05,10:20:14,10:40:14,10:49:05
o84,s17,7.120553424,-73.12463656,10:21:05,10:22:30,10:37:30,10:51:05
o85,s37,7.0865575,-73.1095217,10:33:54,10:35:03,10:41:03,11:03:54
o86,s38,7.0758344,-73.1123704,10:33:58,10:34:54,10:54:54,10:46:58
o88,s39,7.115088,-73.117062,10:34:33,10:35:47,10:40:47,11:04:33
o87,s11,7.115088,-73.117062,10:34:33,10:35:36,10:50:36,11:04:33
o89,s21,7.1211256,-73.1144492,10:35:01,10:35:51,10:50:51,11:05:01
o90,s25,7.099016211,-73.10596369,10:41:56,10:42:55,11:07:55,11:11:56
o91,s40,7.065986312,-73.07718962,10:43:58,10:46:28,10:56:28,11:09:58
o92,s41,7.115668506,-73.10638782,10:48:05,10:49:19,11:02:19,11:19:05
o93,s42,7.098492,-73.115349,10:49:41,10:50:43,11:00:43,11:19:41
o94,s43,7.110204,-73.131963,10:51:47,10:52:23,11:09:23,11:21:47
o95,s44,7.099564,-73.105154,10:55:25,11:01:23,11:06:23,11:25:25
o96,s17,7.104242991,-73.11933316,10:58:51,10:59:48,11:12:48,11:28:51
o109,s45,7.0717406,-73.1166192,11:00:22,11:01:33,11:27:33,11:31:22
o110,s46,7.1142937,-73.1205282,11:01:46,11:02:45,11:29:45,11:31:46
o111,s47,7.1345222,-73.1097946,11:04:04,11:05:09,11:41:09,11:35:04
o112,s43,7.1185172,-73.1250499,11:04:46,11:05:23,11:22:23,11:34:46
o113,s48,7.099582,-73.1081845,11:06:37,11:07:44,11:27:44,11:45:37
o114,s49,7.0616088,-73.09119,11:06:49,11:08:30,11:33:30,11:27:49
o115,s47,7.1313738,-73.1138728,11:07:32,11:08:35,11:46:35,11:38:32
o116,s50,7.1177592,-73.1168899,11:07:44,11:09:22,11:33:22,11:37:44
o117,s51,7.074452876,-73.10546145,11:08:03,11:19:14,11:29:14,11:43:03
o118,s28,7.067969,-73.103722,11:08:15,11:09:01,11:20:01,11:38:15
o119,s52,7.081014,-73.108581,11:08:42,11:09:41,11:36:41,11:50:42
o120,s53,7.061551004,-73.07939641,11:10:26,11:11:04,11:44:04,11:40:26
o121,s38,7.0612359,-73.1062846,11:10:51,11:11:56,11:36:56,11:27:51
o122,s38,7.0876844,-73.1086918,11:11:05,11:12:01,11:37:01,11:28:05
o123,s54,7.134185,-73.120179,11:11:06,11:12:11,11:28:11,11:41:06
o124,s55,7.1237536,-73.1065444,11:11:33,11:12:52,11:50:52,11:41:33
o125,s51,7.104821,-73.120931,11:12:13,11:22:32,11:32:32,11:47:13
o126,s56,7.120807,-73.110964,11:13:36,11:14:32,11:51:32,11:38:36
o127,s53,7.0332374,-73.08279,11:15:11,11:15:48,11:39:48,11:45:11
o128,s45,7.061430554,-73.10569748,11:15:51,11:16:59,11:46:59,11:54:51
o129,s43,7.0949251,-73.112733,11:17:20,11:17:58,11:34:58,11:47:20
o130,s57,7.1118391,-73.1166332,11:17:31,11:18:34,11:28:34,11:39:31
o131,s55,7.122317,-73.108574,11:17:43,11:18:41,11:56:41,11:47:43
o132,s58,7.118832,-73.124414,11:17:53,11:19:14,11:51:14,11:47:53
o133,s59,7.099127,-73.106192,11:18:20,11:19:39,11:33:39,11:37:20
o134,s21,7.1099961,-73.1118739,11:19:12,11:20:03,11:35:03,11:49:12
o135,s60,7.061412059,-73.10683979,11:22:14,11:22:51,11:29:51,11:52:14
o136,s61,7.061616552,-73.11394729,11:22:18,11:23:14,11:53:14,12:32:18
o137,s62,7.069632,-73.1124647,11:22:28,11:23:25,11:51:25,11:52:28
o138,s63,7.122577,-73.106622,11:22:56,11:23:53,11:44:53,11:52:56
o139,s1,7.1203369,-73.1161193,11:23:13,11:24:16,11:54:16,11:53:13
o140,s64,7.122661678,-73.11611921,11:23:33,11:24:43,11:43:43,11:49:33
o141,s65,7.130631834,-73.11511405,11:24:03,11:25:18,11:46:18,11:47:03
o142,s66,7.0842295,-73.1124303,11:24:19,11:25:30,11:35:30,11:54:19
o143,s61,7.0673176,-73.1088596,11:24:31,11:26:09,12:09:09,12:09:31
o144,s67,7.069161,-73.113861,11:24:58,11:26:09,11:46:09,11:54:58
o145,s68,7.058326145,-73.08879051,11:25:30,11:26:27,11:44:27,11:48:30
o146,s69,7.1233851,-73.1170268,11:26:10,11:27:31,11:51:31,11:52:10
o147,s70,7.107957825,-73.1154547,11:26:19,11:27:16,11:57:16,11:56:19
o148,s70,7.1257818,-73.1281145,11:26:35,11:28:42,12:03:42,11:56:35
o149,s70,7.1235616,-73.11319325,11:26:44,11:29:27,12:04:27,11:56:44
o150,s71,7.097322735,-73.10326774,11:27:15,11:28:35,11:56:35,11:57:15
o151,s72,7.097248208,-73.10313798,11:27:40,11:28:15,11:38:15,11:57:40
o152,s43,7.124266,-73.111121,11:28:00,11:28:38,11:45:38,11:58:00
o153,s64,7.1048924,-73.1288777,11:28:21,11:29:12,11:53:12,12:04:21
o154,s73,7.1249715,-73.1105222,11:28:56,11:29:59,11:49:59,11:48:56
o155,s70,7.1310688,-73.1262373,11:29:18,11:30:23,12:05:23,11:59:18
o156,s51,7.1267554,-73.1175051,11:30:09,11:32:49,11:42:49,12:05:09
o157,s74,7.136235,-73.114474,11:30:20,11:31:45,11:59:45,11:57:20
o158,s64,7.1122833,-73.1094588,11:30:41,11:32:24,11:51:24,12:02:41
o159,s43,7.1174255,-73.1301903,11:31:18,11:31:56,11:48:56,12:01:18
o160,s75,7.111823547,-73.10323488,11:31:42,11:32:37,11:45:37,12:02:42
o161,s57,7.113031,-73.106925,11:32:15,11:38:28,11:43:28,11:54:15
o162,s43,7.1119185,-73.1085939,11:32:25,11:33:04,11:50:04,12:02:25
o163,s76,7.111430632,-73.11841115,11:33:22,11:34:24,12:12:24,12:14:22
o164,s77,7.068808,-73.115058,11:34:03,11:34:59,12:02:59,12:04:03
o165,s42,7.068808,-73.115058,11:34:03,11:34:59,11:39:59,12:04:03
o166,s78,7.139830427,-73.12345706,11:34:12,11:36:38,11:41:38,12:34:12
o167,s79,7.0941567,-73.1021568,11:34:19,11:35:26,11:41:26,11:55:19
o168,s57,7.1216947,-73.1187565,11:34:26,11:41:03,11:46:03,11:56:26
o169,s9,7.116425,-73.113498,11:35:28,11:36:25,12:10:25,12:10:28
o170,s64,7.076452,-73.1091961,11:36:01,11:37:24,12:09:24,12:18:01
o171,s64,7.080128,-73.11889,11:36:09,11:37:08,11:59:08,12:18:09
o172,s53,7.061323081,-73.10532767,11:36:16,11:36:52,12:00:52,12:06:16
o173,s74,7.118841,-73.128159,11:37:24,11:38:49,12:01:49,12:04:24
o174,s70,7.116677,-73.116134,11:38:34,11:39:46,12:14:46,12:08:34
o175,s33,7.122784,-73.108719,11:38:50,11:39:49,11:44:49,11:58:50
o176,s80,7.100061572,-73.10691319,11:40:22,11:41:30,12:25:30,12:10:22
o177,s81,7.11744,-73.1141356,11:40:31,11:41:54,11:46:54,12:10:31
o178,s82,7.1182515,-73.1298775,11:40:35,11:41:31,11:51:31,12:10:35
o179,s60,7.088591,-73.117035,11:41:13,11:41:49,11:48:49,12:11:13
o180,s53,7.061349,-73.106961,11:41:24,11:41:59,12:07:59,12:11:24
o182,s83,7.1123377,-73.1107805,11:41:28,11:43:13,12:04:13,12:11:28
o181,s84,7.098355,-73.12882,11:41:28,11:42:05,12:11:05,12:11:28
o183,s85,7.1099961,-73.1118739,11:41:32,11:42:35,12:10:35,12:11:32
o184,s86,7.1144772,-73.1158434,11:41:45,11:43:00,11:48:00,12:11:45
o185,s87,7.115394034,-73.11289653,11:41:50,11:43:06,12:02:06,12:04:50
o188,s88,7.111241579,-73.10467896,11:42:00,11:48:49,11:53:49,12:12:00
o187,s46,7.111241579,-73.10467896,11:42:00,11:43:36,12:11:36,12:12:00
o186,s89,7.119983603,-73.11815587,11:42:00,11:43:04,12:15:04,12:12:00
o189,s35,7.108099504,-73.10658032,11:42:13,11:43:10,11:56:10,12:01:13
o190,s46,7.133455,-73.121868,11:42:22,11:43:29,12:11:29,12:12:22
o191,s90,7.1223912,-73.1189409,11:42:44,11:43:56,12:03:56,12:12:44
o192,s91,7.12469041,-73.12184505,11:42:45,11:44:53,12:24:53,12:19:45
o193,s35,7.131194,-73.121695,11:42:48,11:44:05,11:57:05,11:59:48
o194,s92,7.061967585,-73.08994353,11:43:52,11:44:44,11:52:44,12:19:52
o195,s93,7.0902928,-73.1100887,11:44:05,11:44:56,12:09:56,12:24:05
o196,s25,7.1097135,-73.1049416,11:44:53,11:46:35,12:01:35,12:14:53
o197,s94,7.131158,-73.11571,11:45:08,11:45:44,12:19:44,12:15:08
o198,s95,7.121944164,-73.10983648,11:45:18,11:46:34,12:08:34,12:11:18
o199,s83,7.114652,-73.10663,11:45:30,11:46:22,12:04:22,12:15:30
o200,s35,7.120429663,-73.11278086,11:45:58,11:47:43,12:00:43,12:04:58
o201,s96,7.119570656,-73.11886109,11:46:00,11:47:22,12:12:22,12:16:00
o202,s60,7.0944137,-73.1029762,11:46:13,11:46:49,11:53:49,12:16:13
o203,s43,7.115753,-73.107898,11:46:19,11:46:58,12:03:58,12:16:19
o204,s97,7.125927672,-73.1181436,11:46:35,11:48:05,12:46:05,12:17:35
o205,s70,7.131158,-73.11571,11:46:39,11:48:19,12:26:19,12:16:39
o206,s98,7.096518,-73.108221,11:46:51,11:47:23,12:12:23,12:15:51
o207,s71,7.119192719,-73.12471535,11:48:13,11:49:37,12:22:37,12:18:13
o208,s99,7.1180994,-73.1305664,11:48:35,11:49:32,12:09:32,12:18:35
o209,s100,7.067335,-73.108874,11:49:20,11:50:23,12:07:23,12:19:20
o210,s86,7.125786613,-73.11745092,11:49:20,11:50:17,11:55:17,12:19:20
o211,s43,7.111810572,-73.1027494,11:49:26,11:50:04,12:07:04,12:19:26
o212,s96,7.118475,-73.113195,11:49:30,11:50:34,12:17:34,12:19:30
o213,s79,7.12338,-73.110042,11:49:32,11:51:08,11:57:08,12:10:32
o214,s70,7.1260706,-73.1180867,11:49:45,11:50:56,12:33:56,12:19:45
o215,s93,7.074813881,-73.10932115,11:50:02,11:51:02,12:16:02,12:29:02
o216,s60,7.0957738,-73.1055169,11:50:36,11:51:13,11:58:13,12:20:36
o217,s86,7.126254,-73.116714,11:50:54,11:52:01,12:02:01,12:20:54
o218,s61,7.0612409,-73.0860784,11:51:26,11:52:45,12:27:45,12:51:26
o219,s101,7.111301,-73.114491,11:51:30,11:52:25,12:14:25,12:16:30
o220,s53,7.069276,-73.112344,11:51:53,11:52:29,12:27:29,12:21:53
o221,s94,7.1158615,-73.1065534,11:51:56,11:52:35,12:24:35,12:21:56
o222,s53,7.0613529,-73.0826685,11:52:00,11:52:33,12:16:33,12:22:00
o223,s72,7.0949251,-73.112733,11:53:47,11:54:23,12:04:23,12:23:47
o224,s102,7.108345,-73.1110133,11:53:51,11:54:57,12:05:57,12:23:51
o225,s103,7.0994656,-73.1078598,11:53:52,11:54:41,12:15:41,12:23:52
o226,s80,7.068589,-73.113772,11:54:13,11:56:02,12:33:02,12:24:13
o227,s69,7.108914,-73.114311,11:54:41,11:55:53,12:20:53,12:20:41
o228,s104,7.075711011,-73.10221941,11:55:30,11:56:49,12:20:49,12:21:30
o229,s83,7.11678,-73.116027,11:55:36,11:57:19,12:13:19,12:25:36
o230,s92,7.1256654,-73.1080676,11:55:43,11:56:43,12:06:43,12:31:43
o231,s105,7.123703325,-73.11637033,11:55:47,11:57:03,12:17:03,12:26:47
o232,s106,7.1234556,-73.1210839,11:56:08,11:57:17,12:29:17,12:24:08
o233,s92,7.063603,-73.089124,11:56:16,11:57:23,12:07:23,12:32:16
o234,s107,7.105953,-73.105496,11:56:29,11:57:36,12:31:36,12:26:29
o235,s43,7.117593,-73.11228,11:56:58,11:57:35,12:14:35,12:26:58
o236,s98,7.10321,-73.117325,11:57:12,11:57:49,12:22:49,12:25:12
o237,s104,7.06785,-73.097641,11:57:28,11:58:43,12:27:43,12:23:28
o238,s35,7.134505,-73.121901,11:57:32,11:58:57,12:11:57,12:15:32
o239,s108,7.07508372,-73.10672309,11:57:36,11:58:31,12:10:31,12:27:36
o240,s92,7.10717,-73.104538,11:57:42,11:58:35,12:13:35,12:33:42
o241,s43,7.1028127,-73.1213531,11:58:50,11:59:25,12:16:25,12:28:50
o242,s46,7.132292252,-73.11366834,11:59:17,12:00:35,12:27:35,12:29:17
o243,s109,7.0860684,-73.1139743,11:59:26,12:00:40,12:08:40,12:17:26
o244,s40,7.0407066,-73.0727436,11:59:48,12:02:12,12:12:12,12:25:48
o245,s50,7.1165967,-73.11602,11:59:49,12:01:29,12:30:29,12:29:49
o253,s98,7.1189431,-73.1255627,12:00:04,12:00:51,12:25:51,12:28:04
o254,s93,7.0626976,-73.1014396,12:00:12,12:01:35,12:31:35,12:40:12
o255,s65,7.0871803,-73.1103217,12:00:16,12:01:24,12:22:24,12:23:16
o256,s60,7.06435,-73.109252,12:00:41,12:01:18,12:08:18,12:30:41
o257,s64,7.1057394,-73.1070764,12:00:47,12:02:02,12:33:02,12:36:47
o258,s53,7.065986312,-73.07718962,12:01:08,12:01:42,12:35:42,12:31:08
o259,s110,7.122487924,-73.12857633,12:02:17,12:03:42,12:25:42,12:33:17
o260,s35,7.115844,-73.106604,12:03:06,12:04:03,12:17:03,12:22:06
o261,s64,7.110637,-73.11247,12:03:08,12:04:21,12:32:21,12:32:08
o262,s111,7.040766784,-73.07257584,12:03:09,12:04:18,12:14:18,12:33:09
o263,s61,7.061506,-73.098965,12:03:22,12:04:18,12:39:18,13:08:22
o264,s70,7.107639,-73.1113495,12:04:03,12:05:31,12:45:31,12:34:03
o265,s112,7.092561338,-73.10998399,12:04:16,12:05:56,12:35:56,12:40:16
o266,s97,7.1246739,-73.1123218,12:04:35,12:05:43,13:03:43,12:35:35
o267,s46,7.116719,-73.106931,12:04:55,12:05:51,12:32:51,12:34:55
o268,s94,7.119862857,-73.11380719,12:05:08,12:05:43,12:37:43,12:35:08
o269,s6,7.1208545,-73.1177652,12:05:39,12:06:29,12:19:29,12:35:39
o270,s113,7.097248208,-73.10313798,12:05:49,12:07:17,12:22:17,12:25:49
o271,s93,7.069054,-73.112284,12:05:55,12:07:02,12:37:02,12:42:55
o272,s114,7.071574142,-73.09964005,12:06:50,12:08:06,12:43:06,12:33:50
o273,s107,7.111601306,-73.11139986,12:06:59,12:08:07,12:42:07,12:36:59
o274,s56,7.11768,-73.110645,12:07:14,12:08:23,12:50:23,12:32:14
o275,s3,7.03654144,-73.07048776,12:07:25,12:09:00,12:34:00,12:52:25
o276,s61,7.0942446,-73.0969524,12:07:28,12:09:00,12:49:00,13:07:28
o277,s46,7.1192408,-73.1247324,12:07:42,12:08:44,12:49:44,12:27:42
o278,s1,7.1176871,-73.110134,12:07:59,12:09:04,12:39:04,12:37:59
o279,s115,7.113085,-73.102819,12:08:07,12:09:21,12:42:21,12:38:07
o280,s116,7.0769879,-73.1093556,12:08:09,12:10:23,12:30:23,12:53:09
o281,s98,7.1155034,-73.107509,12:08:32,12:09:09,12:34:09,12:37:32
o282,s117,7.123512,-73.106396,12:09:12,12:13:09,12:25:09,12:37:12
o283,s70,7.1188395,-73.1121071,12:09:17,12:10:31,12:45:31,12:39:17
o284,s118,7.097974,-73.100829,12:09:36,12:11:49,12:42:49,12:39:36
o285,s58,7.1177721,-73.1154051,12:09:50,12:10:43,12:48:43,12:39:50
o286,s40,7.078280513,-73.11052445,12:09:51,12:12:11,12:22:11,12:45:51
o287,s25,7.1215132,-73.1250585,12:09:53,12:11:55,12:28:55,12:39:53
o288,s98,7.1335566,-73.1180501,12:09:58,12:10:34,12:35:34,12:38:58
o289,s119,7.087275,-73.111922,12:10:06,12:11:21,12:37:21,12:41:06
o290,s120,7.112571811,-73.10479048,12:10:18,12:12:16,12:32:16,12:40:18
o291,s101,7.1203369,-73.1161193,12:10:25,12:11:16,12:29:16,12:34:25
o292,s114,7.070533,-73.115095,12:10:50,12:12:07,12:47:07,12:37:50
o293,s2,7.124864,-73.108963,12:10:52,12:16:41,12:21:41,13:10:52
o294,s121,7.102921164,-73.14112108,12:11:14,12:12:05,12:22:05,12:41:14
o295,s84,7.121116003,-73.11976768,12:11:16,12:11:53,12:33:53,12:41:16
o296,s122,7.1189431,-73.1255627,12:11:20,12:12:53,12:32:53,12:40:20
o297,s112,7.067477,-73.108767,12:11:25,12:12:35,12:42:35,12:47:25
o298,s123,7.1241849,-73.115208,12:11:26,12:12:40,12:39:40,12:33:26
o299,s43,7.1043116,-73.1184882,12:11:29,12:12:06,12:29:06,12:41:29
o300,s124,7.115308531,-73.11247073,12:11:37,12:12:31,12:30:31,12:43:37
o301,s125,7.071772779,-73.10498435,12:11:50,12:12:46,12:32:46,12:41:50
o302,s76,7.136744511,-73.12970828,12:12:01,12:13:19,12:56:19,12:53:01
o303,s126,7.068858094,-73.10732357,12:12:06,12:13:10,12:28:10,12:30:06
o304,s127,7.1203369,-73.1161193,12:12:18,12:13:14,12:28:14,12:42:18
o305,s92,7.123011,-73.118248,12:12:25,12:13:19,12:21:19,12:48:25
o306,s128,7.122737408,-73.11829376,12:12:45,12:14:15,12:24:15,12:42:45
o307,s61,7.093282,-73.1003142,12:12:48,12:13:56,12:53:56,13:12:48
o308,s76,7.122831,-73.125877,12:12:48,12:14:10,12:54:10,12:53:48
o309,s129,7.133866167,-73.12910311,12:12:49,12:14:16,12:29:16,12:32:49
o310,s130,7.123512,-73.106396,12:13:19,12:14:41,12:55:41,12:43:19
o311,s98,7.119149,-73.113836,12:13:23,12:13:59,12:38:59,12:41:23
o312,s77,7.0737985,-73.1100634,12:13:24,12:15:23,12:40:23,12:43:24
o313,s131,7.067912735,-73.10874576,12:13:37,12:14:50,12:44:50,12:43:37
o314,s96,7.120163,-73.107344,12:13:43,12:14:50,12:44:50,12:43:43
o315,s132,7.1178744,-73.1121481,12:13:54,12:14:54,12:40:54,12:37:54
o316,s92,7.1305481,-73.119317,12:14:01,12:14:59,12:27:59,12:50:01
o317,s74,7.130587,-73.114578,12:14:03,12:15:13,12:45:13,12:41:03
o318,s93,7.06112809,-73.10626226,12:14:21,12:15:22,12:40:22,12:54:21
o319,s93,7.073368196,-73.110101,12:14:37,12:15:28,12:40:28,12:53:37
o320,s92,7.067665,-73.109702,12:14:46,12:15:39,12:33:39,12:50:46
o321,s61,7.09618554,-73.10562238,12:14:55,12:16:52,12:54:52,13:19:55
o322,s128,7.122989376,-73.11095193,12:14:57,12:16:00,12:25:00,12:44:57
o323,s133,7.135385,-73.118167,12:14:59,12:15:58,12:35:58,12:46:59
o324,s46,7.136707,-73.123948,12:15:25,12:16:28,12:43:28,12:45:25
o325,s97,7.110446,-73.108772,12:15:34,12:16:43,12:49:43,12:46:34
o326,s107,7.129267832,-73.11756425,12:15:37,12:16:45,12:50:45,12:45:37
o327,s64,7.1218398,-73.1107758,12:15:55,12:17:18,12:44:18,12:41:55
o328,s71,7.092970239,-73.11352383,12:16:03,12:17:19,12:50:19,12:46:03
o329,s23,7.106926,-73.105408,12:16:33,12:17:49,12:33:49,12:46:33
o330,s65,7.1063532,-73.1126568,12:17:19,12:19:11,12:41:11,12:40:19
o331,s93,7.07837,-73.10887,12:17:32,12:18:23,12:43:23,12:56:32
o332,s134,7.060101,-73.109459,12:17:57,12:19:06,12:32:06,12:47:57
o333,s43,7.122784,-73.108719,12:18:15,12:18:51,12:35:51,12:48:15
o334,s6,7.1018448,-73.116645,12:18:34,12:19:37,12:42:37,12:48:34
o335,s75,7.1163784,-73.1219211,12:19:25,12:20:32,12:33:32,12:50:25
o336,s57,7.115192,-73.114318,12:19:31,12:24:10,12:34:10,12:41:31
o337,s34,7.1122704,-73.1030436,12:19:41,12:20:45,13:00:45,12:49:41
o338,s98,7.122943,-73.106748,12:20:07,12:20:44,12:45:44,12:49:07
o339,s34,7.088946,-73.1078891,12:20:29,12:21:13,13:01:13,12:50:29
o340,s124,7.115363342,-73.10662459,12:20:55,12:22:03,12:40:03,12:54:55
o341,s30,7.1175023,-73.1236099,12:22:09,12:23:55,12:38:55,12:52:09
o342,s44,7.1122704,-73.1030436,12:22:16,12:23:33,12:52:33,12:52:16
o343,s135,7.061153,-73.111017,12:22:36,12:23:36,12:48:36,12:52:36
o344,s79,7.12054,-73.106998,12:23:04,12:24:34,12:30:34,12:44:04
o345,s62,7.069500065,-73.10517382,12:23:05,12:24:02,12:57:02,12:50:05
o346,s53,7.061153,-73.111017,12:23:44,12:24:18,12:58:18,12:53:44
o347,s136,7.122441,-73.1125745,12:24:14,12:24:50,12:41:50,12:51:14
o348,s137,7.1277877,-73.1240359,12:24:19,12:25:06,12:30:06,12:54:19
o349,s70,7.108565,-73.112664,12:24:24,12:25:50,13:00:50,12:54:24
o350,s77,7.0708685,-73.1129071,12:24:48,12:26:10,12:49:10,12:54:48
o351,s43,7.108584,-73.1179301,12:25:08,12:25:42,12:42:42,12:55:08
o352,s70,7.117073,-73.106728,12:25:22,12:26:36,13:01:36,12:55:22
o353,s138,7.124654479,-73.11080642,12:25:26,12:27:12,12:46:12,12:55:26
o354,s107,7.104807,-73.118686,12:25:37,12:26:43,13:00:43,12:55:37
o355,s93,7.0694319,-73.1052562,12:26:03,12:26:51,12:56:51,13:03:03
o356,s55,7.11809,-73.116168,12:26:05,12:27:14,13:00:14,12:56:05
o357,s120,7.122943,-73.106748,12:26:17,12:28:54,12:46:54,12:56:17
o358,s60,7.073175,-73.1102,12:26:32,12:27:08,12:34:08,12:56:32
o359,s139,7.106475,-73.105177,12:26:39,12:28:05,12:43:05,12:56:39
o360,s98,7.095269,-73.10379,12:26:49,12:27:25,12:52:25,12:55:49
o361,s140,7.07526705,-73.10949951,12:27:09,12:28:22,12:55:22,12:49:09
