order_id,store_id,drop_off_lat,drop_off_lng,placement_time,preparation_time,ready_time,expected_drop_off_time
o27,s20,4.6655167,-74.0522543,0:31:02,0:32:13,1:12:13,1:01:02
o28,s21,4.611002512,-74.130245,0:31:19,0:32:22,1:02:22,1:01:19
o29,s22,4.6058968,-74.0829944,0:32:03,0:32:51,0:52:51,1:06:03
o30,s23,4.703773514,-74.05535471,0:32:09,0:33:00,0:53:00,1:09:09
o31,s24,4.5992937,-74.10494138,0:34:38,0:35:54,1:32:54,1:04:38
o32,s7,4.7442588,-74.0272579,0:40:22,0:41:07,1:03:07,1:10:22
o33,s16,4.7359517,-74.0519215,0:42:24,0:42:59,0:48:59,1:12:24
o34,s19,4.664564,-74.0542878,0:43:20,0:44:08,1:19:08,1:13:20
o35,s25,4.678871,-74.052608,0:46:18,0:47:10,0:56:10,1:16:18
o36,s21,4.6075771,-74.1139788,0:47:37,0:48:25,1:18:25,1:17:37
o37,s26,4.747223,-74.0894578,0:50:48,0:51:52,1:14:52,1:20:48
o38,s4,4.657746,-74.047036,0:54:23,0:55:34,1:20:34,1:24:23
o39,s16,4.679161,-74.042667,0:59:42,1:00:18,1:06:18,1:29:42
o40,s27,4.6859072,-74.0698495,1:01:02,1:03:46,1:29:46,1:31:02
o41,s9,4.6519954,-74.1328026,1:01:48,1:03:05,1:14:05,1:31:48
o42,s28,4.596648764,-74.08846135,1:03:43,1:04:41,1:18:41,1:33:43
o43,s29,4.691663972,-74.09053418,1:03:53,1:04:55,1:24:55,1:36:53
o44,s13,4.662997,-74.059542,1:04:38,1:05:45,1:25:45,1:34:38
o45,s30,4.645567378,-74.1067294,1:07:03,1:07:43,1:12:43,1:37:03
o46,s31,4.678879,-74.054557,1:14:07,1:14:58,1:34:58,1:44:07
o47,s32,4.6049145,-74.1044643,1:15:44,1:17:10,1:47:10,1:45:44
o48,s33,4.6428704,-74.1595167,1:15:57,1:16:41,1:26:41,1:38:57
o49,s34,4.727804,-74.04969,1:19:14,1:20:48,1:42:48,2:04:14
o50,s16,4.690929,-74.05455,1:26:53,1:27:29,1:33:29,1:56:53
o51,s4,4.627852556,-74.0832584,1:28:45,1:30:01,2:00:01,1:58:45
o52,s16,4.681231,-74.048019,1:29:57,1:30:35,1:36:35,1:59:57
o53,s30,4.6508363,-74.1508104,1:32:34,1:33:13,1:38:13,2:02:34
o54,s16,4.723743518,-74.07047465,1:36:00,1:36:36,1:42:36,2:06:00
o55,s29,4.7090869,-74.0990164,1:36:45,1:37:58,1:52:58,2:10:45
o56,s35,4.675751,-74.145445,1:43:29,1:44:13,2:01:13,2:17:29
o57,s36,4.585655679,-74.1601352,1:45:25,1:46:27,2:11:27,2:15:25
o58,s37,4.643937606,-74.05669346,1:45:49,1:47:16,2:21:16,2:15:49
o59,s11,4.6388444,-74.0739023,1:49:08,1:50:09,2:12:09,2:19:08
o60,s25,4.678879,-74.054557,1:50:25,1:51:08,2:00:08,2:20:25
o61,s30,4.672629805,-74.13799541,2:03:07,2:03:44,2:08:44,2:33:07
o62,s21,4.6104724,-74.1421243,2:05:21,2:06:30,2:26:30,2:35:21
o63,s16,4.703568,-74.06926,2:05:50,2:06:25,2:12:25,2:35:50
o64,s3,4.725152,-74.06493,2:12:38,2:13:16,2:18:16,3:12:38
o65,s3,4.73777139,-74.09341137,2:13:48,2:14:46,2:19:46,3:13:48
o66,s16,4.7013606,-74.079505,2:34:45,2:35:18,2:41:18,3:04:45
o67,s34,4.7266057,-74.0419099,2:35:02,2:36:08,2:58:08,3:21:02
o68,s3,4.7217376,-74.095318,2:37:30,2:38:16,2:43:16,3:37:30
o69,s3,4.7217376,-74.095318,2:40:12,2:40:46,2:45:46,3:40:12
o70,s38,4.7186403,-74.0342377,2:42:21,2:42:59,2:52:59,3:12:21
o71,s3,4.7217376,-74.095318,2:42:50,2:43:32,2:48:32,3:42:50
o72,s30,4.6709453,-74.0772533,2:55:24,2:56:09,3:01:09,3:25:24
o73,s39,4.627249,-74.1194664,3:02:53,3:04:29,3:28:29,3:32:53
o74,s2,4.642023668,-74.07125877,3:07:51,3:09:16,3:24:16,3:37:51
o75,s13,4.682736,-74.061539,3:11:26,3:12:10,3:19:10,3:41:26
o76,s40,4.606235262,-74.10946559,3:24:26,3:25:56,3:35:56,3:54:26
o77,s41,4.7181619,-74.0427425,3:26:25,3:27:19,3:42:19,3:56:25
o78,s30,4.6709453,-74.0772533,3:29:37,3:30:15,3:35:15,3:59:37
o79,s16,4.677162,-74.045471,4:27:05,4:27:38,4:33:38,4:57:05
o80,s40,4.622881,-74.1434328,5:13:13,5:15:07,5:30:07,5:43:13
o81,s42,4.7276249,-74.0290816,6:08:19,6:09:13,6:29:13,6:38:19
o82,s43,4.594943,-74.0844703,6:19:44,6:22:52,6:32:52,6:49:44
o83,s44,4.6520809,-74.156901,6:20:09,6:20:42,6:40:42,6:50:09
o84,s44,4.66071,-74.129154,6:21:57,6:22:31,6:42:31,6:51:57
o85,s15,4.73702468,-74.08456866,6:28:21,6:33:39,7:23:39,6:58:21
o86,s45,4.66521,-74.1437445,6:28:43,6:29:53,6:49:53,6:58:43
o87,s46,4.744054,-74.0421744,6:31:12,6:31:48,6:57:48,7:01:12
o88,s47,4.690908,-74.052867,6:33:07,6:34:36,7:00:36,7:03:07
o89,s48,4.7207912,-74.035289,6:34:21,6:35:06,6:40:06,7:04:21
o90,s49,4.75624262,-74.05818209,6:34:38,6:35:34,6:50:34,7:04:38
o91,s50,4.614968345,-74.11607657,6:34:45,6:35:22,6:55:22,7:04:45
o92,s42,4.7259139,-74.0329959,6:35:05,6:35:51,6:55:51,7:05:05
o93,s51,4.628274,-74.066876,6:35:17,6:36:22,6:52:22,7:05:17
o94,s52,4.692886,-74.061052,6:35:34,6:36:27,6:56:27,7:05:34
o95,s52,4.690039607,-74.05631896,6:36:26,6:37:37,7:17:37,7:06:26
o96,s53,4.741678106,-74.06026214,6:37:24,6:38:33,7:03:33,7:07:24
o97,s54,4.677131,-74.054398,6:38:18,6:38:53,6:58:53,7:08:18
o98,s55,4.693537,-74.0364826,6:38:22,6:39:03,6:49:03,7:08:22
o99,s51,4.651668378,-74.08758447,6:38:40,6:39:46,6:55:46,7:08:40
o100,s51,4.6498554,-74.0549272,6:38:59,6:39:54,7:00:54,7:08:59
o102,s45,4.642564478,-74.12607115,6:39:36,6:40:37,7:00:37,7:09:36
o101,s56,4.642564478,-74.12607115,6:39:36,6:40:22,7:00:22,7:09:36
o103,s51,4.6482836,-74.085425,6:40:19,6:41:03,7:06:03,7:10:19
o104,s57,4.675847,-74.072258,6:40:58,6:41:35,6:58:35,7:10:58
o105,s52,4.695234,-74.052124,6:41:57,6:43:01,6:55:01,7:11:57
o106,s11,4.6835631,-74.0462608,6:48:03,6:49:20,7:09:20,7:18:03
o107,s52,4.7074051,-74.0598098,6:48:18,6:50:00,7:30:00,7:18:18
o108,s58,4.693609,-74.062874,6:48:49,6:49:24,7:08:24,7:18:49
o109,s51,4.647197814,-74.05603196,6:49:21,6:50:23,7:16:23,7:19:21
o110,s59,4.605044,-74.0680301,6:49:32,6:50:31,7:10:31,7:05:32
o111,s47,4.7052535,-74.0298149,6:50:05,6:50:59,7:10:59,7:20:05
o112,s60,4.6640335,-74.0529159,6:51:32,6:52:33,7:07:33,7:21:32
o113,s61,4.6640335,-74.0529159,6:51:32,6:52:27,6:57:27,7:21:32
o114,s62,4.686997,-74.053851,6:54:52,6:56:07,7:31:07,7:19:52
o115,s63,4.710606785,-74.03232358,6:54:54,6:55:35,7:05:35,7:24:54
o116,s64,4.612918092,-74.11592234,6:55:12,7:01:55,7:06:55,7:25:12
o117,s65,4.6703724,-74.0868554,6:55:37,6:56:39,7:10:39,7:25:37
o118,s42,4.731225,-74.0376314,6:56:06,6:56:58,7:26:58,7:26:06
o119,s66,4.6363003,-74.0736232,6:58:28,6:59:08,7:19:08,7:28:28
o120,s41,4.7241921,-74.0541588,6:58:54,6:59:57,7:19:57,7:28:54
o122,s67,4.716925,-74.044629,7:00:28,7:01:03,7:11:03,7:30:28
o123,s44,4.6451086,-74.0866338,7:00:40,7:01:19,7:21:19,7:30:40
o124,s65,4.642939089,-74.07936282,7:00:53,7:02:23,7:16:23,7:30:53
o125,s68,4.635234287,-74.07827385,7:01:07,7:03:29,7:08:29,7:31:07
o126,s47,4.700700657,-74.07828684,7:01:44,7:02:58,7:19:58,7:31:44
o127,s49,4.745060816,-74.06695157,7:02:04,7:03:19,7:18:19,7:32:04
o128,s60,4.678758494,-74.04292569,7:02:10,7:03:21,7:19:21,7:32:10
o129,s42,4.716136506,-74.05298095,7:02:12,7:03:10,7:38:10,7:32:12
o130,s69,4.643385548,-74.06108089,7:03:57,7:05:09,7:10:09,7:23:57
o131,s70,4.7196576,-74.0392253,7:04:01,7:04:40,7:19:40,7:32:01
o132,s60,4.68097129,-74.05181821,7:04:17,7:05:08,7:21:08,7:34:17
o133,s71,4.7553644,-74.1041533,7:04:34,7:05:50,7:15:50,7:25:34
o134,s72,4.716617,-74.031199,7:04:49,7:05:45,7:27:45,7:34:49
o135,s73,4.6351681,-74.0754246,7:05:10,7:06:16,7:21:16,7:44:10
o136,s74,4.704926,-74.041809,7:06:21,7:13:16,7:18:16,7:36:21
o137,s75,4.6775418,-74.0419383,7:06:41,7:07:46,7:23:46,7:36:41
o138,s64,4.603863,-74.116937,7:06:53,7:07:48,7:22:48,7:36:53
o139,s72,4.719365,-74.057191,7:07:05,7:08:28,7:25:28,7:37:05
o140,s76,4.664689,-74.045204,7:07:09,7:08:06,7:17:06,7:37:09
o141,s53,4.724711847,-74.058339,7:07:39,7:08:58,7:24:58,7:37:39
o142,s68,4.642349,-74.057144,7:08:22,7:11:33,7:16:33,7:38:22
o143,s77,4.5922965,-74.089013,7:08:25,7:09:31,7:55:31,7:51:25
o144,s75,4.70357,-74.038536,7:08:49,7:10:04,7:23:04,7:38:49
o145,s78,4.677345,-74.04465,7:09:13,7:10:17,7:35:17,7:39:13
o146,s79,4.708606,-74.061156,7:09:19,7:10:00,7:25:00,7:39:19
o147,s67,4.732785214,-74.0643857,7:10:08,7:10:45,7:20:45,7:40:08
o148,s44,4.653960868,-74.11956397,7:10:30,7:11:08,7:31:08,7:40:30
o149,s44,4.629066,-74.135913,7:10:56,7:11:31,7:31:31,7:40:56
o150,s75,4.668759053,-74.04602694,7:12:05,7:13:06,7:26:06,7:42:05
o151,s75,4.650977,-74.053548,7:13:09,7:14:00,7:27:00,7:43:09
o152,s80,4.648029007,-74.05788359,7:13:36,7:14:41,7:37:41,7:44:36
o153,s81,4.687314,-74.081129,7:14:10,7:15:07,7:37:07,7:44:10
o154,s75,4.667541,-74.051913,7:14:20,7:14:59,7:27:59,7:44:20
o155,s76,4.671891161,-74.04661305,7:15:35,7:17:02,7:46:02,7:45:35
o156,s30,4.6522604,-74.0820069,7:16:12,7:16:47,7:21:47,7:46:12
o157,s82,4.6696642,-74.0463682,7:16:35,7:17:38,7:50:38,7:46:35
o158,s51,4.656269,-74.051,7:16:35,7:17:28,7:41:28,7:46:35
o159,s44,4.6268446,-74.1166766,7:16:49,7:17:28,7:37:28,7:46:49
o160,s80,4.647809,-74.057192,7:16:58,7:18:00,7:42:00,7:42:58
o161,s83,4.644104,-74.056884,7:16:59,7:17:34,7:27:34,7:35:59
o162,s84,4.702043,-74.04715,7:17:01,7:18:08,7:45:08,7:47:01
o163,s75,4.702043,-74.052687,7:17:17,7:18:08,7:31:08,7:47:17
o164,s85,4.699915,-74.046502,7:17:34,7:19:06,7:44:06,7:47:34
o165,s58,4.667694,-74.051987,7:17:42,7:18:22,7:37:22,7:47:42
o166,s86,4.7547556,-74.0893753,7:18:27,7:19:56,8:03:56,7:48:27
o167,s53,4.733649,-74.0537388,7:18:30,7:19:58,7:47:58,7:48:30
o168,s76,4.679801,-74.05466,7:19:29,7:20:42,7:49:42,7:49:29
o169,s49,4.733738829,-74.06050019,7:19:50,7:20:37,7:35:37,7:49:50
o170,s87,4.643899,-74.068065,7:19:53,7:20:33,7:47:33,7:49:53
o171,s88,4.674889,-74.051109,7:19:58,7:20:38,7:35:38,7:49:58
o172,s75,4.6727387,-74.0558635,7:20:01,7:21:17,7:39:17,7:50:01
o173,s81,4.6912213,-74.0739045,7:20:10,7:21:59,7:44:59,7:50:10
o174,s71,4.750182296,-74.10169624,7:20:15,7:21:24,7:31:24,7:39:15
o175,s49,4.7439909,-74.0643843,7:20:25,7:21:28,7:36:28,7:50:25
o176,s42,4.71450055,-74.03748717,7:22:02,7:22:57,7:47:57,7:52:02
o177,s89,4.683498,-74.056576,7:22:39,7:23:42,7:43:42,7:41:39
o178,s47,4.7082754,-74.0815396,7:23:37,7:24:55,7:42:55,7:53:37
o179,s90,4.841337766,-74.05624218,7:24:17,7:31:03,7:36:03,7:54:17
o180,s49,4.734242,-74.060489,7:24:17,7:25:23,7:40:23,7:54:17
o181,s91,4.64528,-74.05426,7:24:41,7:25:51,7:56:51,7:50:41
o182,s45,4.658137,-74.127686,7:24:47,7:25:45,7:45:45,7:54:47
o183,s46,4.7195863,-74.0539884,7:24:50,7:25:28,7:40:28,7:54:50
o184,s83,4.64079802,-74.06384826,7:25:18,7:25:54,7:35:54,7:47:18
o185,s92,4.6724412,-74.1106878,7:25:23,7:26:56,7:35:56,7:48:23
o186,s54,4.677055,-74.044084,7:25:33,7:26:07,7:50:07,7:55:33
o187,s93,4.646184932,-74.05879196,7:26:32,7:28:02,7:37:02,7:56:32
o188,s94,4.687490903,-74.04322441,7:26:58,7:27:53,7:47:53,7:56:58
o189,s95,4.7285035,-74.0402722,7:27:07,7:28:07,7:33:07,7:57:07
o190,s53,4.7389344,-74.055888,7:27:23,7:28:55,7:54:55,7:57:23
o191,s83,4.677055,-74.044084,7:27:30,7:28:03,7:38:03,7:57:30
o192,s96,4.687689,-74.073772,7:27:36,7:28:50,7:48:50,7:57:36
o193,s97,4.6208748,-74.083799,7:27:48,7:30:22,7:50:22,7:57:48
o194,s52,4.7284867,-74.0652263,7:28:10,7:29:30,8:09:30,7:58:10
o195,s98,4.6835234,-74.0400406,7:28:33,7:29:37,7:39:37,7:58:33
o196,s67,4.6834357,-74.06636383,7:28:39,7:29:15,7:39:15,7:58:39
o197,s54,4.672091658,-74.0463502,7:28:39,7:29:19,7:49:19,7:58:39
o198,s86,4.7418769,-74.0989911,7:28:51,7:35:53,7:40:53,7:58:51
o199,s42,4.725873841,-74.04482718,7:29:13,7:30:15,8:00:15,7:59:13
o200,s50,4.60299,-74.107964,7:29:23,7:30:02,7:50:02,7:59:23
o201,s99,4.691275,-74.032507,7:29:36,7:30:40,7:52:40,8:07:36
o202,s100,4.6955883,-74.0952915,7:29:49,7:30:48,7:35:48,8:01:49
o203,s101,4.656078,-74.052117,7:29:53,7:31:12,8:01:12,7:59:53
o204,s102,4.703413638,-74.05717995,7:30:18,7:31:05,7:44:05,8:00:18
o205,s75,4.672759,-74.056096,7:30:21,7:31:32,7:47:32,8:00:21
o206,s49,4.7210186,-74.0377387,7:31:12,7:32:57,7:47:57,8:01:12
o207,s103,4.656269,-74.051,7:31:25,7:32:07,7:39:07,8:01:25
o208,s104,4.6209979,-74.0684449,7:31:36,7:32:30,7:56:30,8:01:36
o209,s105,4.6420585,-74.0571613,7:31:40,7:32:28,7:42:28,7:52:40
o210,s106,4.7387173,-74.038192,7:31:44,7:32:39,8:14:39,8:01:44
o211,s75,4.6694026,-74.0448596,7:31:44,7:32:37,7:49:37,8:01:44
o212,s107,4.644748885,-74.07257255,7:31:50,7:32:55,7:42:55,8:01:50
o213,s64,4.618378069,-74.11732681,7:31:53,7:33:23,7:58:23,8:01:53
o214,s100,4.6522604,-74.0820069,7:33:01,7:33:47,7:38:47,8:03:01
o215,s51,4.649961,-74.05355,7:33:43,7:34:48,7:52:48,8:03:43
o216,s108,4.720314,-74.063433,7:33:52,7:34:57,7:55:57,7:58:52
o217,s72,4.726743,-74.046673,7:34:13,7:35:25,8:13:25,8:04:13
o218,s83,4.643077,-74.068268,7:34:28,7:35:05,7:45:05,7:56:28
o219,s82,4.6690448,-74.0513016,7:34:40,7:35:42,8:06:42,8:04:40
o220,s75,4.692682,-74.042923,7:34:58,7:36:33,7:50:33,8:04:58
o221,s109,4.646704,-74.061897,7:35:18,7:36:24,7:47:24,8:05:18
o222,s82,4.6627944,-74.0570023,7:35:21,7:36:27,8:06:27,8:05:21
o223,s94,4.667401,-74.04424,7:36:03,7:37:09,7:57:09,8:06:03
o224,s68,4.6847288,-74.0561434,7:36:15,7:43:22,7:48:22,8:06:15
o225,s84,4.698641333,-74.03056137,7:36:36,7:37:41,8:02:41,8:06:36
o226,s79,4.7235314,-74.0310524,7:36:40,7:37:15,7:52:15,8:06:40
o227,s110,4.709556,-74.050635,7:37:08,7:38:13,8:04:13,8:07:08
o228,s91,4.647681363,-74.07165416,7:37:23,7:38:29,7:59:29,8:03:23
o229,s72,4.7287975,-74.0470775,7:37:27,7:38:41,8:11:41,8:07:27
o230,s111,4.6360378,-74.09173,7:37:49,7:39:00,7:54:00,8:19:49
o231,s91,4.658750901,-74.05405492,7:38:05,7:39:21,7:45:21,8:04:05
o232,s112,4.712931,-74.050011,7:38:10,7:39:02,7:53:02,8:08:10
o233,s113,4.6644579,-74.0577809,7:38:11,7:39:37,8:29:37,8:12:11
o234,s80,4.643532,-74.059547,7:38:45,7:39:51,8:04:51,8:09:45
o235,s75,4.6845904,-74.0441579,7:38:48,7:40:11,7:57:11,8:08:48
o236,s67,4.7165309,-74.0285055,7:39:23,7:39:59,7:49:59,8:09:23
o237,s41,4.7362323,-74.0502413,7:39:56,7:40:57,8:05:57,8:09:56
o238,s112,4.724616284,-74.06207398,7:40:02,7:41:23,8:00:23,8:10:02
o239,s114,4.707684,-74.032217,7:40:28,7:41:39,7:55:39,8:02:28
o241,s115,4.678457,-74.051983,7:40:40,7:43:18,8:07:18,8:08:40
o240,s46,4.7260843,-74.0579456,7:40:40,7:41:17,8:07:17,8:10:40
o242,s111,4.637027,-74.1005835,7:41:02,7:42:16,7:53:16,8:23:02
o243,s41,4.726267,-74.051581,7:41:34,7:42:25,8:07:25,8:11:34
o244,s116,4.653204,-74.088341,7:41:43,7:43:02,7:56:02,8:11:43
o245,s117,4.706236,-74.041724,7:41:48,7:43:09,8:00:09,8:11:48
o246,s75,4.700364,-74.050522,7:41:52,7:43:05,8:01:05,8:11:52
o247,s118,4.7245585,-74.1320721,7:42:08,7:42:53,8:02:53,8:12:08
o248,s75,4.689121,-74.049218,7:42:14,7:43:08,8:01:08,8:12:14
o249,s112,4.695677,-74.066869,7:43:26,7:44:26,8:00:26,8:13:26
o250,s119,4.635635302,-74.06782698,7:43:28,7:44:43,7:56:43,8:13:28
o251,s120,4.630839,-74.0704,7:43:35,7:45:06,7:50:06,8:04:35
o252,s121,4.6910313,-74.0537305,7:43:36,7:50:11,7:55:11,8:16:36
o253,s47,4.6835955,-74.0560368,7:43:59,7:45:29,8:06:29,8:13:59
o254,s122,4.7085861,-74.0300887,7:44:29,7:45:24,7:52:24,8:14:29
o255,s123,4.737636,-74.0332852,7:45:25,7:46:47,8:06:47,8:16:25
o256,s124,4.6408226,-74.1275751,7:45:35,7:46:30,7:51:30,8:15:35
o257,s125,4.5965057,-74.1165507,7:45:46,7:46:55,8:00:55,8:15:46
o258,s49,4.750385,-74.063695,7:45:58,7:46:52,8:01:52,8:15:58
o259,s126,4.708871,-74.059479,7:46:00,7:52:09,7:57:09,8:16:00
o260,s112,4.711012,-74.0555107,7:46:02,7:47:12,8:01:12,8:16:02
o261,s99,4.689762,-74.049821,7:46:20,7:47:26,8:08:26,8:23:20
o262,s127,4.5881445,-74.1568052,7:46:23,7:48:09,8:04:09,8:16:23
o263,s128,4.678825,-74.042744,7:46:34,7:47:25,8:08:25,8:16:34
o264,s129,4.576007,-74.097246,7:46:48,7:53:20,7:58:20,8:16:48
o265,s44,4.648816,-74.094955,7:47:06,7:47:42,8:07:42,8:17:06
o266,s89,4.67900243,-74.04198892,7:47:25,7:48:20,7:58:20,8:06:25
o267,s130,4.678879,-74.054557,7:47:26,7:50:06,7:55:06,8:17:26
o268,s131,4.68007,-74.048602,7:48:10,7:51:03,8:01:03,8:18:10
o269,s87,4.653913341,-74.07922335,7:48:17,7:48:52,8:17:52,8:18:17
o270,s75,4.674807,-74.054767,7:48:20,7:49:41,8:09:41,8:18:20
o271,s132,4.664418,-74.058264,7:48:21,7:51:35,8:11:35,8:12:21
o272,s133,4.7019563,-74.0524838,7:48:30,7:54:19,7:59:19,8:23:30
o273,s55,4.7029088,-74.0300247,7:48:31,7:49:12,7:59:12,8:18:31
o274,s45,4.6784087,-74.1005745,7:48:43,7:49:43,8:09:43,8:18:43
o275,s74,4.746526,-74.0355,7:48:52,7:54:14,8:06:14,8:18:52
o276,s134,4.636879117,-74.12341576,7:49:07,7:50:18,8:19:18,8:31:07
o277,s135,4.647504585,-74.14221972,7:49:11,7:51:27,8:06:27,8:19:11
o278,s87,4.65941,-74.054245,7:49:13,7:49:51,8:06:51,8:19:13
o279,s136,4.6857275,-74.0532701,7:49:20,7:50:26,8:10:26,8:19:20
o280,s137,4.678457,-74.051983,7:49:25,7:50:31,8:08:31,8:16:25
o281,s52,4.718208177,-74.09074947,7:49:26,7:50:53,8:30:53,8:19:26
o282,s60,4.675931,-74.056988,7:49:29,7:50:37,8:06:37,8:19:29
o283,s3,4.734309861,-74.05255381,7:49:44,7:50:20,7:55:20,8:49:44
o284,s86,4.7474542,-74.0921187,7:49:46,7:50:48,8:32:48,8:19:46
o285,s47,4.685364,-74.056206,7:49:59,7:50:46,8:09:46,8:19:59
o286,s120,4.633988,-74.063794,7:50:02,7:50:49,7:56:49,8:11:02
o287,s116,4.627049179,-74.06655528,7:50:03,7:51:06,8:09:06,8:20:03
o288,s109,4.6618465,-74.0754773,7:50:11,7:51:15,8:02:15,8:20:11
o289,s116,4.648557,-74.055096,7:50:15,7:51:19,8:04:19,8:20:15
o290,s101,4.683042,-74.055473,7:50:20,7:51:43,8:16:43,8:20:20
o291,s138,4.62545813,-74.09913037,7:50:52,7:52:02,8:15:02,8:20:52
o292,s139,4.639016521,-74.06014245,7:51:14,7:51:46,8:17:46,8:21:14
o293,s140,4.7042623,-74.0995471,7:51:18,7:58:11,8:03:11,8:21:18
o294,s141,4.693581959,-74.03065693,7:51:27,7:52:30,8:11:30,8:29:27
o295,s58,4.6844715,-74.0457149,7:51:47,7:52:26,8:07:26,8:21:47
o296,s142,4.6971538,-74.0513567,7:52:24,7:53:27,8:16:27,8:21:24
o297,s42,4.7196054,-74.0492836,7:52:28,7:53:19,8:09:19,8:22:28
o298,s143,4.7062802,-74.0987225,7:53:00,7:54:09,7:59:09,8:23:00
o299,s137,4.67201224,-74.04459842,7:53:16,7:54:19,8:13:19,8:20:16
o300,s144,4.638793,-74.063934,7:53:35,7:54:55,8:14:55,8:23:35
o301,s86,4.748005,-74.103297,7:53:55,7:56:46,8:42:46,8:23:55
o302,s91,4.6433416,-74.0581156,7:54:00,7:56:09,8:17:09,8:20:00
o303,s145,4.618904,-74.069174,7:54:16,7:59:51,8:04:51,8:24:16
o304,s60,4.6614997,-74.0545682,7:54:34,7:55:24,8:12:24,8:24:34
o305,s54,4.678916,-74.042719,7:54:40,7:55:20,8:15:20,8:24:40
o306,s42,4.723906,-74.043383,7:54:45,7:55:50,8:15:50,8:24:45
o307,s52,4.695837,-74.0620849,7:54:51,7:56:11,8:46:11,8:24:51
o308,s146,4.680203395,-74.05288674,7:54:57,7:56:43,8:35:43,8:31:57
o309,s144,4.6461766,-74.0609931,7:54:59,7:55:49,8:15:49,8:24:59
o310,s67,4.726366,-74.04265,7:55:05,7:55:41,8:05:41,8:25:05
o311,s47,4.686639587,-74.07211181,7:55:08,7:56:10,8:13:10,8:25:08
o312,s147,4.695954098,-74.08359502,7:55:23,7:56:22,8:17:22,8:25:23
o313,s79,4.718961,-74.067299,7:55:33,7:56:19,8:11:19,8:25:33
o314,s79,4.7076838,-74.032217,7:55:38,7:56:20,8:11:20,8:25:38
o315,s134,4.657853202,-74.12851598,7:55:42,7:56:29,8:26:29,8:37:42
o316,s148,4.748445,-74.0448963,7:55:55,7:57:16,8:10:16,8:25:55
o318,s75,4.692447,-74.043391,7:56:04,7:56:59,8:09:59,8:26:04
o317,s44,4.632724,-74.13731,7:56:04,7:56:44,8:16:44,8:26:04
o319,s64,4.6119325,-74.1085533,7:56:07,7:57:42,8:10:42,8:26:07
o320,s46,4.726570471,-74.03773338,7:56:13,7:56:57,8:28:57,8:26:13
o321,s96,4.6848347,-74.0608642,7:56:23,7:57:38,8:13:38,8:26:23
o322,s83,4.630839,-74.0704,7:56:31,7:57:07,8:07:07,8:26:31
o323,s48,4.7684961,-74.0334856,7:56:48,7:57:37,8:02:37,8:26:48
o324,s90,4.883002929,-74.04369716,7:57:01,8:02:49,8:32:49,8:27:01
o325,s98,4.698094,-74.051018,7:57:11,7:58:17,8:08:17,8:27:11
o326,s113,4.641832,-74.057155,7:57:12,7:58:44,8:18:44,8:49:12
o327,s52,4.726019,-74.074507,7:57:17,7:58:43,8:58:43,8:27:17
o328,s149,4.752382502,-74.04304437,7:57:24,7:58:12,8:08:12,8:27:24
o329,s135,4.64619,-74.144027,7:57:44,7:59:10,8:14:10,8:27:44
o330,s63,4.6912981,-74.0419005,7:57:46,7:58:19,8:08:19,8:27:46
