store_id,pick_up_lat,pick_up_lng
s80,3.484027,-76.522302
s81,3.39001645,-76.53869445
s82,3.47235,-76.526834
s83,3.369246,-76.528068
s84,3.475735896,-76.52752743
s85,3.428637646,-76.53793514
s86,3.367539,-76.527297
s87,3.384818282,-76.52843619
s88,3.384922,-76.53927
s89,3.424792,-76.540491
s90,3.371589,-76.538839
s91,3.3566366,-76.5412706
s92,3.491754,-76.522903
s93,3.3434499,-76.5312891
s94,3.475660122,-76.52771566
s95,3.367539,-76.527298
s96,3.380575621,-76.5284468
s97,3.450874,-76.529582
s98,3.43252,-76.537494
s99,3.450881,-76.529409
s100,3.475816743,-76.52762648
s101,3.464876111,-76.50149601
s102,3.454283301,-76.53721217
s103,3.412268815,-76.54060914
s104,3.4705718,-76.5285289
s105,3.459265,-76.529652
s106,3.344306988,-76.53026133
s107,3.433639,-76.544016
s108,3.464753362,-76.50179492
s109,3.417958,-76.548567
s110,3.418712558,-76.54849889
s111,3.370118408,-76.52727667
s112,3.393561,-76.537178
s113,3.420535,-76.542796
s114,3.430487924,-76.5390872
s115,3.370169,-76.527302
s116,3.527639,-76.316743
s117,3.4593196,-76.5343688
s118,3.453695,-76.537248
s119,3.364169,-76.532537
s120,3.395963,-76.53828
s121,3.4653475,-76.4998826
s122,3.468332,-76.528966
s123,3.455582,-76.534497
s124,3.352716,-76.530662
s125,3.460202,-76.532338
s126,3.420824,-76.542446
s127,3.453495369,-76.53702915
s128,3.474672,-76.527715
s129,3.475423,-76.528261
s130,3.4644965,-76.5005882
s131,3.464864075,-76.53092226
s132,3.450593,-76.541593
s133,3.412835934,-76.540568
s134,3.474798098,-76.52688545
s135,3.418551,-76.548554
s136,3.367688,-76.527411
s137,3.374368135,-76.54087621
s138,3.4504446,-76.5412305
s139,3.451479,-76.53045
s140,3.457375,-76.535783
s141,3.486744,-76.518896
s142,3.37391429,-76.51834764
s143,3.37375,-76.538672
s144,3.4755956,-76.5279011
s145,3.459922,-76.534943
s146,3.4496496,-76.5410373
s147,3.452119,-76.535758
s148,3.369619,-76.527451
s149,3.352695359,-76.53059164
s150,3.4221133,-76.5486565
s151,3.465361,-76.530277
s152,3.363237657,-76.53296066
s153,3.487368,-76.517929
s154,3.4128,-76.540561
s155,3.474564212,-76.52782279
s156,3.470669,-76.527916
s157,3.385334148,-76.54004679
s158,3.481493832,-76.52394244
s159,3.369589,-76.526833
s160,3.485784935,-76.49807126
s161,3.495737,-76.522651
s162,3.385077,-76.527852
s163,3.441815154,-76.53386192
s164,3.3968799,-76.5433975
s165,3.373562,-76.538786
s166,3.370111145,-76.52745686
s167,3.475682,-76.527587
s168,3.466114,-76.530252
s169,3.465388,-76.499901
s170,3.391728,-76.538485
s171,3.480323,-76.499034
s172,3.368156,-76.52361
s173,3.467966068,-76.52923252
s174,3.528034,-76.316925
s175,3.368754,-76.532962
s176,3.435685,-76.545897
s177,3.461474,-76.533657
s178,3.364571266,-76.53418077
s179,3.476027,-76.527828
s180,3.369604,-76.527449
s181,3.420227,-76.54272
s182,3.481073,-76.514978
s183,3.376712506,-76.51593542
s184,3.475779,-76.527676
s185,3.459292,-76.532974
s186,3.528694818,-76.31711912
s187,3.465194914,-76.49955588
s188,3.385309,-76.524386
s189,3.4644684,-76.50155836
s190,3.48641,-76.518143
s191,3.399049,-76.544275
s192,3.436593,-76.545354
s193,3.454213,-76.536967
s194,3.453018306,-76.54675237
s195,3.455455,-76.535275
s196,3.47128,-76.528339
s197,3.410431,-76.542055
s198,3.42594129,-76.545822
s199,3.364857,-76.534209
s200,3.370186,-76.526975
s201,3.413011649,-76.54084632
s202,3.4658063,-76.5321664
s203,3.41392,-76.547287
s204,3.417631323,-76.54851853
s205,3.517106,-76.301657
s206,3.399748,-76.544587
s207,3.394771,-76.546801
s208,3.411425992,-76.53875599
s209,3.447796,-76.537938
s210,3.425499,-76.540437
s211,3.363962066,-76.53274852
s212,3.450161,-76.543078
s213,3.453084,-76.531168
s214,3.405739,-76.537473
s215,3.412955,-76.540934
s216,3.425578613,-76.54531323
s217,3.412282,-76.540613
s218,3.413611137,-76.53680878
s219,3.464735,-76.514019
s220,3.373361854,-76.53836748
s221,3.364387,-76.533576
s222,3.45409,-76.537026
s223,3.468819,-76.491476
s224,3.478594205,-76.52544653
s225,3.420664,-76.54284
s226,3.370098035,-76.52714503
s227,3.383968,-76.523613
s228,3.464513923,-76.50156405
s229,3.38574965,-76.53945071
s230,3.406653,-76.54675
s231,3.454348,-76.537168
s232,3.464669156,-76.50011414
s233,3.48207598,-76.5144031
s234,3.528396,-76.317098
s235,3.454032,-76.536719
s236,3.36892,-76.535759
s237,3.450011,-76.542515
s238,3.481575697,-76.52525772
s239,3.3434488,-76.5301507
s240,3.435217607,-76.54519362
s241,3.449268,-76.542854
s242,3.465351,-76.513485
s243,3.421497,-76.542381
s244,3.487252358,-76.51751913
s245,3.5282597,-76.3168062
s246,3.346279991,-76.53026789
s247,3.471148,-76.524929
s248,3.398003,-76.533569
s249,3.450281,-76.543034
s250,3.374484,-76.539082
s251,3.459313,-76.533053
s252,3.414032,-76.547452
s253,3.436304,-76.54505
s254,3.461548384,-76.53362592
s255,3.425434,-76.544907
s256,3.399127,-76.532591
s257,3.330085082,-76.5326597
s258,3.475447849,-76.51923985
s259,3.4111316,-76.5338301
s260,3.45876,-76.532506
s261,3.475475,-76.519266
s262,3.435199,-76.545335
s263,3.447169,-76.54045
s264,3.466172,-76.529965
s265,3.36883,-76.523467
s266,3.412974935,-76.54050568
s267,3.465361494,-76.49991273
s268,3.414008,-76.547448
s269,3.385019,-76.528012
s270,3.475555726,-76.52763185
s271,3.486189,-76.518589
s272,3.3819886,-76.5285578
s273,3.406406673,-76.54679023
s274,3.408576234,-76.54688931
s275,3.428036731,-76.53902686
s276,3.374462,-76.519722
s277,3.398013,-76.548192
s278,3.469507,-76.527149
s279,3.36412277,-76.53410189
s280,3.480756,-76.521705
s281,3.374503,-76.541417
s282,3.3791,-76.516174
s283,3.381281592,-76.52008745
s284,3.4647853,-76.5017148
s285,3.365619756,-76.52880537
s286,3.467493,-76.530762
s287,3.449828653,-76.54108367
s288,3.454384,-76.537176
s289,3.488138,-76.522038
s290,3.464933,-76.501598
s291,3.451745,-76.533686
s292,3.475635,-76.527508
s293,3.436859,-76.536
s294,3.447510315,-76.53783883
s295,3.370384747,-76.52736801
s296,3.364436733,-76.53581206
s297,3.528404,-76.316712
s298,3.450645293,-76.54151279
s299,3.46537,-76.4998916
s300,3.472393,-76.529494
s301,3.449377,-76.537084
s302,3.460245,-76.528855
s303,3.45020395,-76.5430713
s304,3.4719146,-76.52641253
s305,3.405273949,-76.5516751
s306,3.363533,-76.533454
s307,3.527453,-76.301408
s308,3.450222419,-76.53270963
s309,3.450524,-76.543051
s310,3.444338,-76.536746
s311,3.367223067,-76.52712192
s312,3.482092043,-76.51443528
s313,3.471330573,-76.50899848
s314,3.364574431,-76.5335329
s315,3.489329159,-76.52372477
s316,3.364724634,-76.53268976
s317,3.45405,-76.536991
s318,3.394976,-76.544849
s319,3.472508,-76.526795
s320,3.365397555,-76.53217032
s321,3.433022,-76.544754
s322,3.450637945,-76.54153601
s323,3.341111,-76.531778
s324,3.374288,-76.541101
s325,3.481580375,-76.52519641
s326,3.392373,-76.538192
s327,3.364654,-76.535751
s328,3.450233,-76.543008
s329,3.358576519,-76.53026326
s330,3.437669,-76.53652
s331,3.398746,-76.553996
s332,3.364271061,-76.53353115
s333,3.397406,-76.546065
s334,3.434931486,-76.5448808
s335,3.4052554,-76.5435293
s336,3.382105,-76.528642
s337,3.414833,-76.547162
s338,3.340973,-76.531305
s339,3.435355,-76.545137
s340,3.364501,-76.534043
s341,3.471972303,-76.52655828
s342,3.384673004,-76.52415128
s343,3.434912,-76.54546
s344,3.367002266,-76.52716193
s345,3.3628067,-76.5326725
s346,3.412843999,-76.54067285
s347,3.386962875,-76.54012608
s348,3.41292,-76.540689
s349,3.474688,-76.527838
s350,3.4655147,-76.51369664
s351,3.451688,-76.533709
s352,3.352681,-76.53049
s353,3.384939065,-76.52878019
s354,3.465404,-76.521745
s355,3.45360764,-76.53622227
s356,3.434785,-76.544565
s357,3.48699,-76.517543
s358,3.484949,-76.515148
s359,3.406927,-76.54282
s360,3.456139,-76.536941
s361,3.488114571,-76.5219922
s362,3.382806296,-76.52889936
s363,3.371070757,-76.51943023
s364,3.412572637,-76.54077049
s365,3.364631,-76.534306
s366,3.435385,-76.545069
s367,3.485961965,-76.51741402
s368,3.454127,-76.53723
s369,3.385231,-76.539973
s370,3.4812235,-76.514935
s371,3.450711,-76.544013
s372,3.381282127,-76.52538306
s373,3.422395968,-76.53440634
s374,3.449152842,-76.54286909
s375,3.425788,-76.538443
s376,3.368728,-76.537016
s377,3.4659603,-76.530729
s378,3.40870225,-76.5475318
s379,3.468102,-76.528227
s380,3.375773,-76.524261
s381,3.428578,-76.544698
s382,3.417335,-76.541385
s383,3.460471,-76.53431
s384,3.370191,-76.52674
s385,3.3644674,-76.5346932
s386,3.364362,-76.534331
s387,3.406092,-76.555171
s388,3.364639,-76.534387
s389,3.451419,-76.54034
s390,3.39558,-76.538379
s391,3.40405069,-76.54106544
s392,3.456732844,-76.53596137
s393,3.419205,-76.540027
s394,3.484854457,-76.49747633
s395,3.411909562,-76.5411448
s396,3.489411,-76.523211
s397,3.452002563,-76.54855188
s398,3.459593,-76.535073
s399,3.424471,-76.540526
s400,3.369235,-76.527519
s401,3.374756348,-76.54024601
s402,3.33793,-76.535407
s403,3.4213257,-76.5196516
s404,3.379756,-76.524005
s405,3.488308,-76.522318
s406,3.534118,-76.311445
s407,3.374576243,-76.54104499
s408,3.374482557,-76.54117331
s409,3.370418348,-76.52709471
s410,3.3789,-76.515553
s411,3.4652269,-76.49984195
s412,3.465485,-76.513485
s413,3.423448,-76.541026
s414,3.4487818,-76.5356063
s415,3.385562,-76.5397
s416,3.375284847,-76.53860604
s417,3.44905,-76.543699
s418,3.4755585,-76.5282851
s419,3.432611507,-76.54374381
s420,3.454074,-76.536872
s421,3.374347313,-76.54116238
s422,3.456794,-76.53397
s423,3.540218,-76.310786
s424,3.449404689,-76.54325097
s425,3.485261,-76.526381
s426,3.456062,-76.536101
s427,3.540021704,-76.31065437
s428,3.341296493,-76.53133162
s429,3.485075,-76.516122
s430,3.465192,-76.513539
s431,3.365212635,-76.53245863
s432,3.366105,-76.530611
s433,3.459479,-76.535145
s434,3.425868153,-76.54577918
s435,3.342825,-76.534379
s436,3.4654229,-76.4999337
s437,3.449929,-76.54041
s438,3.479118,-76.51913
s439,3.472265,-76.52676332
s440,3.329976653,-76.522859
s441,3.369460784,-76.53694429
s442,3.460869,-76.534129
s443,3.423446649,-76.54102701
s444,3.4354208,-76.5443272
s445,3.539837,-76.310758
s446,3.4372463,-76.525523
s447,3.483410316,-76.50192778
s448,3.436961,-76.535956
s449,3.426428,-76.546545
s450,3.414262,-76.546651
s451,3.361368,-76.530871
s452,3.453862,-76.550126
s453,3.42399,-76.540732
s454,3.390228528,-76.53933729
s455,3.46497,-76.500507
s456,3.528303,-76.31682
s457,3.419606,-76.518126
s458,3.343413,-76.530531
s459,3.36423685,-76.53226653
s460,3.412221659,-76.53913813
s461,3.332168,-76.532548
s462,3.54677,-76.29541
s463,3.464953,-76.501735
s464,3.474798098,-76.52688545
s465,3.374412996,-76.54101846
s466,3.4500212,-76.5433719
s467,3.486610199,-76.5186455
s468,3.459929,-76.530257
s469,3.472981,-76.51994
s470,3.3616922,-76.5314688
s471,3.365131,-76.532372
s472,3.4757955,-76.52758375
s473,3.465570601,-76.50022773
s474,3.527849,-76.316468
s475,3.364709,-76.535141
s476,3.3688389,-76.5237059
s477,3.480833867,-76.52310197
s478,3.374784,-76.539123
s479,3.451959804,-76.53600892
s480,3.393355,-76.543539
s481,3.377061,-76.519211
s482,3.446810747,-76.54193789
s483,3.469965,-76.495897
s484,3.387266,-76.547949
s485,3.451734,-76.542774
s486,3.364586,-76.534408
s487,3.461407653,-76.53381269
s488,3.372363,-76.516687
s489,3.450212,-76.543154
s490,3.461807,-76.53343
s491,3.476108,-76.527811
s492,3.485255,-76.498419
s493,3.4571352,-76.5362748
s494,3.413793,-76.547644
s495,3.449403685,-76.54325365
s496,3.374389,-76.539222
s497,3.429949,-76.539098
s498,3.4250709,-76.5456775
s499,3.408916,-76.542493
s500,3.337842,-76.535459
s501,3.408003,-76.542495
s502,3.508489,-76.519133
s503,3.430265,-76.551837
s504,3.450130968,-76.5396688
s505,3.479177005,-76.51852802
s506,3.461537061,-76.5337526
s507,3.464791156,-76.50147323
s508,3.344061,-76.534899
s509,3.40261527,-76.52825682
s510,3.461200076,-76.53295304
s511,3.374417,-76.539619
s512,3.475561,-76.528423
s513,3.440274502,-76.50215048
s514,3.374433082,-76.5400388
s515,3.475625,-76.527794
s516,3.465742,-76.52753
s517,3.540542,-76.310706
s518,3.427344,-76.537131
s519,3.413103,-76.540907
s520,3.377018,-76.520791
s521,3.540310107,-76.31042799
s522,3.469754,-76.5281191
s523,3.333191,-76.533418
s524,3.458968,-76.53475
s525,3.464596,-76.513053
s526,3.464455,-76.513717
s527,3.46467361,-76.51337065
s528,3.450942,-76.541736
s529,3.460545,-76.531245
s530,3.435225,-76.535962
s531,3.486808,-76.518799
s532,3.544496,-76.309438
s533,3.382102,-76.528641
s534,3.370123194,-76.52743809
s535,3.480238438,-76.52154541
s536,3.414754501,-76.54762837
s537,3.474367,-76.527831
s538,3.480644242,-76.52138936
s539,3.3741696,-76.52018343
s540,3.52869348,-76.31711912
s541,3.54298,-76.301305
s542,3.36755516,-76.52728833
s543,3.444938,-76.506029
s544,3.36625,-76.537103
s545,3.449255,-76.543822
s546,3.432542,-76.543786
s547,3.413697,-76.547315
s548,3.364602,-76.535809
s549,3.420488,-76.54602
s550,3.470776,-76.529799
s551,3.542323,-76.297021
s552,3.3690176,-76.523386
s553,3.41742,-76.540383
s554,3.426817,-76.539487
s555,3.4584348,-76.5332582
s556,3.547571,-76.294822
s557,3.451,-76.54183
s558,3.451621,-76.54294
s559,3.387313,-76.53737
s560,3.342829955,-76.53086512
s561,3.376516,-76.51995
s562,3.465521,-76.522198
s563,3.387789,-76.520105
s564,3.414407,-76.547684
s565,3.258524,-76.556593
s566,3.452881197,-76.54758941
s567,3.37731,-76.520025
s568,3.385233,-76.539971
s569,3.408962,-76.542114
s570,3.4100222,-76.5553248
s571,3.366523,-76.530561
s572,3.485851,-76.497902
s573,3.5343486,-76.2948316
s574,3.479639,-76.518798
s575,3.372303,-76.540027
s576,3.413603529,-76.54726373
s577,3.532526,-76.311588
s578,3.476698,-76.527608
s579,3.381584,-76.515322
s580,3.460640556,-76.53372185
s581,3.406179,-76.543325
s582,3.446622,-76.537738
s583,3.399969,-76.544183
s584,3.481428,-76.5236
s585,3.402446,-76.544257
s586,3.374523914,-76.54101109
s587,3.364394,-76.535469
s588,3.352424,-76.530578
s589,3.434386,-76.544395
s590,3.381826606,-76.52890104
s591,3.394786,-76.544932
s592,3.434925,-76.544637
s593,3.367805,-76.526737
s594,3.382384,-76.528462
s595,3.455508,-76.534478
s596,3.41393,-76.547214
s597,3.382497,-76.520419
s598,3.480965,-76.524732
s599,3.363456,-76.531534
s600,3.467917692,-76.52812627
s601,3.414263924,-76.53288446
s602,3.435352,-76.541755
s603,3.34298,-76.534762
s604,3.461258,-76.530808
s605,3.473615,-76.493166
s606,3.479725,-76.52017
s607,3.398073,-76.548216
s608,3.382236,-76.533013
s609,3.443194,-76.541425
s610,3.446531,-76.539744
s611,3.400021,-76.544709
s612,3.441357,-76.539952
s613,3.478286,-76.517735
s614,3.385604,-76.520025
s615,3.40606833,-76.54332312
s616,3.401994,-76.544026
s617,3.377474,-76.520037
s618,3.437708,-76.545274
s619,3.409135,-76.542308
s620,3.480356,-76.520294
s621,3.436585,-76.5453
s622,3.398650762,-76.54464999
s623,3.38562,-76.518311
s624,3.3643008,-76.5335383
s625,3.4365,-76.545253
s626,3.437738,-76.531338
s627,3.449383809,-76.54321846
s628,3.546975,-76.294743
s629,3.548066867,-76.29323843
s630,3.382838,-76.528909
s631,3.36822,-76.523956
s632,3.457437134,-76.53575127
s633,3.483641,-76.522322
s634,3.449413725,-76.54206292
s635,3.4021,-76.54396
s636,3.398386,-76.550965
s637,3.406462,-76.535734
s638,3.443206,-76.54061
s639,3.397985659,-76.53865339
s640,3.452071,-76.548011
s641,3.398296,-76.539328
s642,3.398211,-76.532958
s643,3.45150755,-76.5434113
s644,3.479216263,-76.51872865
s645,3.3980176,-76.539292
s646,3.485862,-76.497972
s647,3.414199854,-76.52859645
s648,3.465450881,-76.51374877
s649,3.457808,-76.535538
s650,3.392831,-76.541891
s651,3.438627,-76.537498
s652,3.384659,-76.518445
s653,3.397883,-76.539851
s654,3.459297032,-76.53406523
s655,3.553649,-76.289495
s656,3.406405,-76.543249
s657,3.43482,-76.535982
s658,3.422973,-76.541262
s659,3.479073226,-76.51862734
s660,3.402237,-76.527869
s661,3.39115395,-76.538576
s662,3.44947003,-76.5349066
s663,3.3958861,-76.538348
s664,3.382478,-76.528145
s665,3.381699,-76.528634
s666,3.479725,-76.520169
s667,3.4624959,-76.5324559
s668,3.471896,-76.526164
s669,3.399516,-76.544274
s670,3.343698,-76.530208
s671,3.461785119,-76.53238556
s672,3.3971368,-76.5276037
s673,3.36453,-76.533451
s674,3.40586,-76.543293
s675,3.3831056,-76.5284863
s676,3.393317,-76.541764
s677,3.449951231,-76.53855988
s678,3.38239745,-76.528567
s679,3.425171,-76.527464
s680,3.425465984,-76.54005446
s681,3.4363192,-76.538558
s682,3.258805,-76.557424
s683,3.435117,-76.544973
s684,3.437532,-76.535761
s685,3.414861,-76.547417
s686,3.37659,-76.520073
s687,3.450717,-76.544209
s688,3.473632,-76.501816
s689,3.399819099,-76.54453577
s690,3.399418703,-76.54449564
s691,3.357666,-76.530071
s692,3.435364,-76.54498
s693,3.337915,-76.535384
s694,3.39835665,-76.54436425
s695,3.481401,-76.523666
s696,3.37663,-76.519941
s697,3.458371,-76.535086
s698,3.451124,-76.54117
s699,3.384878,-76.524112
s700,3.343167,-76.534728
s701,3.393565,-76.542016
s702,3.47987,-76.519664
s703,3.362680831,-76.53262087
s704,3.427169802,-76.53126671
s705,3.479607186,-76.51981421
s706,3.406296,-76.543196
s707,3.392274,-76.538179
s708,3.407612,-76.542417
s709,3.374028,-76.517842
s710,3.44666,-76.540826
s711,3.435226,-76.545081
s712,3.380823,-76.531097
s713,3.449463916,-76.5441408
s714,3.476067,-76.4881799
s715,3.39799284,-76.54874938
s716,3.543542,-76.296573
s717,3.4712543,-76.5246862
s718,3.4802091,-76.52160005
s719,3.258564,-76.556232
s720,3.382068723,-76.52115356
s721,3.474357,-76.528089
s722,3.391926,-76.537546
s723,3.42171,-76.533089
s724,3.4742441,-76.5000439
s725,3.480562,-76.525145
s726,3.475256533,-76.49672895
s727,3.393576,-76.541889
s728,3.529652,-76.309574
s729,3.403214,-76.544148
s730,3.474472,-76.503493
s731,3.465306,-76.513472
s732,3.4654622,-76.53024813
s733,3.444498,-76.536361
s734,3.467176,-76.503969
s735,3.539941,-76.295295
s736,3.40175,-76.544048
s737,3.470991,-76.492597
s738,3.435361,-76.52346
s739,3.408576234,-76.54688931
s740,3.38108,-76.520193
s741,3.4435105,-76.5405993
s742,3.414235,-76.537703
