courier_id,vehicle,on_lat,on_lng,on_time,off_time
c48,motorcycle,7.130734597,-73.11652154,00:00:01,23:58:00
c49,motorcycle,7.08934767,-73.10380787,00:00:01,22:32:01
c50,motorcycle,7.133505047,-73.11823279,00:00:01,22:06:01
c51,motorcycle,7.09197871,-73.10503632,00:00:01,23:58:00
c52,bicycle,7.143887265,-73.12351137,00:00:01,23:58:00
c53,motorcycle,7.136587268,-73.10457498,00:00:01,19:21:03
c54,bicycle,7.13952501,-73.11378032,00:00:01,23:58:00
c55,motorcycle,7.125051752,-73.11356574,00:00:01,23:58:00
c56,bicycle,7.091099162,-73.11237484,00:00:01,18:35:02
c57,motorcycle,7.079806979,-73.11410755,00:00:01,23:39:00
c58,motorcycle,7.108043773,-73.11793238,00:00:01,23:58:00
c59,bicycle,7.078605521,-73.16505879,00:00:01,10:54:01
c60,motorcycle,7.068773338,-73.10465008,00:00:01,22:45:01
c61,motorcycle,7.137117025,-73.11859757,00:00:01,19:42:06
c62,motorcycle,7.06875813,-73.10473591,00:00:01,23:58:00
c63,motorcycle,7.063762194,-73.10950488,00:00:01,23:58:00
c64,motorcycle,7.077213959,-73.17474157,00:00:01,23:58:00
c65,motorcycle,7.104140302,-73.12782437,00:00:01,23:58:00
c66,motorcycle,7.079809514,-73.08798283,00:00:01,23:10:01
c67,motorcycle,7.082503922,-73.1217894,00:00:01,00:58:00
c68,motorcycle,7.066378026,-73.07815522,00:00:01,09:44:00
c69,motorcycle,7.114215819,-73.13501805,00:00:01,23:37:00
c70,motorcycle,7.10729603,-73.1213817,00:00:01,23:14:01
c71,motorcycle,7.13338845,-73.12123686,00:00:01,22:07:01
c72,bicycle,7.123107621,-73.1228891,00:00:01,13:43:02
c73,motorcycle,7.124886995,-73.11344236,00:00:01,23:58:00
c74,motorcycle,7.08834392,-73.11588854,00:00:01,23:36:01
c75,motorcycle,7.113498493,-73.13549012,00:00:01,20:04:03
c76,motorcycle,7.067924206,-73.08167964,00:00:01,22:07:01
c77,motorcycle,7.133702755,-73.11898917,00:00:01,23:22:00
c78,motorcycle,7.064150007,-73.10135633,00:00:01,20:53:03
c79,motorcycle,7.073087433,-73.09681267,00:00:01,23:43:00
c80,motorcycle,7.087084164,-73.10776144,00:00:01,23:41:00
c81,motorcycle,7.068423546,-73.10440868,00:00:01,23:58:00
c82,bicycle,7.118674393,-73.11577052,00:00:01,23:58:00
c83,motorcycle,7.108190787,-73.117809,00:00:01,23:41:00
c84,motorcycle,7.068687157,-73.10466617,00:00:01,23:58:00
c85,motorcycle,7.05852546,-73.08745712,00:00:01,23:58:00
c86,motorcycle,7.071237087,-73.10480565,00:00:01,23:58:00
c87,motorcycle,7.0766183,-73.16476375,00:00:01,23:43:00
c88,motorcycle,7.113265298,-73.1092903,00:00:01,23:58:00
c89,motorcycle,7.077601772,-73.10768098,00:00:01,23:58:00
c90,motorcycle,7.117450123,-73.11227828,00:00:01,23:58:00
c91,motorcycle,7.06875306,-73.10474128,00:00:01,23:55:00
c92,motorcycle,7.114905263,-73.12687486,00:00:01,23:58:00
c93,walking,7.081771388,-73.11824888,00:00:01,23:12:01
c94,motorcycle,7.107143947,-73.13811332,00:00:01,23:58:00
c95,motorcycle,7.118649046,-73.11588854,00:00:01,23:58:00
c96,motorcycle,7.112910437,-73.10923666,00:00:01,23:39:00
c97,motorcycle,7.070704795,-73.09887797,00:02:00,23:49:00
c98,motorcycle,7.061090598,-73.1092903,00:06:01,23:58:00
c99,motorcycle,7.125003592,-73.11013788,00:06:01,23:58:00
c100,motorcycle,7.070562851,-73.09854537,00:10:01,23:58:00
c101,motorcycle,7.131388555,-73.11521798,00:10:01,23:03:01
c102,motorcycle,7.083474721,-73.12661737,00:10:01,23:58:00
c103,motorcycle,7.13370529,-73.11893016,00:10:01,19:38:03
c104,motorcycle,7.120423351,-73.10871094,00:10:01,23:58:00
c105,motorcycle,7.125028939,-73.12443405,00:10:01,23:58:00
c106,motorcycle,7.082653471,-73.12163383,00:10:01,23:58:00
c107,motorcycle,7.062335146,-73.16024691,00:14:01,23:54:01
c108,motorcycle,7.027718459,-73.084732,00:17:01,22:44:00
c109,motorcycle,7.026065821,-73.08967263,00:17:01,23:58:00
c110,motorcycle,7.083852394,-73.1198743,00:57:00,21:19:02
c111,motorcycle,7.134108311,-73.11884433,02:17:00,22:47:00
c112,motorcycle,7.149364797,-73.14095646,04:14:00,21:26:02
c113,motorcycle,7.063632923,-73.0875805,05:31:00,22:28:01
c114,motorcycle,7.060322578,-73.16036493,05:39:00,20:53:03
c115,motorcycle,7.09266055,-73.09350282,06:44:00,20:34:02
c116,motorcycle,7.118991234,-73.11150581,06:44:00,22:30:01
c117,motorcycle,7.098814853,-73.10805112,06:44:00,20:35:02
c118,motorcycle,7.167320762,-73.1341061,06:44:00,22:30:01
c119,motorcycle,7.070714934,-73.10591072,06:44:00,21:16:02
c120,motorcycle,7.122027829,-73.11772317,06:44:00,06:45:00
c121,motorcycle,7.076894585,-73.08182985,06:44:00,20:51:02
c122,motorcycle,7.099897179,-73.10687095,06:44:00,21:44:01
c123,motorcycle,7.120370122,-73.11166674,06:44:00,21:37:01
c124,motorcycle,7.096901139,-73.11839908,06:44:00,18:01:03
c125,motorcycle,7.104860163,-73.13977629,06:44:00,18:22:02
c126,bicycle,7.146784451,-73.12441796,06:44:00,16:38:01
c127,motorcycle,7.091864648,-73.10313731,06:44:00,23:01:00
c128,motorcycle,7.087725448,-73.12569469,06:44:00,21:09:01
c129,motorcycle,6.998264999,-73.05313021,06:44:00,20:54:03
c130,motorcycle,7.099757769,-73.09371203,06:44:00,22:23:01
c131,motorcycle,7.099418117,-73.10675293,06:53:00,23:58:00
c132,motorcycle,7.074053162,-73.08316022,06:53:00,20:02:02
c133,motorcycle,7.120623594,-73.1395027,06:53:00,21:01:02
c134,motorcycle,7.063490979,-73.09171647,06:53:00,16:40:02
c135,motorcycle,7.112783701,-73.12918156,06:53:00,22:21:01
c136,motorcycle,7.078232917,-73.11996013,06:53:00,21:46:01
c137,motorcycle,7.095770653,-73.13491076,06:53:00,18:24:03
c138,motorcycle,7.133641922,-73.1258288,06:53:00,20:45:01
c139,motorcycle,7.116205575,-73.1216982,06:53:00,10:33:01
c140,walking,7.132440464,-73.12198788,07:02:00,23:32:00
c141,motorcycle,7.0803925,-73.09886724,07:02:00,21:19:02
c142,motorcycle,7.121006337,-73.13280791,07:02:00,22:32:01
c143,motorcycle,7.099453603,-73.10692459,07:02:00,21:35:01
c144,motorcycle,7.081528055,-73.10281008,07:02:00,21:27:01
c145,motorcycle,7.133013311,-73.10520262,07:02:00,22:50:01
c146,motorcycle,7.065503548,-73.09808403,07:02:00,12:36:04
c147,motorcycle,7.0995702,-73.1066671,07:02:00,19:04:02
c148,bicycle,7.100150651,-73.12877923,07:02:00,16:14:03
c149,bicycle,7.105714364,-73.10480565,07:04:00,22:27:01
c150,motorcycle,7.143580564,-73.13417047,07:04:00,22:12:01
c151,motorcycle,7.143560286,-73.13419193,07:06:00,22:13:03
c152,motorcycle,7.11252516,-73.13509315,07:10:00,21:07:01
c153,motorcycle,6.987188268,-73.05570513,07:10:00,22:37:01
c154,motorcycle,7.124276127,-73.11996549,07:10:00,20:49:02
c155,motorcycle,7.140211919,-73.12594682,07:10:00,20:39:02
c156,motorcycle,7.100680408,-73.12636524,07:10:00,20:57:02
c157,motorcycle,7.097045618,-73.12280864,07:10:00,19:04:02
c158,motorcycle,7.118981095,-73.11530381,07:12:00,22:47:00
c159,motorcycle,7.06684695,-73.08158308,07:12:00,12:10:02
c160,motorcycle,7.080369687,-73.11895698,07:14:00,23:27:00
c161,motorcycle,7.087013191,-73.11060458,07:16:00,22:15:01
c162,motorcycle,7.143507057,-73.11834544,07:18:00,23:22:00
c163,motorcycle,7.087112046,-73.09040755,07:20:00,23:17:01
c164,motorcycle,7.081474826,-73.09558958,07:21:00,21:20:02
c165,motorcycle,7.131408833,-73.121548,07:21:00,20:10:02
c166,motorcycle,7.095585618,-73.13906282,07:23:00,21:59:02
c167,motorcycle,7.123381371,-73.12032491,07:23:00,21:32:01
c168,motorcycle,7.110352904,-73.11148435,07:24:00,19:46:02
c169,motorcycle,7.148718443,-73.13426703,07:25:00,22:06:01
c170,motorcycle,7.095539993,-73.12497586,07:25:00,23:07:01
c171,walking,7.10475117,-73.11831325,07:26:00,22:15:01
c172,motorcycle,7.071376497,-73.10462862,07:26:00,13:00:03
c173,motorcycle,7.101276067,-73.13139707,07:27:00,20:55:02
c174,motorcycle,7.082143992,-73.12343091,07:27:00,19:43:02
c175,motorcycle,7.117579394,-73.13699216,07:28:00,22:32:01
c176,motorcycle,7.123031579,-73.12670857,07:29:00,21:21:02
c177,motorcycle,7.101225373,-73.14330071,07:31:00,15:03:02
c178,motorcycle,7.099638637,-73.12315196,07:32:00,20:45:01
c179,motorcycle,7.094452598,-73.09132487,07:32:00,21:39:01
c180,motorcycle,6.97448678,-73.05438012,07:33:00,11:46:01
c181,motorcycle,7.072190142,-73.11162382,07:34:00,19:51:03
c182,motorcycle,7.09315989,-73.09800893,07:34:00,21:47:01
c183,motorcycle,7.088937045,-73.16673249,07:35:00,22:45:01
c184,motorcycle,7.083271943,-73.08610529,07:43:00,20:38:03
c185,motorcycle,7.085809199,-73.09742957,07:43:00,22:24:01
c186,motorcycle,7.124618315,-73.11220318,07:43:00,15:17:02
c187,walking,7.136871157,-73.12585026,07:43:00,23:58:00
c188,motorcycle,7.067559207,-73.08518797,07:43:00,21:37:01
c189,motorcycle,7.112041028,-73.12074333,07:43:00,11:44:02
c190,motorcycle,7.100396519,-73.10689241,07:45:00,16:02:02
c191,motorcycle,7.136305914,-73.12722355,07:49:00,22:13:03
c192,motorcycle,7.09252114,-73.14325243,07:49:00,21:46:01
c193,motorcycle,7.122651371,-73.12510997,07:49:00,20:35:02
c194,motorcycle,7.09361614,-73.13277036,07:49:00,18:17:02
c195,motorcycle,7.125601786,-73.11468691,07:49:00,20:47:01
c196,motorcycle,7.122588003,-73.11982065,07:49:00,21:18:01
c197,motorcycle,7.165001492,-73.13952416,07:49:00,17:20:02
c198,motorcycle,7.096548812,-73.12634915,07:49:00,21:54:01
c199,motorcycle,7.119782067,-73.11243922,07:49:00,23:14:01
c200,motorcycle,7.082308749,-73.12129587,07:49:00,22:04:01
c201,motorcycle,7.111191897,-73.11924666,07:51:00,22:55:01
c202,motorcycle,7.104312663,-73.11595291,07:51:00,18:56:04
c203,motorcycle,7.145119139,-73.11927885,07:57:00,21:13:01
c204,motorcycle,7.076902189,-73.12452525,07:57:00,20:26:03
c205,motorcycle,7.102302629,-73.130925,07:57:00,22:05:01
c206,motorcycle,7.14956504,-73.13302249,07:57:00,21:41:01
c207,motorcycle,7.072686947,-73.08832079,07:57:00,22:10:01
c208,motorcycle,7.089740551,-73.10511142,07:57:00,21:48:01
c209,car,7.085522775,-73.11163992,07:57:00,16:30:03
c210,motorcycle,7.13097286,-73.10074478,07:57:00,18:42:02
c211,motorcycle,7.146868097,-73.13287228,07:57:00,13:27:02
c212,motorcycle,7.117166234,-73.11138779,07:57:00,21:45:02
c213,motorcycle,7.083806769,-73.12369913,07:57:00,21:06:02
c214,motorcycle,7.129061681,-73.12182695,07:57:00,21:57:01
c215,motorcycle,6.992982641,-73.08774143,07:58:00,20:57:02
c216,motorcycle,7.07611389,-73.12709481,07:58:00,21:13:01
c217,motorcycle,7.135304699,-73.10633451,07:58:00,20:21:02
c218,motorcycle,7.135771088,-73.12535137,07:59:00,23:58:00
c219,motorcycle,7.093020481,-73.10399026,08:00:00,20:33:02
c220,motorcycle,7.076367363,-73.09371203,08:00:00,21:19:02
c221,motorcycle,7.085061456,-73.0828169,08:00:00,15:59:01
c222,motorcycle,7.156750975,-73.13234121,08:01:00,20:02:02
c223,bicycle,7.119579289,-73.11879069,08:01:00,21:45:02
c224,walking,7.170506906,-73.13035101,08:01:00,22:34:01
c225,motorcycle,7.133074144,-73.11845273,08:01:00,19:57:02
c226,motorcycle,7.101499123,-73.10017616,08:03:01,22:39:01
c227,motorcycle,7.141545182,-73.13332289,08:03:01,23:41:00
c228,motorcycle,7.08120868,-73.10065359,08:03:01,21:21:02
c229,motorcycle,7.101359713,-73.12395662,08:03:01,23:07:01
c230,motorcycle,7.15333924,-73.13618213,08:06:00,18:12:03
c231,motorcycle,7.079145417,-73.12181622,08:06:00,19:51:03
c232,motorcycle,7.082899339,-73.12978238,08:06:00,19:05:03
c233,motorcycle,7.13734008,-73.12884361,08:07:00,20:44:02
c234,motorcycle,7.073072225,-73.10452133,08:07:00,21:12:01
c235,motorcycle,7.120737656,-73.11905891,08:08:00,22:27:01
c236,motorcycle,7.119858108,-73.11250895,08:08:00,22:36:01
c237,motorcycle,7.093905098,-73.13303858,08:08:00,20:30:03
c238,bicycle,7.122783176,-73.12408,08:10:00,18:02:02
c239,motorcycle,7.091494578,-73.10344309,08:10:00,20:38:03
c240,motorcycle,7.063777403,-73.0782035,08:10:00,23:01:00
c241,motorcycle,7.120641337,-73.13957244,08:10:00,23:05:00
c242,motorcycle,7.099674124,-73.13321024,08:10:00,21:17:01
c243,motorcycle,7.072557677,-73.08853,08:11:00,22:47:00
c244,motorcycle,7.077054272,-73.09397489,08:11:00,21:56:01
c245,motorcycle,7.082022325,-73.13076943,08:11:00,19:04:02
c246,motorcycle,7.075424446,-73.12656909,08:11:00,21:48:01
c247,motorcycle,7.116459047,-73.12131733,08:14:00,22:55:01
c248,car,7.088901559,-73.12237412,08:15:01,22:32:01
c249,motorcycle,7.062553132,-73.08870703,08:17:00,20:32:02
c250,motorcycle,7.081915867,-73.13075334,08:19:00,19:18:04
c251,motorcycle,7.073204031,-73.0980143,08:21:00,22:54:01
c252,motorcycle,7.09125378,-73.09082061,08:22:00,18:17:02
c253,motorcycle,7.088133538,-73.10453743,08:22:00,23:01:00
c254,motorcycle,7.069429831,-73.16501588,08:22:00,21:58:01
c255,motorcycle,7.078777882,-73.12514216,08:23:00,21:57:01
c256,motorcycle,7.070869552,-73.10599655,08:23:00,18:47:03
c257,motorcycle,7.055268344,-73.15778464,08:24:00,08:28:00
c258,motorcycle,7.071419587,-73.16849738,08:27:00,11:17:01
c259,motorcycle,7.163536423,-73.14144462,08:27:00,19:25:03
c260,motorcycle,7.093469126,-73.08802038,08:27:00,21:28:02
c261,motorcycle,7.111511271,-73.21374089,08:27:00,19:14:03
c262,motorcycle,7.060309904,-73.094109,08:27:00,21:18:01
c263,motorcycle,7.053488969,-73.167108,08:27:00,23:16:00
c264,motorcycle,7.09775534,-73.09396416,08:27:00,21:40:01
c265,motorcycle,7.098688117,-73.11815768,08:27:00,22:17:01
c266,motorcycle,7.118263769,-73.1162855,08:28:00,19:39:03
c267,car,7.128539528,-73.11035246,08:28:00,23:01:00
c268,motorcycle,7.122991024,-73.11599046,08:29:00,23:27:00
c269,motorcycle,7.119333421,-73.13345164,08:29:00,21:24:01
c270,motorcycle,6.978770459,-73.04972917,08:29:00,21:37:01
c271,motorcycle,7.117538838,-73.11233193,08:30:00,23:58:00
c272,motorcycle,7.059970251,-73.17301422,08:30:00,23:58:00
c273,motorcycle,7.060517751,-73.08547765,08:31:00,20:43:02
c274,motorcycle,7.120152136,-73.12476665,08:32:00,20:46:02
c275,motorcycle,7.115505992,-73.11299711,08:32:00,21:18:01
c276,motorcycle,7.127396369,-73.12178403,08:33:00,21:01:02
c277,bicycle,7.122790781,-73.11417192,08:36:00,11:45:03
c278,motorcycle,7.072288996,-73.09994012,08:36:00,22:34:01
c279,motorcycle,7.134080429,-73.11882287,08:36:00,20:41:02
c280,bicycle,7.134321227,-73.12037855,08:38:00,14:41:02
c281,motorcycle,7.133629248,-73.11573833,08:42:00,20:59:02
c282,motorcycle,7.087862323,-73.12557667,08:42:00,21:29:01
c283,bicycle,7.109377036,-73.11223537,08:42:00,17:13:01
c284,motorcycle,7.129180813,-73.117235,08:45:00,21:34:01
c285,motorcycle,7.075350939,-73.12695533,08:46:01,22:50:01
c286,motorcycle,7.105800545,-73.11908036,08:47:00,20:07:02
c287,motorcycle,7.126194911,-73.11470836,08:47:00,21:31:01
c288,motorcycle,7.079779097,-73.10216099,08:47:00,22:21:01
c289,motorcycle,7.09266562,-73.09913009,08:47:00,19:51:03
c290,motorcycle,7.113533979,-73.12182158,08:48:00,21:45:02
c291,motorcycle,7.037094393,-73.12818378,08:49:00,21:07:01
c292,motorcycle,7.08802708,-73.10624331,08:52:00,21:38:01
c293,motorcycle,7.056682718,-73.08876067,08:52:00,20:41:02
c294,motorcycle,7.06770622,-73.0951336,08:52:00,22:23:01
c295,motorcycle,7.17306444,-73.13420266,08:53:00,15:34:02
c296,motorcycle,7.063823028,-73.09454352,08:56:00,20:52:01
c297,motorcycle,7.151803199,-73.13412756,08:56:00,22:10:01
c298,bicycle,7.090153711,-73.14336509,08:56:00,19:20:03
c299,motorcycle,7.114165124,-73.11964363,08:56:00,21:01:02
c300,motorcycle,7.070086323,-73.10638815,08:56:00,19:59:02
c301,motorcycle,7.100439609,-73.12824279,08:56:00,23:10:01
c302,motorcycle,7.076623369,-73.11828643,08:57:02,23:32:00
c303,motorcycle,7.070063511,-73.10531527,08:57:02,22:14:01
c304,motorcycle,6.987996844,-73.05585533,08:58:00,23:14:01
c305,motorcycle,7.079956528,-73.11624259,08:58:00,21:42:01
c306,motorcycle,7.063265389,-73.0873391,08:59:00,20:44:02
c307,motorcycle,7.082612915,-73.11682194,09:01:01,09:02:00
c308,motorcycle,7.115034534,-73.12656373,09:01:01,15:46:01
c309,motorcycle,7.164519895,-73.14012498,09:01:01,09:18:01
c310,motorcycle,7.123538523,-73.11095864,09:01:01,21:52:01
c311,motorcycle,7.090787391,-73.1096229,09:01:01,22:01:01
c312,motorcycle,7.128496438,-73.11014324,09:02:00,22:50:01
c313,motorcycle,7.081566076,-73.128452,09:02:00,22:39:01
c314,motorcycle,7.116154881,-73.13203007,09:04:00,22:41:00
c315,motorcycle,7.096642597,-73.12984675,09:04:00,21:20:02
c316,motorcycle,7.186024469,-73.13280791,09:06:00,18:15:02
c317,motorcycle,7.127140362,-73.12426776,09:06:00,22:45:01
c318,motorcycle,7.07693514,-73.1111142,09:07:00,20:41:02
c319,motorcycle,7.074631079,-73.12580734,09:07:00,21:41:01
c320,motorcycle,7.136113275,-73.10764879,09:07:00,20:19:02
c321,motorcycle,7.114963562,-73.1082496,09:08:00,23:58:00
c322,motorcycle,7.094191522,-73.13629478,09:08:00,21:19:02
c323,bicycle,7.096394194,-73.09376568,09:08:00,21:46:01
c324,motorcycle,7.093192842,-73.10101837,09:08:00,22:10:01
c325,motorcycle,7.131206055,-73.11339408,09:09:00,21:16:02
c326,motorcycle,7.070322053,-73.10717672,09:09:00,22:04:01
c327,motorcycle,7.109491099,-73.11612457,09:09:00,09:16:01
c328,motorcycle,7.092830376,-73.10242921,09:09:00,20:36:02
c329,bicycle,7.133755984,-73.12390298,09:10:01,19:09:03
c330,bicycle,7.13765692,-73.12473446,09:11:00,14:38:03
c331,bicycle,7.119792205,-73.11249822,09:11:00,23:08:01
c332,walking,7.100363568,-73.12659055,09:11:00,22:20:01
c333,motorcycle,7.085591213,-73.12107593,09:12:01,21:02:02
c334,motorcycle,7.091190412,-73.13687414,09:13:00,20:21:02
c335,motorcycle,7.074152016,-73.0873391,09:13:00,10:26:01
c336,motorcycle,7.163135937,-73.14114958,09:13:00,14:31:02
c337,motorcycle,7.115541478,-73.12254578,09:14:01,21:53:01
c338,motorcycle,7.089284302,-73.12602192,09:14:01,11:10:01
c339,motorcycle,7.070816323,-73.10589463,09:14:01,21:22:01
c340,motorcycle,7.101339435,-73.14161092,09:15:00,20:47:01
c341,motorcycle,7.117173838,-73.12227219,09:15:00,23:16:00
c342,motorcycle,7.070839136,-73.10589463,09:15:00,21:21:02
c343,motorcycle,7.091938155,-73.11649472,09:15:00,21:03:02
c344,motorcycle,7.002475171,-73.04989547,09:15:00,21:34:01
c345,motorcycle,7.065371742,-73.07834297,09:15:00,15:55:02
c346,motorcycle,7.110687487,-73.11570078,09:15:00,22:45:01
c347,motorcycle,7.128785396,-73.12127441,09:16:01,21:07:01
c348,motorcycle,7.083733262,-73.08633596,09:16:01,23:14:01
c349,motorcycle,7.090564336,-73.11369985,09:17:01,21:36:01
c350,motorcycle,7.11179516,-73.11030418,09:17:01,21:14:02
c351,motorcycle,7.099542318,-73.10701042,09:18:01,17:56:02
c352,motorcycle,7.101339435,-73.14158946,09:18:01,21:03:02
c353,bicycle,7.087586038,-73.09311658,09:18:01,23:22:00
c354,motorcycle,7.09711659,-73.12868267,09:18:01,22:29:01
c355,motorcycle,7.113021965,-73.12181085,09:19:00,23:58:00
c356,motorcycle,7.141289176,-73.13306004,09:20:00,23:29:01
c357,bicycle,7.108943599,-73.11822206,09:20:00,21:14:02
c358,motorcycle,7.092102911,-73.09747249,09:21:00,12:13:03
c359,bicycle,7.116415957,-73.12127441,09:21:00,20:26:03
c360,motorcycle,7.082552082,-73.09909254,09:23:00,21:51:01
c361,motorcycle,7.137530184,-73.12126905,09:23:00,23:22:00
c362,motorcycle,7.091659335,-73.09746176,09:23:00,23:01:00
c363,bicycle,7.111881341,-73.11784655,09:23:00,16:13:02
c364,motorcycle,7.119802344,-73.11241239,09:24:01,23:58:00
c365,motorcycle,7.095491834,-73.12494367,09:24:01,21:42:01
c366,motorcycle,7.084884026,-73.11547548,09:24:01,21:42:01
c367,motorcycle,7.092014196,-73.10506314,09:24:01,20:39:02
c368,bicycle,7.137514976,-73.12127441,09:24:01,21:50:01
c369,motorcycle,7.097950513,-73.09240311,09:24:01,20:33:02
c370,motorcycle,7.131127478,-73.12309295,09:25:00,21:19:02
c371,motorcycle,7.087474511,-73.10110956,09:25:00,22:58:01
c372,motorcycle,7.090422391,-73.13823134,09:26:00,15:57:02
c373,motorcycle,7.11470502,-73.13052803,09:26:00,22:18:01
c374,motorcycle,7.10225447,-73.14065069,09:28:00,22:15:01
c375,motorcycle,7.082638263,-73.10433894,09:28:00,21:58:01
c376,motorcycle,7.085056387,-73.12088817,09:28:00,22:01:01
c377,motorcycle,7.101245651,-73.13235193,09:29:01,23:58:00
c378,motorcycle,7.061174244,-73.08567077,09:30:00,20:49:02
c379,motorcycle,7.067805074,-73.08208197,09:30:00,10:41:01
c380,motorcycle,7.076334411,-73.09794456,09:30:00,20:39:02
c381,motorcycle,7.091486974,-73.0943343,09:31:00,23:58:00
c382,motorcycle,7.091514856,-73.10297102,09:31:00,20:06:03
c383,motorcycle,7.094751695,-73.09436649,09:32:00,23:03:01
c384,motorcycle,7.122278767,-73.11282545,09:32:00,18:36:04
c385,motorcycle,7.134242651,-73.11647326,09:32:00,22:23:01
c386,motorcycle,7.099593013,-73.10678512,09:32:00,23:58:00
c387,motorcycle,7.10188947,-73.12823743,09:33:01,20:53:03
c388,motorcycle,7.119789671,-73.11533064,09:35:01,21:51:01
c389,motorcycle,7.078907153,-73.17511171,09:36:00,11:20:01
c390,motorcycle,7.136767233,-73.12303931,09:36:00,22:04:01
c391,motorcycle,7.082668679,-73.08508605,09:38:01,19:49:02
c392,motorcycle,7.140216989,-73.12350065,09:38:01,17:55:02
c393,motorcycle,7.07852948,-73.09879214,09:39:01,23:58:00
c394,motorcycle,7.098525895,-73.16984922,09:39:01,18:23:02
c395,motorcycle,7.089710135,-73.14424485,09:40:01,23:58:00
c396,car,7.120666684,-73.11843663,09:40:01,17:14:02
c397,motorcycle,7.089644232,-73.09068114,09:41:00,21:48:01
c398,motorcycle,7.070869552,-73.16315979,09:41:00,18:26:02
c399,motorcycle,7.113361618,-73.10941368,09:41:00,23:09:01
c400,motorcycle,7.087454233,-73.10389906,09:42:00,20:27:02
c401,motorcycle,7.132600151,-73.12715918,09:43:00,20:05:03
c402,bicycle,7.102198706,-73.11330825,09:43:00,23:22:00
c403,motorcycle,7.070139553,-73.08776826,09:44:00,20:27:02
c404,motorcycle,7.091986314,-73.10307831,09:45:00,20:45:01
c405,motorcycle,7.07938875,-73.1218484,09:45:00,12:22:03
c406,motorcycle,7.113683527,-73.11761051,09:45:00,22:37:01
c407,motorcycle,7.112692451,-73.13603729,09:45:00,22:02:02
c408,motorcycle,7.09843718,-73.13150972,09:47:01,21:59:02
c409,motorcycle,7.131918311,-73.12252969,09:47:01,16:07:02
c410,motorcycle,7.137279247,-73.1221059,09:47:01,22:50:01
c411,motorcycle,7.091639058,-73.14432532,09:47:01,22:01:01
c412,bicycle,7.099567665,-73.10688704,09:48:01,14:41:02
