order_id,store_id,drop_off_lat,drop_off_lng,placement_time,preparation_time,ready_time,expected_drop_off_time
o113,s47,4.6731547,-74.0487622,6:31:49,6:32:26,6:53:26,7:01:49
o114,s51,4.655873,-74.108,6:32:10,6:33:18,6:44:18,7:15:10
o115,s52,4.646789,-74.080808,6:35:19,6:36:14,6:53:14,7:05:19
o116,s49,4.744583,-74.030314,6:35:54,6:36:34,7:03:34,7:05:54
o117,s52,4.6500906,-74.0511979,6:36:08,6:37:16,6:57:16,7:06:08
o118,s52,4.6400856,-74.0612526,6:36:41,6:38:00,7:00:00,7:06:41
o119,s53,4.677162,-74.045471,6:36:59,6:37:35,6:47:35,7:06:59
o120,s54,4.6453689,-74.0579644,6:38:44,6:40:15,7:12:15,7:08:44
o121,s55,4.6272939,-74.1138038,6:39:33,6:40:52,6:57:52,7:09:33
o122,s56,4.7035911,-74.1184027,6:39:48,6:40:33,6:45:33,6:54:48
o123,s54,4.631786,-74.066407,6:40:30,6:41:33,6:59:33,7:10:30
o124,s57,4.643879639,-74.06035504,6:40:48,6:42:05,7:23:05,7:10:48
o125,s58,4.677005,-74.055506,6:40:51,6:42:05,6:59:05,7:10:51
o126,s59,4.670272,-74.046098,6:43:15,6:44:50,6:49:50,7:13:15
o127,s60,4.6497881,-74.1507757,6:43:52,6:45:07,7:06:07,7:15:52
o128,s52,4.6269521,-74.079655,6:46:04,6:47:21,7:08:21,7:16:04
o129,s47,4.677799,-74.055224,6:46:49,6:47:28,7:02:28,7:16:49
o130,s61,4.658657,-74.111218,6:47:10,6:48:27,7:15:27,7:17:10
o131,s52,4.650589,-74.054932,6:48:24,6:49:35,7:09:35,7:18:24
o132,s47,4.663139,-74.053879,6:48:41,6:49:18,7:10:18,7:18:41
o133,s49,4.7301152,-74.0352019,6:50:07,6:50:46,7:10:46,7:20:07
o134,s62,4.73338,-74.064744,6:51:39,6:52:35,7:07:35,7:21:39
o135,s52,4.651017,-74.05095,6:53:25,6:54:18,7:16:18,7:23:25
o136,s48,4.6492884,-74.0574123,6:55:04,6:55:48,7:22:48,7:25:04
o137,s62,4.74471,-74.0589036,6:56:25,6:57:19,7:17:19,7:26:25
o138,s54,4.637039,-74.067115,6:57:15,6:58:35,7:15:35,7:27:15
o139,s63,4.697306,-74.112393,6:57:27,6:59:02,7:20:02,7:27:27
o140,s64,4.7333055,-74.054369,7:00:06,7:01:06,7:21:06,7:30:06
o141,s52,4.634343698,-74.07060575,7:00:32,7:01:38,7:20:38,7:30:32
o142,s65,4.721850293,-74.04755048,7:00:53,7:01:28,7:11:28,7:30:53
o143,s66,4.617194,-74.0889751,7:01:28,7:02:31,7:17:31,7:51:28
o144,s54,4.644807,-74.079748,7:01:48,7:02:42,7:20:42,7:31:48
o145,s67,4.6952,-74.044973,7:01:57,7:02:51,7:20:51,7:31:57
o146,s68,4.724868,-74.035816,7:02:24,7:03:42,7:13:42,7:32:24
o147,s69,4.6466273,-74.0593183,7:02:27,7:03:33,7:26:33,7:33:27
o148,s70,4.6727321,-74.0581555,7:02:29,7:03:36,7:30:36,7:32:29
o149,s71,4.681203,-74.056389,7:02:34,7:04:31,7:20:31,7:32:34
o150,s57,4.689812,-74.053368,7:02:56,7:04:00,7:29:00,7:32:56
o151,s72,4.72492,-74.047768,7:03:02,7:04:07,7:24:07,7:43:02
o152,s73,4.656491,-74.053404,7:03:19,7:04:41,7:17:41,7:33:19
o153,s53,4.728907,-74.033118,7:03:20,7:03:56,7:13:56,7:33:20
o154,s74,4.696971,-74.038859,7:03:31,7:04:44,7:33:44,7:33:31
o155,s49,4.7449327,-74.0902487,7:04:10,7:04:50,7:19:50,7:34:10
o156,s75,4.700434,-74.0563565,7:04:37,7:05:32,7:27:32,7:34:37
o157,s69,4.648029007,-74.05788359,7:05:12,7:06:18,7:30:18,7:36:12
o158,s54,4.6539023,-74.098772,7:05:24,7:06:49,7:30:49,7:35:24
o159,s76,4.6615397,-74.1288652,7:05:40,7:07:08,7:32:08,7:35:40
o160,s77,4.677872,-74.04483,7:05:43,7:06:35,7:15:35,7:22:43
o161,s47,4.6720497,-74.0479172,7:06:10,7:06:47,7:27:47,7:36:10
o162,s55,4.584974573,-74.08884108,7:06:25,7:07:59,7:24:59,7:36:25
o163,s78,4.748287,-74.0995801,7:06:47,7:08:00,7:35:00,7:36:47
o164,s54,4.6455966,-74.0713718,7:07:14,7:08:09,7:32:09,7:37:14
o165,s39,4.668756,-74.138923,7:07:30,7:08:25,7:13:25,7:37:30
o166,s79,4.747513,-74.053772,7:07:31,7:08:40,7:28:40,7:39:31
o167,s80,4.675847,-74.072258,7:07:40,7:08:45,7:20:45,7:37:40
o168,s50,4.728571,-74.037129,7:08:05,7:08:57,7:33:57,7:38:05
o169,s81,4.73298,-74.052824,7:08:31,7:09:41,7:25:41,7:38:31
o170,s82,4.682736,-74.061539,7:09:02,7:10:09,7:29:09,7:36:02
o171,s83,4.734376354,-74.03680321,7:09:23,7:10:40,7:47:40,7:39:23
o172,s84,4.6582789,-74.119495,7:10:02,7:10:43,7:25:43,7:40:02
o173,s53,4.682736,-74.061539,7:10:19,7:10:55,7:20:55,7:40:19
o174,s74,4.6722144,-74.0565802,7:10:30,7:11:40,7:40:40,7:40:30
o175,s85,4.660484694,-74.04736657,7:10:34,7:11:37,7:26:37,7:40:34
o176,s73,4.689754,-74.028633,7:11:20,7:12:28,7:24:28,7:41:20
o177,s84,4.6665893,-74.1544372,7:11:37,7:12:22,7:27:22,7:41:37
o178,s80,4.657985,-74.0517,7:11:59,7:13:06,7:26:06,7:41:59
o179,s64,4.72669,-74.047562,7:12:18,7:13:38,7:33:38,7:42:18
o180,s51,4.646792481,-74.10542436,7:12:34,7:13:55,7:26:55,7:45:34
o181,s52,4.6450675,-74.0545209,7:12:43,7:14:31,7:37:31,7:42:43
o182,s47,4.676647,-74.053556,7:12:43,7:13:19,7:33:19,7:42:43
o183,s86,4.728435792,-74.06245753,7:13:09,7:14:26,7:35:26,7:38:09
o184,s47,4.684852,-74.053807,7:13:38,7:14:17,7:32:17,7:43:38
o185,s67,4.713668,-74.0298312,7:14:10,7:15:09,7:34:09,7:44:10
o186,s54,4.6610033,-74.0503054,7:14:16,7:15:27,7:30:27,7:44:16
o187,s72,4.710072,-74.03314,7:14:21,7:15:26,7:36:26,7:54:21
o188,s24,4.675247812,-74.06182855,7:14:36,7:15:54,7:40:54,7:44:36
o189,s87,4.6267729,-74.0656407,7:14:53,7:16:00,7:58:00,7:42:53
o190,s88,4.623210728,-74.12503735,7:14:54,7:16:15,7:31:15,7:44:54
o191,s69,4.6470687,-74.0607181,7:15:42,7:16:49,7:40:49,7:46:42
o192,s85,4.681745,-74.051002,7:15:48,7:16:37,7:26:37,7:45:48
o193,s89,4.676726818,-74.05567932,7:15:54,7:17:00,7:26:00,7:45:54
o194,s81,4.736428,-74.064066,7:15:59,7:17:41,7:35:41,7:45:59
o195,s77,4.6939679,-74.0554198,7:16:31,7:17:28,7:26:28,7:33:31
o196,s71,4.6786289,-74.0435064,7:16:45,7:18:08,7:32:08,7:46:45
o197,s90,4.677654434,-74.04362331,7:16:46,7:17:30,7:29:30,7:46:46
o198,s62,4.7280004,-74.056085,7:16:56,7:18:12,7:38:12,7:46:56
o199,s91,4.663734062,-74.04596335,7:17:32,7:18:30,8:03:30,7:47:32
o200,s81,4.753481,-74.0661009,7:17:53,7:18:59,7:34:59,7:47:53
o201,s71,4.702818,-74.051743,7:18:01,7:18:53,7:31:53,7:48:01
o202,s71,4.702035,-74.034949,7:18:12,7:20:32,7:39:32,7:48:12
o203,s92,4.605465948,-74.07028288,7:18:23,7:19:34,7:38:34,7:52:23
o204,s93,4.672959,-74.057274,7:19:26,7:20:18,7:37:18,7:49:26
o205,s74,4.647681363,-74.07165416,7:19:29,7:20:42,7:49:42,7:49:29
o206,s71,4.690603,-74.052628,7:19:49,7:20:37,7:34:37,7:49:49
o207,s94,4.618251,-74.0706972,7:20:08,7:21:03,7:36:03,7:36:08
o208,s72,4.695951425,-74.04571988,7:20:27,7:21:34,7:42:34,7:49:27
o209,s71,4.7035352,-74.0371433,7:20:34,7:22:29,7:43:29,7:50:34
o210,s84,4.6639237,-74.1371693,7:20:39,7:21:17,7:36:17,7:50:39
o211,s73,4.656306,-74.048954,7:21:02,7:21:58,7:36:58,7:51:02
o212,s95,4.695726,-74.039022,7:21:11,7:23:05,7:45:05,7:51:11
o213,s51,4.6434,-74.100338,7:21:12,7:22:29,7:34:29,7:50:12
o214,s91,4.656447,-74.052607,7:21:22,8:38:59,9:23:59,8:06:22
o215,s90,4.677896,-74.042268,7:21:27,7:22:10,7:34:10,7:51:27
o216,s62,4.7216858,-74.0409432,7:21:27,7:22:23,7:42:23,7:51:27
o217,s85,4.6980383,-74.0411647,7:21:30,7:22:34,7:32:34,7:51:30
o218,s73,4.66421,-74.051819,7:22:17,7:23:27,7:35:27,7:52:17
o219,s67,4.716828,-74.047897,7:22:22,7:23:27,7:41:27,7:52:22
o220,s96,4.662080425,-74.06598866,7:22:44,7:23:21,7:33:21,7:41:44
o221,s83,4.7595506,-74.0402747,7:23:13,7:24:29,8:06:29,7:53:13
o222,s84,4.6433996,-74.1003384,7:23:13,7:23:52,7:38:52,7:53:13
o223,s97,4.643937,-74.056693,7:23:29,7:24:42,7:39:42,7:59:29
o224,s93,4.6409637,-74.0595249,7:23:44,7:25:06,7:42:06,7:53:44
o225,s73,4.640534,-74.070877,7:23:45,7:24:32,7:36:32,7:53:45
o226,s98,4.6643393,-74.1145114,7:24:08,7:25:20,7:45:20,7:54:08
o227,s67,4.702818,-74.051743,7:24:29,7:25:44,7:42:44,7:54:29
o228,s73,4.670219,-74.047491,7:25:01,7:26:10,7:42:10,7:55:01
o229,s89,4.697414669,-74.03603006,7:25:14,7:26:23,7:35:23,7:55:14
o230,s59,4.6743941,-74.0699733,7:25:16,7:28:53,7:33:53,7:55:16
o231,s99,4.642064884,-74.08774942,7:25:30,7:26:45,7:41:45,7:55:30
o232,s73,4.657442,-74.0473987,7:25:41,7:27:01,7:41:01,7:55:41
o233,s100,4.707716,-74.092676,7:25:46,7:27:09,8:02:09,7:55:46
o234,s49,4.719346,-74.070401,7:26:05,7:26:44,7:52:44,7:56:05
o235,s71,4.702423,-74.056112,7:26:22,7:27:51,7:41:51,7:56:22
o236,s101,4.703836,-74.052305,7:26:32,7:28:14,7:53:14,7:56:32
o237,s84,4.6279814,-74.1336025,7:27:15,7:27:52,7:42:52,7:57:15
o238,s102,4.681516,-74.088478,7:27:37,7:28:53,7:56:53,7:57:37
o239,s73,4.701188,-74.032271,7:27:48,7:29:58,7:45:58,7:57:48
o240,s103,4.647392,-74.107255,7:28:00,7:30:55,7:45:55,7:58:00
o241,s104,4.719055,-74.044746,7:28:13,7:29:13,7:44:13,7:58:13
o242,s58,4.6590372,-74.0541035,7:29:29,7:30:19,7:48:19,7:59:29
o243,s105,4.727058,-74.045091,7:29:37,7:33:48,7:38:48,8:10:37
o244,s54,4.641398202,-74.05992284,7:29:48,7:31:22,8:05:22,7:59:48
o245,s73,4.7023878,-74.0509121,7:29:49,7:31:01,7:45:01,7:59:49
o246,s53,4.684657,-74.055916,7:30:15,7:30:55,7:40:55,8:00:15
o247,s65,4.6936039,-74.0393089,7:30:17,7:30:57,7:40:57,8:00:17
o248,s90,4.673305,-74.048975,7:30:55,7:31:40,7:43:40,8:00:55
o249,s102,4.6920822,-74.0579507,7:30:57,7:32:08,8:00:08,8:00:57
o250,s106,4.6500906,-74.0511979,7:31:03,7:31:56,7:41:56,8:01:03
o251,s107,4.72557,-74.0355,7:31:05,7:32:11,7:56:11,8:06:05
o252,s69,4.647809,-74.057192,7:31:05,7:32:09,7:58:09,7:57:05
o253,s50,4.730554,-74.029534,7:31:12,7:32:51,8:02:51,8:01:12
o254,s108,4.848693,-74.062341,7:31:44,7:32:38,7:42:38,8:01:44
o255,s109,4.768416,-74.033195,7:31:55,7:33:35,7:49:35,8:01:55
o256,s72,4.702416,-74.053734,7:32:58,7:34:00,7:54:00,8:09:58
o257,s110,4.6757119,-74.1027528,7:33:05,7:34:08,7:47:08,8:14:05
o258,s111,4.727343504,-74.06942055,7:33:35,7:36:07,8:02:07,8:03:35
o259,s74,4.665271,-74.047429,7:33:36,7:34:48,8:03:48,8:03:36
o260,s83,4.748124,-74.0388,7:33:37,7:34:44,8:16:44,8:03:37
o261,s73,4.703958,-74.046458,7:34:12,7:35:04,7:48:04,8:04:12
o262,s103,4.6685646,-74.1256544,7:34:23,7:36:55,7:51:55,8:04:23
o263,s52,4.655549,-74.0491406,7:34:24,7:36:12,7:54:12,8:04:24
o264,s54,4.640815,-74.061503,7:34:26,7:35:46,7:55:46,8:04:26
o265,s84,4.6134791,-74.096095,7:34:45,7:35:20,7:50:20,8:04:45
o266,s73,4.6943624,-74.0665116,7:34:46,7:36:00,7:48:00,8:04:46
o267,s71,4.6943624,-74.0665116,7:34:46,7:37:32,8:01:32,8:04:46
o268,s87,4.632935,-74.082901,7:35:01,7:36:08,8:17:08,8:16:01
o269,s93,4.643417,-74.058879,7:35:08,7:36:25,7:53:25,8:05:08
o270,s112,4.65739,-74.0498038,7:35:11,7:36:02,7:52:02,8:05:11
o271,s113,4.6540022,-74.0551495,7:35:31,7:37:45,7:57:45,8:05:31
o272,s114,4.6303348,-74.0782704,7:35:50,7:36:30,8:02:30,8:05:50
o273,s53,4.695401,-74.043167,7:35:53,7:36:28,7:46:28,8:05:53
o274,s115,4.6530442,-74.1620946,7:35:56,7:36:37,7:51:37,8:05:56
o275,s116,4.6816458,-74.0811457,7:36:18,7:36:55,7:51:55,8:06:18
o276,s58,4.68085,-74.050705,7:36:24,7:37:32,7:54:32,8:06:24
o277,s112,4.6962858,-74.0618993,7:36:55,7:38:04,7:59:04,8:06:55
o278,s117,4.727556348,-74.03372101,7:36:56,7:38:07,7:53:07,7:56:56
o279,s93,4.671525,-74.052001,7:37:08,7:38:15,7:50:15,8:07:08
o280,s118,4.671871779,-74.13010284,7:37:13,7:38:10,7:43:10,8:07:13
o281,s72,4.706224,-74.039764,7:37:49,7:38:55,8:00:55,8:14:49
o282,s62,4.731046384,-74.03084133,7:38:19,7:39:13,7:54:13,8:08:19
o283,s72,4.689762,-74.049821,7:38:22,7:39:24,8:00:24,8:15:22
o284,s70,4.6733763,-74.0520746,7:38:23,7:39:29,8:05:29,8:08:23
o285,s72,4.703605,-74.03103,7:38:30,7:39:37,8:02:37,8:17:30
o286,s67,4.6896707,-74.0431492,7:38:34,7:39:40,7:56:40,8:08:34
o287,s97,4.651998,-74.055512,7:38:37,7:40:05,8:00:05,8:06:37
o288,s93,4.6343662,-74.0641084,7:39:00,7:40:04,7:57:04,8:09:00
o289,s72,4.693895,-74.046114,7:39:13,7:40:19,8:02:19,8:13:13
o290,s54,4.6398921,-74.0744246,7:39:59,7:41:05,7:57:05,8:09:59
o291,s73,4.693895,-74.046114,7:41:06,7:43:03,8:01:03,8:11:06
o292,s93,4.658903,-74.054145,7:41:15,7:42:33,7:59:33,8:11:15
o293,s53,4.690634,-74.040427,7:41:33,7:42:10,7:52:10,8:11:33
o294,s113,4.6456527,-74.0626686,7:41:47,7:43:13,8:03:13,8:11:47
o295,s49,4.7217033,-74.0593346,7:41:49,7:42:24,8:02:24,8:11:49
o296,s119,4.6096196,-74.1672135,7:41:56,7:42:58,8:12:58,8:11:56
o297,s120,4.7041744,-74.0313617,7:42:02,7:43:12,8:23:12,8:03:02
o298,s63,4.7071912,-74.1194296,7:42:27,7:43:45,8:04:45,8:12:27
o299,s82,4.671568,-74.047629,7:42:40,7:43:45,8:00:45,8:09:40
o300,s83,4.742290114,-74.02275505,7:42:51,7:44:31,8:26:31,8:12:51
o301,s121,4.646861,-74.055028,7:42:59,7:44:15,8:03:15,8:12:59
o302,s122,4.696032,-74.04467,7:43:00,7:51:19,8:01:19,8:13:00
o303,s92,4.611954,-74.067276,7:43:12,7:44:24,8:03:24,8:24:12
o304,s123,4.69498895,-74.04695695,7:43:25,7:44:23,7:59:23,8:02:25
o305,s86,4.721256,-74.0588046,7:43:26,7:44:26,8:05:26,8:08:26
o306,s64,4.71450055,-74.03748717,7:43:48,7:45:02,8:20:02,8:13:48
o307,s47,4.7001794,-74.0959463,7:44:17,7:44:55,8:01:55,8:14:17
o308,s54,4.6497046,-74.0804274,7:44:18,7:45:25,8:10:25,8:14:18
o309,s66,4.630775649,-74.0869689,7:44:21,7:45:36,7:56:36,8:33:21
o310,s124,4.712944,-74.048733,7:44:44,7:45:34,8:00:34,8:14:44
o311,s82,4.674988,-74.046279,7:45:12,7:46:17,8:04:17,8:12:12
o312,s62,4.7409627,-74.0553603,7:45:33,7:46:36,8:06:36,8:15:33
o313,s121,4.653683631,-74.0501936,7:46:16,7:47:36,8:02:36,8:16:16
o314,s125,4.627720219,-74.12186444,7:46:17,7:47:01,7:59:01,8:16:17
o315,s126,4.6912213,-74.0739045,7:46:43,7:47:51,8:08:51,8:16:43
o316,s83,4.726278,-74.033064,7:47:06,7:48:47,8:25:47,8:17:06
o317,s127,4.7296644,-74.1182425,7:47:08,7:47:46,8:07:46,8:17:08
o318,s47,4.692443,-74.052951,7:47:09,7:47:45,8:07:45,8:17:09
o319,s128,4.704758,-74.070694,7:47:28,7:48:17,7:58:17,8:17:28
o320,s119,4.605826209,-74.19075832,7:47:34,7:49:00,8:19:00,8:17:34
o321,s129,4.657036159,-74.05185811,7:47:47,7:49:05,7:55:05,8:13:47
o322,s48,4.629760404,-74.07537203,7:47:54,7:48:32,8:13:32,8:17:54
o323,s66,4.626786511,-74.0820561,7:47:57,7:48:50,7:59:50,8:37:57
o324,s130,4.920279,-74.042576,7:47:58,7:49:24,8:18:24,8:17:58
o325,s87,4.6295627,-74.0663767,7:48:01,7:49:09,8:30:09,8:16:01
o326,s58,4.670348948,-74.05919274,7:48:01,7:49:14,8:04:14,8:18:01
o327,s45,4.649017,-74.109512,7:48:02,7:49:18,7:54:18,8:18:02
o328,s96,4.633089,-74.0629288,7:48:15,7:48:53,7:58:53,8:18:15
o329,s131,4.6399276,-74.0752719,7:48:20,7:49:30,8:17:30,8:23:20
o330,s132,4.640534,-74.070877,7:48:51,7:50:14,8:08:14,8:18:51
