courier_id,vehicle,on_lat,on_lng,on_time,off_time
c93,motorcycle,6.173461665,-75.64676732,0:00:00,23:18:01
c94,motorcycle,6.209122657,-75.5669716,0:00:00,23:58:00
c95,walking,6.248507154,-75.58974892,0:00:00,23:58:00
c96,motorcycle,6.200033147,-75.56250304,0:00:00,23:58:00
c97,bicycle,6.150636501,-75.62243968,0:00:00,23:05:00
c98,bicycle,6.227669211,-75.5240348,0:00:00,1:28:00
c99,bicycle,6.150677056,-75.61778337,0:00:00,23:41:00
c100,motorcycle,6.220559319,-75.42432636,0:00:00,1:47:00
c101,car,6.199211897,-75.56302875,0:00:00,23:58:00
c102,motorcycle,6.309852476,-75.57280272,0:00:00,17:31:03
c103,motorcycle,6.170255242,-75.58264107,0:00:00,22:41:01
c104,motorcycle,6.281440786,-75.56726664,0:00:00,8:02:01
c105,motorcycle,6.271456519,-75.55643052,0:00:00,22:38:01
c106,motorcycle,6.294048489,-75.55132896,0:00:00,21:52:02
c107,car,6.178921454,-75.58810204,0:00:00,23:55:00
c108,motorcycle,6.154699659,-75.57459444,0:00:00,21:00:04
c109,motorcycle,6.153711117,-75.64690679,0:00:00,7:23:01
c110,motorcycle,6.309140219,-75.5850175,0:00:00,15:04:04
c111,motorcycle,6.226460149,-75.60397536,0:00:00,1:18:00
c112,motorcycle,6.244750697,-75.58933049,0:00:00,22:55:01
c113,motorcycle,6.303003659,-75.54863065,0:00:00,11:52:04
c114,motorcycle,6.248940591,-75.62511116,0:00:00,15:32:03
c115,motorcycle,6.282528182,-75.59403509,0:00:00,21:59:01
c116,motorcycle,6.211021163,-75.571585,0:00:00,23:58:00
c117,car,6.275849191,-75.56428403,0:00:00,15:21:04
c118,walking,6.245125836,-75.58937341,0:00:00,1:19:00
c119,motorcycle,6.192385893,-75.55976182,0:00:00,23:58:00
c120,bicycle,6.164123752,-75.62577635,0:00:00,21:08:02
c121,walking,6.295876023,-75.55662364,0:00:00,20:48:04
c122,motorcycle,6.250413264,-75.63198298,0:00:00,17:30:06
c123,motorcycle,6.215697723,-75.59492022,0:00:00,23:58:00
c124,motorcycle,6.228710982,-75.58595628,0:00:00,23:00:01
c125,motorcycle,6.232411675,-75.60614794,0:00:00,23:05:00
c126,motorcycle,6.267477007,-75.554097,0:00:00,22:00:02
c127,car,6.188520443,-75.57475537,0:00:00,23:58:00
c128,car,6.160808337,-75.58298439,0:00:00,23:58:00
c129,motorcycle,6.251693299,-75.59570879,0:00:00,23:25:00
c130,motorcycle,6.17450597,-75.61529428,0:00:00,1:59:00
c131,bicycle,6.168762292,-75.58124632,0:00:00,15:04:06
c132,motorcycle,6.23118487,-75.53725809,0:00:00,23:58:00
c133,motorcycle,6.171872395,-75.61183423,0:00:00,23:58:00
c134,bicycle,6.231192474,-75.59987158,0:00:00,23:58:00
c135,bicycle,6.260009719,-75.58093518,0:00:00,21:25:02
c136,bicycle,6.252403021,-75.60150236,0:00:00,1:00:00
c137,motorcycle,6.087694305,-75.64110786,0:00:00,11:26:04
c138,motorcycle,6.240076672,-75.60129315,0:00:00,0:02:00
c139,motorcycle,6.270381798,-75.63497096,0:00:00,23:58:00
c140,motorcycle,6.28904495,-75.5772981,0:00:00,21:34:02
c141,motorcycle,6.170267916,-75.61304659,0:00:00,23:58:00
c142,bicycle,6.227608378,-75.60719937,0:00:00,0:23:00
c143,bicycle,6.170105694,-75.63768536,0:00:00,23:05:00
c144,motorcycle,6.28044971,-75.61947316,0:00:00,21:42:02
c145,bicycle,6.264105828,-75.60579389,0:00:00,23:58:00
c146,motorcycle,6.203629916,-75.58745295,0:00:00,21:49:01
c147,bicycle,6.224807511,-75.59991449,0:00:00,1:13:00
c148,motorcycle,6.181991001,-75.59574634,0:00:00,1:32:00
c149,bicycle,6.20973099,-75.57059258,0:00:00,23:58:00
c150,bicycle,6.253444791,-75.60019344,0:00:00,0:49:00
c151,motorcycle,6.175618712,-75.64736277,0:00:00,21:14:02
c152,motorcycle,6.303558763,-75.58140188,0:00:00,22:07:01
c153,bicycle,6.307784143,-75.57561904,0:00:00,20:10:04
c154,bicycle,6.259315205,-75.59321433,0:00:00,1:28:00
c155,motorcycle,6.240236359,-75.55379122,0:00:00,21:57:01
c156,motorcycle,6.146243829,-75.56215972,0:00:00,23:57:00
c157,motorcycle,6.274444956,-75.56052357,0:00:00,23:41:00
c158,motorcycle,6.266980202,-75.6128642,0:00:00,23:58:00
c159,motorcycle,6.2618626,-75.6037876,0:01:00,23:54:00
c160,motorcycle,6.206887033,-75.5714187,0:01:00,23:58:00
c161,motorcycle,6.247069967,-75.58274835,0:01:00,0:44:00
c162,motorcycle,6.257234199,-75.60277909,0:01:00,23:41:00
c163,car,6.24154681,-75.56072205,0:02:00,1:35:00
c164,car,6.170222291,-75.58162183,0:02:00,0:13:00
c165,motorcycle,6.219760881,-75.56821078,0:02:00,23:56:00
c166,motorcycle,6.197691064,-75.57484657,0:02:00,23:58:00
c167,bicycle,6.239118547,-75.60022026,0:03:00,23:46:00
c168,motorcycle,6.197772175,-75.57480365,0:03:00,23:52:00
c169,motorcycle,6.176954511,-75.6117484,0:03:00,23:58:00
c170,motorcycle,6.197490821,-75.59135824,0:04:00,23:51:00
c171,bicycle,6.239148964,-75.60014516,0:04:00,23:58:00
c172,motorcycle,6.205011339,-75.57602674,0:04:00,22:46:01
c173,motorcycle,6.244010559,-75.60545057,0:04:00,21:39:02
c174,motorcycle,6.189265651,-75.58169693,0:04:00,23:43:00
c175,motorcycle,6.224209317,-75.59659392,0:04:00,22:46:01
c176,motorcycle,6.196213322,-75.56220263,0:05:00,23:43:00
c177,motorcycle,6.259525587,-75.56726664,0:05:00,1:03:00
c178,motorcycle,6.191463254,-75.55960089,0:06:00,23:58:00
c179,motorcycle,6.280885682,-75.58449715,0:07:00,23:58:00
c180,motorcycle,6.140895567,-75.61310023,0:07:00,23:58:00
c181,walking,6.209619462,-75.56886524,0:07:00,23:58:00
c182,car,6.265061418,-75.60064405,0:08:00,23:44:00
c183,motorcycle,6.240502505,-75.58632106,0:08:00,23:58:00
c184,motorcycle,6.159018824,-75.59418529,0:08:00,23:58:00
c185,motorcycle,6.174067463,-75.58031291,0:09:01,20:13:04
c186,motorcycle,6.248841737,-75.589706,0:10:00,23:58:00
c187,motorcycle,6.226893587,-75.58261424,0:10:00,23:58:00
c188,motorcycle,6.243305906,-75.55983692,0:10:00,1:10:00
c189,motorcycle,6.225834073,-75.56127995,0:11:00,23:58:00
c190,motorcycle,6.230743828,-75.60193688,0:12:00,0:20:00
c191,motorcycle,6.279012523,-75.59607893,0:12:00,23:58:00
c192,motorcycle,6.282092209,-75.61404437,0:13:00,11:26:04
c193,motorcycle,6.154086256,-75.60803086,0:13:00,21:44:02
c194,motorcycle,6.201029292,-75.58292538,0:15:00,23:39:00
c195,car,6.170011909,-75.60820252,0:17:00,22:42:01
c196,motorcycle,6.16055233,-75.5954513,0:17:00,18:51:07
c197,motorcycle,6.266473258,-75.53584188,0:20:00,21:58:01
c198,car,6.250068542,-75.59731811,0:23:00,3:23:00
c199,motorcycle,6.160516844,-75.59549421,0:26:00,23:53:00
c200,motorcycle,6.200066098,-75.57649344,0:27:00,1:06:00
c201,motorcycle,6.209421754,-75.56526572,0:28:00,23:58:00
c202,car,6.225395567,-75.58725446,0:31:00,19:34:04
c203,car,6.26326937,-75.56940168,0:33:00,1:04:00
c204,bicycle,6.24473042,-75.5891642,0:38:00,22:02:02
c205,motorcycle,6.292981372,-75.55008441,0:40:00,12:21:04
c206,motorcycle,6.167986667,-75.60369641,0:41:00,1:45:00
c207,motorcycle,6.198400786,-75.59396535,0:45:00,0:48:01
c208,bicycle,6.214947446,-75.60464054,1:17:00,23:58:00
c209,bicycle,6.227291538,-75.60721546,1:20:00,23:58:00
c210,motorcycle,6.211028767,-75.57169229,1:21:00,8:29:01
c211,motorcycle,6.23167914,-75.60592264,2:09:00,2:13:00
c212,walking,6.15141973,-75.61220437,2:51:00,22:29:01
c213,motorcycle,6.204025332,-75.60042411,4:25:00,18:54:03
c214,motorcycle,6.167545626,-75.60364813,4:28:00,20:55:04
c215,motorcycle,6.193594955,-75.59419602,4:48:00,4:48:00
c216,motorcycle,6.15096348,-75.57862848,4:58:00,22:05:01
c217,motorcycle,6.162985662,-75.56853801,5:04:00,11:35:06
c218,motorcycle,6.17359854,-75.6366232,5:05:00,11:26:04
c219,motorcycle,6.196659433,-75.59938341,5:06:00,9:02:02
c220,bicycle,6.24954132,-75.62138289,5:19:00,19:38:05
c221,motorcycle,6.223631401,-75.61063796,5:30:00,8:33:01
c222,motorcycle,6.272627561,-75.55842072,5:34:00,19:47:04
c223,motorcycle,6.290695053,-75.5731836,5:42:00,17:47:03
c224,motorcycle,6.178145829,-75.56737393,5:44:00,23:58:00
c225,motorcycle,6.206045505,-75.60416311,5:45:00,13:38:06
c226,motorcycle,6.350704577,-75.56238502,5:46:00,16:43:05
c227,motorcycle,6.15672997,-75.58245331,5:48:00,23:32:00
c228,motorcycle,6.212111093,-75.58744758,5:49:00,21:12:02
c229,motorcycle,6.266546765,-75.55032045,5:49:00,8:16:01
c230,motorcycle,6.263157842,-75.5700776,5:50:00,21:10:02
c231,motorcycle,6.19691544,-75.59994668,5:50:00,21:42:02
c232,motorcycle,6.300750292,-75.57209462,5:51:00,21:38:02
c233,motorcycle,6.249166182,-75.53881377,5:54:00,13:41:04
c234,car,6.162476183,-75.61689287,5:56:00,8:38:02
c235,car,6.242030942,-75.55275589,5:57:00,21:41:02
c236,car,6.200927903,-75.57463735,5:58:00,18:23:04
c237,car,6.1980003,-75.57457834,5:58:00,19:31:03
c238,motorcycle,6.251875799,-75.60719401,5:59:00,23:05:00
c239,motorcycle,6.197351412,-75.57438523,6:00:00,14:02:07
c240,motorcycle,6.192631761,-75.59085935,6:03:00,23:13:00
c241,motorcycle,6.239123616,-75.5882898,6:03:00,7:59:01
c242,bicycle,6.262962669,-75.60533792,6:04:00,13:46:06
c243,motorcycle,6.258947671,-75.62740177,6:04:00,23:12:01
c244,car,6.230399106,-75.59447497,6:07:00,19:47:04
c245,walking,6.260635795,-75.60644299,6:07:00,20:54:04
c246,bicycle,6.343569336,-75.55256814,6:07:00,21:04:03
c247,car,6.159878094,-75.63405365,6:07:00,10:13:02
c248,walking,6.234120077,-75.61369568,6:07:00,20:30:03
c249,motorcycle,6.237088235,-75.53827196,6:08:00,22:26:01
c250,motorcycle,6.246763266,-75.63285202,6:10:00,9:36:02
c251,motorcycle,6.22931678,-75.60291857,6:10:00,13:35:04
c252,car,6.232802022,-75.57331234,6:12:00,10:52:02
c253,motorcycle,6.177139545,-75.5793795,6:14:00,20:18:05
c254,car,6.272843012,-75.54536372,6:14:00,19:47:04
c255,motorcycle,6.211114948,-75.57164401,6:16:00,6:34:00
c256,car,6.222533866,-75.48921973,6:16:00,19:12:04
c257,motorcycle,6.345480516,-75.54092735,6:16:00,15:04:06
c258,car,6.29727012,-75.56613475,6:16:00,21:00:04
c259,car,6.220716471,-75.58813959,6:16:00,15:38:02
c260,motorcycle,6.185661278,-75.61349183,6:16:00,14:26:04
c261,motorcycle,6.231202613,-75.57702988,6:17:00,17:04:04
c262,motorcycle,6.27322829,-75.60182422,6:17:00,10:14:03
c263,motorcycle,6.240712887,-75.55942923,6:17:00,19:44:04
c264,car,6.197949606,-75.55713862,6:18:00,16:38:03
c265,motorcycle,6.238259276,-75.57550102,6:18:00,17:12:03
c266,bicycle,6.195610058,-75.59855193,6:18:00,19:57:04
c267,motorcycle,6.201356271,-75.58929294,6:26:00,9:02:02
c268,motorcycle,6.280371134,-75.56470782,6:26:00,13:30:05
c269,car,6.179172392,-75.63810915,6:26:00,19:21:04
c270,car,6.182528362,-75.60612649,6:26:00,20:18:05
c271,motorcycle,6.200393077,-75.57322651,6:26:00,16:42:04
c272,bicycle,6.176716247,-75.57911128,6:26:00,15:04:06
c273,motorcycle,6.159254553,-75.58318287,6:26:00,22:09:01
c274,motorcycle,6.173403366,-75.58385342,6:26:00,21:50:02
c275,motorcycle,6.164389898,-75.61499387,6:26:00,18:32:05
c276,bicycle,6.232690494,-75.60347646,6:26:00,15:04:04
c277,motorcycle,6.349639994,-75.56083471,6:26:00,18:03:05
c278,motorcycle,6.18013812,-75.60459763,6:26:00,18:43:03
c279,car,6.166884063,-75.59623986,6:26:00,16:09:05
c280,bicycle,6.250988646,-75.58326334,6:26:00,16:11:03
c281,motorcycle,6.140799248,-75.61939269,6:26:00,19:55:04
c282,motorcycle,6.297168731,-75.56594163,6:26:00,21:32:02
c283,bicycle,6.227610913,-75.6053862,6:26:00,23:58:00
c284,car,6.283521792,-75.57102174,6:26:00,19:13:06
c285,motorcycle,6.2091404,-75.56654245,6:26:00,15:46:03
c286,motorcycle,6.197399571,-75.5744496,6:26:00,19:38:05
c287,motorcycle,6.197343808,-75.57443887,6:26:00,17:48:05
c288,motorcycle,6.266455515,-75.56384951,6:26:00,19:22:03
c289,motorcycle,6.198479363,-75.57495385,6:26:00,21:59:01
c290,car,6.179253503,-75.58828443,6:27:00,16:31:03
c291,motorcycle,6.263363155,-75.61090618,6:27:00,23:58:00
c292,bicycle,6.225669316,-75.60716718,6:27:00,20:51:04
c293,motorcycle,6.176799893,-75.58021635,6:27:00,23:03:00
c294,car,6.146826815,-75.61897963,6:27:00,20:30:04
c295,walking,6.249318265,-75.59041411,6:28:00,23:38:00
c296,car,6.269078951,-75.55891961,6:29:00,16:27:04
c297,car,6.173654304,-75.58102101,6:29:00,19:48:04
c298,motorcycle,6.169469479,-75.58508188,6:30:00,14:02:07
c299,bicycle,6.173327325,-75.64435333,6:30:00,9:02:02
c300,motorcycle,6.144811711,-75.63460082,6:30:00,23:58:00
c301,motorcycle,6.27949412,-75.56281954,6:31:00,19:31:03
c302,motorcycle,6.276594399,-75.55405945,6:31:00,14:02:07
c303,car,6.244056184,-75.59857339,6:32:00,12:59:05
c304,motorcycle,6.274295407,-75.60913056,6:32:00,23:58:00
c305,motorcycle,6.153351187,-75.61677486,6:32:00,18:32:05
c306,motorcycle,6.289574706,-75.59055895,6:32:00,19:53:04
c307,car,6.285171896,-75.58370858,6:33:00,19:41:04
c308,motorcycle,6.331349446,-75.53753704,6:34:00,21:25:02
c309,motorcycle,6.198241099,-75.57515234,6:34:00,23:58:00
c310,car,6.235288583,-75.55395752,6:35:00,20:13:04
c311,car,6.159406636,-75.5940029,6:35:00,14:43:04
c312,car,6.156760387,-75.58176666,6:35:00,18:51:07
c313,car,6.275015268,-75.57829052,6:35:00,19:35:04
c314,motorcycle,6.179466419,-75.60906619,6:35:00,23:58:00
c315,motorcycle,6.329957884,-75.55587262,6:35:00,8:09:01
c316,motorcycle,6.255290068,-75.6307438,6:35:00,19:55:03
c317,motorcycle,6.197685995,-75.57447642,6:35:00,12:00:05
c318,motorcycle,6.272599679,-75.57355374,6:36:00,8:22:01
c319,motorcycle,6.241422608,-75.55632323,6:36:00,20:25:04
c320,motorcycle,6.304263415,-75.54921538,6:36:00,15:01:04
c321,motorcycle,6.260942496,-75.55304021,6:36:00,23:24:00
c322,bicycle,6.197840613,-75.56576997,6:36:00,22:36:01
c323,motorcycle,6.239306116,-75.55278271,6:36:00,20:49:03
c324,motorcycle,6.21549748,-75.60406655,6:36:00,12:22:06
c325,bicycle,6.168260417,-75.57649881,6:37:00,15:50:03
c326,bicycle,6.22004477,-75.61393708,6:37:00,9:02:02
c327,motorcycle,6.251837778,-75.59338063,6:38:00,14:02:04
c328,bicycle,6.236246708,-75.58293074,6:38:00,16:04:03
c329,motorcycle,6.153901222,-75.61696261,6:38:00,18:32:05
c330,motorcycle,6.293409739,-75.5953601,6:38:00,16:23:03
c331,car,6.235719486,-75.54463416,6:39:00,19:34:04
c332,motorcycle,6.220110673,-75.56980401,6:40:00,15:38:02
c333,motorcycle,6.266797702,-75.54440349,6:40:00,17:35:03
c334,bicycle,6.241559483,-75.56916028,6:40:00,20:09:05
c335,car,6.238489936,-75.55615157,6:40:00,18:28:06
c336,motorcycle,6.155974623,-75.60482293,6:40:00,18:45:03
c337,motorcycle,6.179998711,-75.61048239,6:41:00,18:25:07
c338,motorcycle,6.234647299,-75.6116733,6:42:00,15:04:04
c339,motorcycle,6.34303451,-75.55102855,6:42:00,14:02:04
c340,car,6.249232084,-75.6028381,6:44:00,16:44:05
c341,motorcycle,6.22718508,-75.57376832,6:44:00,19:23:04
c342,bicycle,6.166268126,-75.58852047,6:44:00,23:41:00
c343,motorcycle,6.180718571,-75.56795329,6:44:00,15:04:06
c344,motorcycle,6.25922649,-75.61205417,6:44:00,19:26:04
c345,car,6.166800418,-75.5986324,6:44:00,19:54:03
c346,car,6.218343972,-75.60063869,6:45:00,13:59:10
c347,motorcycle,6.058765532,-75.49924046,6:45:00,19:30:05
c348,car,6.178860621,-75.58787137,6:45:00,19:21:04
c349,car,6.241034796,-75.59898645,6:45:00,18:33:03
c350,motorcycle,6.218995396,-75.59401363,6:45:00,22:53:01
c351,bicycle,6.256983262,-75.58069378,6:47:00,22:54:00
c352,motorcycle,6.177633816,-75.61664075,6:47:00,19:27:03
c353,bicycle,6.288946095,-75.56497604,6:47:00,20:52:04
c354,motorcycle,6.279742523,-75.63490659,6:47:00,21:33:03
c355,motorcycle,6.211287309,-75.57226628,6:48:00,18:43:03
c356,motorcycle,6.231278654,-75.5925706,6:48:00,15:02:04
c357,motorcycle,6.2789086,-75.62526137,6:48:00,14:02:07
c358,motorcycle,6.231557474,-75.57388097,6:48:00,21:29:02
c359,bicycle,6.246474308,-75.59423894,6:48:00,14:02:04
c360,car,6.175874719,-75.61286956,6:48:00,18:14:05
c361,motorcycle,6.289567102,-75.5602929,6:49:00,22:19:01
c362,motorcycle,6.192621622,-75.61852366,6:49:00,14:02:07
c363,motorcycle,6.290218526,-75.54473609,6:50:00,14:02:07
c364,walking,6.250687014,-75.58886915,6:50:00,23:49:00
c365,car,6.212389912,-75.60223192,6:50:00,18:58:03
c366,motorcycle,6.207437067,-75.60842246,6:50:00,15:03:05
c367,motorcycle,6.169532847,-75.57761461,6:50:00,6:50:00
c368,bicycle,6.199518598,-75.57335526,6:50:00,20:34:05
c369,bicycle,6.286654708,-75.55983156,6:51:00,7:11:00
c370,motorcycle,6.19541235,-75.57826906,6:51:00,20:09:10
c371,car,6.16391337,-75.59303194,6:51:00,12:27:04
c372,car,6.278148183,-75.62229484,6:51:00,17:33:02
c373,motorcycle,6.265018328,-75.61257988,6:51:00,20:57:03
c374,motorcycle,6.24904705,-75.5557707,6:51:00,19:20:06
c375,bicycle,6.270782284,-75.54594845,6:52:00,21:42:02
c376,motorcycle,6.169096875,-75.60960263,6:52:00,16:38:07
c377,motorcycle,6.17632083,-75.57871431,6:52:00,15:01:04
c378,car,6.241153928,-75.59839636,6:52:00,18:31:05
c379,motorcycle,6.210653628,-75.57118803,6:52:00,19:00:04
c380,motorcycle,6.222204353,-75.56969672,6:52:00,23:58:00
c381,car,6.16391337,-75.5949685,6:52:00,9:18:02
c382,motorcycle,6.180969509,-75.60820788,6:52:00,19:12:03
c383,motorcycle,6.177253608,-75.60746223,6:53:00,13:02:07
c384,motorcycle,6.246737919,-75.62403828,6:53:00,20:51:04
c385,walking,6.296276509,-75.58500677,6:54:00,21:59:01
c386,car,6.264204682,-75.58712572,6:54:00,22:43:01
c387,car,6.200542626,-75.60241967,6:54:00,20:05:03
c388,motorcycle,6.27063527,-75.61623842,6:55:00,15:04:04
c389,motorcycle,6.197361551,-75.57457834,6:55:00,11:58:03
c390,car,6.201059709,-75.60029,6:55:00,20:55:04
c391,motorcycle,6.232715841,-75.61216682,6:55:00,15:04:04
c392,car,6.27408756,-75.5785051,6:55:00,13:43:04
c393,motorcycle,6.231963029,-75.59342891,6:56:00,20:20:05
c394,motorcycle,6.323185109,-75.56048602,6:56:00,14:00:05
c395,car,6.174511039,-75.59312314,6:57:00,19:04:04
c396,car,6.192707803,-75.59747368,6:57:00,19:45:04
c397,motorcycle,6.196882488,-75.59259206,6:57:00,19:24:04
c398,motorcycle,6.175469164,-75.59303731,6:58:00,20:57:03
c399,motorcycle,6.212620572,-75.5749163,6:58:00,23:58:00
c400,motorcycle,6.162116253,-75.59473246,6:58:00,12:15:05
c401,motorcycle,6.180274995,-75.60510725,6:59:00,21:45:02
c402,motorcycle,6.197042176,-75.59215754,6:59:00,23:58:00
c403,motorcycle,6.209028872,-75.5662474,6:59:00,9:02:02
c404,motorcycle,6.218366785,-75.56614012,7:00:00,17:38:06
c405,motorcycle,6.180710967,-75.567846,7:00:00,20:29:04
c406,motorcycle,6.19896096,-75.56615084,7:00:00,14:02:07
c407,motorcycle,6.185623257,-75.55360347,7:00:00,14:01:07
c408,motorcycle,6.197541516,-75.57390779,7:00:00,9:00:02
c409,motorcycle,6.177522288,-75.60738713,7:00:00,19:24:04
c410,motorcycle,6.20700363,-75.59373468,7:01:00,16:02:03
c411,motorcycle,6.271018013,-75.6284371,7:01:00,13:52:08
c412,motorcycle,6.275078636,-75.6045869,7:02:00,15:04:04
c413,car,6.250005174,-75.59118658,7:02:00,20:55:04
c414,motorcycle,6.255082221,-75.62273473,7:02:00,19:06:06
c415,walking,6.193886448,-75.60381442,7:02:00,23:58:00
c416,motorcycle,6.212316405,-75.57451934,7:02:00,8:51:01
c417,car,6.21177144,-75.59395999,7:03:00,18:27:03
c418,motorcycle,6.231461154,-75.59754342,7:03:00,19:53:04
c419,motorcycle,6.212891787,-75.57470709,7:03:00,13:55:04
c420,bicycle,6.231301467,-75.59268326,7:03:00,14:02:07
c421,bicycle,6.22513956,-75.60748369,7:03:00,15:04:06
