store_id,pick_up_lat,pick_up_lng
s135,4.664364,-74.052759
s136,4.713176,-74.054163
s137,4.6553769,-74.0573801
s138,4.647446,-74.06122
s139,4.743098,-74.044375
s140,4.697902,-74.069166
s141,4.676392,-74.048843
s142,4.71674,-74.030458
s143,4.67577,-74.047431
s144,4.636027,-74.064101
s145,4.6892,-74.03908
s146,4.72277695,-74.04657145
s147,4.691807228,-74.05075955
s148,4.601909285,-74.06746771
s149,4.594493,-74.139157
s150,4.67321897,-74.06274276
s151,4.665549,-74.120577
s152,4.683335141,-74.04738456
s153,4.744090711,-74.06355873
s154,4.6084783,-74.0716206
s155,4.654077,-74.054014
s156,4.654277742,-74.05372687
s157,4.680697,-74.082541
s158,4.729606,-74.045171
s159,4.695939,-74.027712
s160,4.6534937,-74.0589405
s161,4.850597,-74.063993
s162,4.675755595,-74.04886716
s163,4.647461,-74.061255
s164,4.620848,-74.121623
s165,4.647463,-74.061256
s166,4.744555606,-74.04316493
s167,4.650412,-74.086873
s168,4.697322,-74.103128
s169,4.681007,-74.042418
s170,4.633514,-74.094537
s171,4.704843,-74.050863
s172,4.624812,-74.070003
s173,4.635317,-74.074893
s174,4.652618,-74.054558
s175,4.74174,-74.036091
s176,4.657186,-74.107899
s177,4.627463,-74.077646
s178,4.63861,-74.078865
s179,4.695578,-74.031098
s180,4.627802,-74.065514
s181,4.65748,-74.056913
s182,4.679371,-74.0448257
s183,4.681007803,-74.04238153
s184,4.6723236,-74.0532601
s185,4.60343,-74.067171
s186,4.697225,-74.046371
s187,4.647469683,-74.06127074
s188,4.712349,-74.054635
s189,4.644424021,-74.11870958
s190,4.741088,-74.044457
s191,4.644116,-74.118528
s192,4.664871054,-74.05027526
s193,4.762546899,-74.04609716
s194,4.728382081,-74.06399121
s195,4.722396,-74.119061
s196,4.68913,-74.090451
s197,4.715717267,-74.06384285
s198,4.691005,-74.075211
s199,4.686478,-74.044456
s200,4.652763,-74.111609
s201,4.69355,-74.034389
s202,4.729279,-74.038243
s203,4.862995774,-74.05403944
s204,4.681063,-74.050165
s205,4.659991064,-74.05924505
s206,4.684133,-74.065613
s207,4.671774,-74.053531
s208,4.697759,-74.070736
s209,4.587727953,-74.10018534
s210,4.712180789,-74.07157701
s211,4.697241,-74.046563
s212,4.717264,-74.069141
s213,4.652144,-74.126106
s214,4.710757,-74.120342
s215,4.706198,-74.054501
s216,4.653069,-74.108448
s217,4.620090968,-74.11913578
s218,4.645188,-74.10024
s219,4.719443286,-74.03539213
s220,4.647,-74.101194
s221,4.702243634,-74.04093378
s222,4.666526774,-74.05358833
s223,4.6604456,-74.080035
s224,4.656864,-74.055864
s225,4.754595988,-74.0495245
s226,4.720067,-74.03812
s227,4.683705,-74.05942
s228,4.720535473,-74.04001937
s229,4.68656177,-74.07521548
s230,4.6964273,-74.0441397
s231,4.677396733,-74.04854056
s232,4.651485,-74.055348
s233,4.6875078,-74.0739799
s234,4.70116,-74.046451
s235,4.663800394,-74.06039523
s236,4.659912,-74.059805
s237,4.695935124,-74.03010151
s238,4.892557,-74.032548
s239,4.642112,-74.074663
s240,4.667183,-74.054995
s241,4.697834095,-74.04771255
s242,4.651219,-74.055504
s243,4.651131,-74.063168
s244,4.593191,-74.124878
s245,4.727718,-74.064585
s246,4.601689,-74.073871
s247,4.642518,-74.144316
s248,4.668696,-74.103751
s249,4.6834432,-74.0604711
s250,4.677822,-74.05693
s251,4.733305,-74.044737
s252,4.680761,-74.104658
s253,4.694979,-74.031582
s254,4.5846263,-74.1236326
s255,4.700921,-74.049315
s256,4.646824,-74.055613
s257,4.665385063,-74.0555857
s258,4.729837,-74.024936
s259,4.650573,-74.057758
s260,4.642782,-74.113334
s261,4.667889286,-74.05369606
s262,4.667278666,-74.05250369
s263,4.71786465,-74.03234775
s264,4.6701225,-74.0637973
s265,4.631926,-74.115546
s266,4.68453,-74.05066
s267,4.693466,-74.050757
s268,4.6636321,-74.1311684
s269,4.71781,-74.069012
s270,4.69306,-74.045505
s271,4.722906,-74.06237
s272,4.697364,-74.040157
s273,4.710533,-74.112003
s274,4.680541,-74.040054
s275,4.668737,-74.074372
s276,4.671274169,-74.05453315
s277,4.86571,-74.03628
s278,4.700905,-74.043242
s279,4.686477,-74.059959
s280,4.7170113,-74.0659992
s281,4.639536,-74.065312
s282,4.646079071,-74.1280149
s283,4.665030682,-74.05784422
s284,4.660202,-74.078538
s285,4.651329,-74.055446
s286,4.719860764,-74.03811388
s287,4.6140818,-74.1351003
s288,4.605986,-74.07678
s289,4.729338,-74.045183
s290,4.810458,-74.101597
s291,4.693993,-74.04723
s292,4.701520202,-74.0472503
s293,4.694302,-74.062423
s294,4.695366,-74.049871
s295,4.653198,-74.054042
s296,4.669724,-74.055818
s297,4.663614,-74.051389
s298,4.7228999,-74.046518
s299,4.704453,-74.044288
s300,4.71422,-74.105747
s301,4.720372,-74.046412
s302,4.6927101,-74.062646
s303,4.666492036,-74.05282459
s304,4.704285,-74.032226
s305,4.732515112,-74.06622327
s306,4.68214,-74.049407
s307,4.648901,-74.058501
s308,4.682624,-74.058535
s309,4.706553,-74.054303
s310,4.657069,-74.056218
s311,4.670669,-74.056917
s312,4.723151,-74.062358
s313,4.7292696,-74.0681513
s314,4.747966,-74.089711
s315,4.718557,-74.036169
s316,4.884199637,-74.03705545
s317,4.659228,-74.107953
s318,4.909314979,-74.02774334
s319,4.714759,-74.069993
s320,4.662852,-74.057658
s321,4.720833,-74.039499
s322,4.626133,-74.101292
s323,4.6552003,-74.057393
s324,4.698493718,-74.05476766
s325,4.67946,-74.04968766
s326,4.740212,-74.042245
s327,4.68394,-74.06004
s328,4.662653,-74.131746
s329,4.702718,-74.049483
s330,4.633231,-74.091834
s331,4.598678,-74.075005
s332,4.698586,-74.0391
s333,4.74054,-74.060202
s334,4.697779,-74.102852
s335,4.715299,-74.07024568
s336,4.601084,-74.072533
s337,4.7232527,-74.062393
s338,4.6685809,-74.053101
s339,4.672044502,-74.05365838
s340,4.695175,-74.083029
s341,4.600083,-74.072525
s342,4.865361077,-74.0373523
s343,4.687198,-74.084982
s344,4.633556,-74.148065
s345,4.664437,-74.066182
s346,4.593167305,-74.12436676
s347,4.678220051,-74.11737461
s348,4.666213,-74.126133
s349,4.72926,-74.038264
s350,4.645697,-74.057696
s351,4.633034,-74.155635
s352,4.719877769,-74.06838621
s353,4.730599,-74.031872
s354,4.720433,-74.039003
s355,4.747520948,-74.04656766
s356,4.696233707,-74.03224115
s357,4.637427,-74.096554
s358,4.6754445,-74.0549835
s359,4.722575,-74.044579
s360,4.663760102,-74.05711511
s361,4.640733,-74.074188
s362,4.713217,-74.053926
s363,4.711069,-74.124831
s364,4.691085,-74.036931
s365,4.695901379,-74.04368658
s366,4.700537,-74.042862
s367,4.647469,-74.061218
s368,4.694932062,-74.03757075
s369,4.721716,-74.056043
s370,4.701358,-74.041511
s371,4.650825052,-74.10638773
s372,4.59356193,-74.1244052
s373,4.86478,-74.04345
s374,4.681116,-74.05005
s375,4.698728322,-74.04905166
s376,4.697794,-74.046402
s377,4.650851159,-74.0583188
s378,4.616081,-74.069759
s379,4.762398704,-74.04588381
s380,4.723328922,-74.13470002
s381,4.642246036,-74.07581046
s382,4.700939,-74.115407
s383,4.649981,-74.060056
s384,4.732435325,-74.05197587
s385,4.693237,-74.055601
s386,4.597950433,-74.07470437
s387,4.68052,-74.040774
s388,4.618944,-74.135159
s389,4.647811366,-74.06000493
s390,4.694508,-74.056576
s391,4.668715,-74.053314
s392,4.696503,-74.042782
s393,4.7118543,-74.0727855
s394,4.69644259,-74.02955406
s395,4.7431204,-74.063466
s396,4.89254,-74.03553
s397,4.7231084,-74.0622244
s398,4.715642407,-74.02927936
s399,4.62027,-74.136128
s400,4.697066,-74.101207
s401,4.650489496,-74.05776326
s402,4.859032,-74.063806
s403,4.702521,-74.049203
s404,4.634136,-74.115764
s405,4.733337315,-74.06615933
s406,4.652194,-74.06044
s407,4.72028139,-74.04699756
s408,4.6452291,-74.1345412
s409,4.720866,-74.046261
s410,4.727031,-74.045873
s411,4.721607,-74.056087
s412,4.648722,-74.119934
s413,4.703882,-74.032548
s414,4.6547183,-74.0593264
s415,4.675935,-74.047704
s416,4.649206,-74.063507
s417,4.639695113,-74.09853614
s418,4.716257794,-74.02901967
s419,4.87011,-74.060871
s420,4.661659,-74.134489
s421,4.619863,-74.135326
s422,4.7280188,-74.0641799
s423,4.749877,-74.095896
s424,4.62043,-74.152209
s425,4.650447,-74.057866
s426,4.702912,-74.04898
s427,4.73503,-74.02938
s428,4.639501,-74.098095
s429,4.913622,-74.017528
s430,4.751485,-74.060686
s431,4.658852068,-74.10850196
s432,4.761218301,-74.04424968
s433,4.8810509,-74.0161035
s434,4.676002985,-74.04795867
s435,4.704140627,-74.03216339
s436,4.639901231,-74.06304033
s437,4.717323,-74.045375
s438,4.729286,-74.038697
s439,4.733223083,-74.06641402
s440,4.695912072,-74.04383678
s441,4.712432009,-74.07122611
s442,4.864139,-74.044365
s443,4.605496,-74.114793
s444,4.72154454,-74.0467283
s445,4.866131117,-74.0360972
s446,4.664338,-74.062392
s447,4.677563,-74.063954
s448,4.5884086,-74.204769
s449,4.626754388,-74.06743099
s450,4.732649,-74.03734
s451,4.6666551,-74.052992
s452,4.664065481,-74.12996673
s453,4.695991156,-74.04354662
s454,4.692793,-74.062813
s455,4.6429724,-74.0753829
s456,4.710828,-74.058498
s457,4.651979256,-74.12506004
s458,4.691460322,-74.08318924
s459,4.755771,-74.046419
s460,4.705855,-74.055342
s461,4.67267,-74.126218
s462,4.6411069,-74.0634468
s463,4.606407,-74.091688
s464,4.694839,-74.086426
s465,4.6825522,-74.0615882
s466,4.653744337,-74.11029159
s467,4.723793798,-74.0271178
s468,4.655949928,-74.10574675
s469,4.684867201,-74.07842453
s470,4.6769401,-74.0496837
s471,4.732734456,-74.06670064
s472,4.698066132,-74.04723975
s473,4.677006,-74.096313
s474,4.69842265,-74.04964315
s475,4.653403502,-74.05451201
s476,4.755939461,-74.04647318
s477,4.723009772,-74.06224375
s478,4.682196481,-74.09009685
s479,4.694237796,-74.07916461
s480,4.692861,-74.031487
s481,4.693869,-74.032011
s482,4.68663,-74.074672
s483,4.741178,-74.041689
s484,4.604588,-74.132744
s485,4.663762107,-74.05711578
s486,4.701188,-74.115573
s487,4.741017,-74.063924
s488,4.645689033,-74.12856171
s489,4.683442,-74.065082
s490,4.762023,-74.046038
s491,4.655952,-74.0598528
s492,4.623345,-74.072058
s493,4.749697233,-74.09536634
s494,4.701098,-74.045067
s495,4.721508,-74.04243
s496,4.68597115,-74.04770405
s497,4.687819,-74.061856
s498,4.688725503,-74.038606
s499,4.728335,-74.038516
s500,4.683519394,-74.08023958
s501,4.673397,-74.050715
s502,4.695922848,-74.0435029
s503,4.686171,-74.056875
s504,4.693538,-74.046612
s505,4.684127,-74.080421
s506,4.6971434,-74.0850544
s507,4.688191,-74.064271
s508,4.651117,-74.055395
s509,4.693554,-74.033499
s510,4.577491,-74.130123
s511,4.728633,-74.052736
s512,4.652185,-74.055839
s513,4.762742126,-74.04541578
s514,4.698789,-74.040034
s515,4.644215,-74.120212
s516,4.732185,-74.066467
s517,4.617521,-74.154533
s518,4.664271267,-74.13050057
s519,4.6624861,-74.052479
s520,4.605874,-74.090932
s521,4.687761,-74.039839
s522,4.662603,-74.051683
s523,4.717351,-74.045469
s524,4.69290617,-74.04506936
s525,4.697555681,-74.04581991
s526,4.705134365,-74.05260665
s527,4.723744,-74.046458
s528,4.6480095,-74.101716
s529,4.664276753,-74.04936348
s530,4.653486,-74.055583
s531,4.695313,-74.031331
s532,4.648563815,-74.06020741
s533,4.677043,-74.051884
s534,4.720139,-74.045611
s535,4.625817,-74.074944
s536,4.618491,-74.120446
s537,4.614024,-74.06717
s538,4.678836,-74.044764
s539,4.7131021,-74.0330455
s540,4.6522186,-74.05693335
s541,4.729299,-74.066363
s542,4.694667536,-74.08618776
s543,4.670154387,-74.05504182
s544,4.710887,-74.112413
s545,4.652669,-74.061565
s546,4.663691,-74.118032
s547,4.6474617,-74.1023613
s548,4.647440448,-74.10196884
s549,4.718953,-74.035947
s550,4.702447459,-74.0417778
s551,4.714893,-74.034095
s552,4.727243,-74.062467
s553,4.631835163,-74.11557695
s554,4.698972,-74.040926
s555,4.690992,-74.067632
s556,4.693905,-74.112914
s557,4.723756,-74.046401
s558,4.603208325,-74.0671359
s559,4.616248,-74.07028
s560,4.626758,-74.06736
s561,4.734625,-74.065823
s562,4.577894,-74.105298
s563,4.760464,-74.033365
s564,4.721891,-74.033778
s565,4.719949,-74.047061
s566,4.644868906,-74.06158976
s567,4.76201455,-74.0468603
s568,4.672109226,-74.05445858
s569,4.870278,-74.053093
s570,4.614218905,-74.06989308
s571,4.622739,-74.123743
s572,4.593035089,-74.12404068
s573,4.655196,-74.057398
s574,4.683531,-74.047509
s575,4.748617,-74.044114
s576,4.693728,-74.047234
s577,4.670699,-74.057199
s578,4.67367,-74.08779
s579,4.682496171,-74.04909059
s580,4.688356,-74.039282
s581,4.681337286,-74.04455783
s582,4.642867,-74.15639
s583,4.701433,-74.115407
s584,4.661562,-74.117043
s585,4.682701,-74.120675
s586,4.69738,-74.032972
s587,4.65023,-74.058965
s588,4.695447,-74.0319
s589,4.603051,-74.067424
s590,4.6696967,-74.0560404
s591,4.686372,-74.052673
s592,4.762741509,-74.04578789
s593,4.64321,-74.074627
s594,4.683633,-74.119973
s595,4.638785,-74.065532
s596,4.718184,-74.033997
s597,4.72111225,-74.0458672
s598,4.672675,-74.0498425
s599,4.698738,-74.048501
s600,4.655388,-74.067377
s601,4.702413,-74.130541
s602,4.653399,-74.109797
s603,4.663853,-74.057154
s604,4.663759,-74.130149
s605,4.866339922,-74.03690796
s606,4.63925217,-74.09804535
s607,4.669654,-74.054906
s608,4.645421,-74.12949
s609,4.642974,-74.075171
s610,4.693345,-74.032272
s611,4.723767959,-74.11460373
s612,4.75495,-74.044971
s613,4.652743482,-74.10969438
s614,4.61357,-74.069994
s615,4.72804,-74.064463
s616,4.697229,-74.102782
s617,4.678466753,-74.08119816
s618,4.726563,-74.060743
s619,4.690662,-74.062841
s620,4.675865,-74.047533
s621,4.629569494,-74.12480932
s622,4.682744,-74.063007
s623,4.714622,-74.070106
s624,4.683503941,-74.04834807
s625,4.6973103,-74.04638855
s626,4.645698,-74.127956
s627,4.620936,-74.116392
s628,4.709511,-74.106986
s629,4.721676,-74.07019
s630,4.663612983,-74.13109697
s631,4.651701,-74.055558
s632,4.6836158,-74.059776
s633,4.732669,-74.066426
s634,4.701399,-74.049156
s635,4.64326,-74.074477
s636,4.651747,-74.05593
s637,4.734784,-74.085597
s638,4.66724,-74.07895
s639,4.737474,-74.084475
s640,4.676124,-74.047634
s641,4.673282,-74.062819
s642,4.69242,-74.066979
s643,4.667224,-74.054947
s644,4.6987669,-74.0720437
s645,4.7206788,-74.0390877
s646,4.591518,-74.124226
s647,4.865658,-74.03631
s648,4.762606423,-74.04552852
s649,4.750127,-74.095454
s650,4.693481128,-74.04702526
s651,4.582341347,-74.15670732
s652,4.663851,-74.130713
s653,4.701998914,-74.04179859
s654,4.640117392,-74.0659743
s655,4.722340383,-74.04365329
s656,4.663384,-74.054566
s657,4.648113,-74.060946
s658,4.71390984,-74.0354262
s659,4.591541964,-74.12491746
s660,4.670280903,-74.05554637
s661,4.732934656,-74.06627333
s662,4.666711,-74.052641
s663,4.744555606,-74.04316493
s664,4.694687,-74.086908
s665,4.719909,-74.06837
s666,4.615201993,-74.06945135
s667,4.695255,-74.086368
s668,4.684604,-74.057003
s669,4.656064026,-74.05669953
s670,4.665025,-74.050451
s671,4.649566,-74.063181
s672,4.693780008,-74.07835659
s673,4.618203,-74.086031
s674,4.751952,-74.09317
s675,4.884833,-74.037302
s676,4.69517,-74.031807
s677,4.670619,-74.106315
s678,4.6943124,-74.0313875
s679,4.750313,-74.092426
s680,4.666919,-74.052794
s681,4.706387,-74.107743
s682,4.715607,-74.02929
s683,4.681028,-74.047908
s684,4.642085706,-74.07461685
s685,4.631134,-74.116051
s686,4.694689,-74.086228
s687,4.716259,-74.059992
s688,4.682942149,-74.12376514
s689,4.594552,-74.137662
s690,4.619116783,-74.08602142
s691,4.692098,-74.045361
s692,4.701968,-74.041939
s693,4.622614,-74.07751
s694,4.590980029,-74.12465502
s695,4.718894467,-74.03585091
s696,4.702258639,-74.04363168
s697,4.687589,-74.044074
s698,4.662847297,-74.05894168
s699,4.657288,-74.054225
s700,4.687403685,-74.07397101
s701,4.657108,-74.057946
s702,4.609085,-74.070492
s703,4.749939,-74.095017
s704,4.71290091,-74.03422566
s705,4.732550056,-74.0665327
s706,4.703214781,-74.04181058
s707,4.732328241,-74.06648493
s708,4.647900141,-74.06081082
s709,4.668484,-74.052753
s710,4.64769486,-74.10080684
s711,4.652404,-74.125126
s712,4.631790643,-74.11560665
s713,4.720107,-74.067813
s714,4.65113921,-74.05468294
s715,4.696939,-74.029955
s716,4.663636,-74.062272
s717,4.663760102,-74.05711444
s718,4.675775,-74.048992
s719,4.7570456,-74.0640842
s720,4.619843,-74.135356
s721,4.63099,-74.115847
s722,4.67881835,-74.05110565
s723,4.71663245,-74.02983405
s724,4.65525005,-74.0575953
s725,4.732698,-74.066104
s726,4.643149613,-74.15621542
s727,4.6167376,-74.089319
s728,4.7095435,-74.0619077
s729,4.641591,-74.064828
s730,4.6878683,-74.0643683
s731,4.710804,-74.112258
s732,4.737841,-74.085671
s733,4.6718179,-74.0535813
s734,4.647025692,-74.10160335
s735,4.750453,-74.095619
s736,4.656912432,-74.05776032
s737,4.6507982,-74.0729081
s738,4.665958,-74.054135
s739,4.652418025,-74.12456286
s740,4.717475,-74.092322
s741,4.747738,-74.045473
s742,4.668681,-74.052694
s743,4.754966,-74.044889
s744,4.722702,-74.06244
s745,4.714097,-74.07013
s746,4.620698,-74.151857
s747,4.69816,-74.047339
s748,4.664598,-74.056276
s749,4.66332,-74.130984
s750,4.670619731,-74.05383547
s751,4.694791,-74.08646
s752,4.632044359,-74.11569437
s753,4.61882,-74.067901
s754,4.695352576,-74.03218284
s755,4.670238,-74.069564
s756,4.7230086,-74.0465179
s757,4.6856034,-74.0478876
s758,4.66047986,-74.10881181
s759,4.666216,-74.054315
s760,4.644354872,-74.11863188
s761,4.691,-74.084179
s762,4.709000803,-74.06206597
s763,4.748387,-74.043063
s764,4.667962,-74.054292
s765,4.701385,-74.049342
s766,4.6681447,-74.0542649
s767,4.64211868,-74.076616
s768,4.6831,-74.120877
s769,4.702326,-74.041979
s770,4.884138,-74.035055
s771,4.701358066,-74.04151181
s772,4.721018423,-74.04052184
s773,4.663532474,-74.13100909
s774,4.726690609,-74.06111946
s775,4.66381,-74.13054
s776,4.6677459,-74.1182381
s777,4.715673735,-74.02921233
s778,4.644822,-74.062173
s779,4.695951,-74.027712
s780,4.701442,-74.114243
s781,4.680909119,-74.08882713
s782,4.710918005,-74.112096
s783,4.642603,-74.156575
s784,4.694245,-74.055405
s785,4.732670442,-74.06651753
s786,4.722644979,-74.0466499
s787,4.619322,-74.067272
s788,4.7051943,-74.0530456
s789,4.755416003,-74.04655115
s790,4.7047905,-74.04907475
s791,4.6637807,-74.1305166
s792,4.727298,-74.024368
s793,4.648133,-74.05769
s794,4.578289478,-74.13048681
s795,4.67584025,-74.04784185
s796,4.714149,-74.07008
s797,4.674644806,-74.04839484
s798,4.651738,-74.055578
s799,4.73507,-74.065084
s800,4.676594422,-74.05203266
s801,4.709483799,-74.07612428
s802,4.732414,-74.066218
s803,4.702021838,-74.041705
s804,4.699652,-74.032271
s805,4.695713,-74.08629
s806,4.727775,-74.064294
s807,4.6761908,-74.0508843
s808,4.6417,-74.07342
s809,4.63156,-74.074721
s810,4.734735,-74.065011
s811,4.690909,-74.037075
s812,4.65557,-74.057697
s813,4.619359,-74.153092
s814,4.618339,-74.085843
s815,4.657563,-74.056131
s816,4.666166,-74.056665
s817,4.722815,-74.062297
s818,4.600566197,-74.071078
s819,4.6334999,-74.0893514
s820,4.6962276,-74.0327504
s821,4.716791588,-74.06609645
s822,4.6665992,-74.0534713
s823,4.732035,-74.042432
s824,4.631389,-74.074775
s825,4.63298075,-74.0662561
s826,4.676127658,-74.04808499
s827,4.636948,-74.068947
s828,4.660123,-74.06784
s829,4.701952,-74.041914
s830,4.715569,-74.117027
s831,4.684382,-74.04676
s832,4.720288,-74.046422
s833,4.745832,-74.044397
s834,4.722022,-74.042433
s835,4.694093,-74.048122
s836,4.686474,-74.073312
s837,4.7412,-74.041692
s838,4.734607,-74.065224
s839,4.6100004,-74.0700952
s840,4.612381487,-74.06676997
s841,4.675534,-74.049204
s842,4.709506701,-74.06158094
s843,4.695227,-74.086541
s844,4.682595,-74.095392
s845,4.696635163,-74.10147567
s846,4.696798,-74.043742
s847,4.586976,-74.206098
s848,4.64244,-74.076894
s849,4.639649,-74.097968
s850,4.740532,-74.042692
s851,4.670754,-74.122326
s852,4.68794245,-74.06441555
s853,4.63626605,-74.10093175
s854,4.618427,-74.086085
s855,4.632014,-74.115633
s856,4.740996,-74.064184
s857,4.864040451,-74.04350431
s858,4.743304,-74.047131
s859,4.615113,-74.069106
s860,4.715687,-74.029095
s861,4.618976,-74.086014
s862,4.660306457,-74.06090245
s863,4.720032,-74.059299
s864,4.762303,-74.045423
s865,4.6937601,-74.0509428
s866,4.653653,-74.109879
s867,4.664158,-74.056431
s868,4.696779,-74.043093
s869,4.896819673,-74.03557998
s870,4.706717721,-74.10117507
s871,4.592131,-74.123863
s872,4.687531,-74.073635
s873,4.688362932,-74.04127146
s874,4.721054702,-74.04056129
s875,4.717824,-74.073024
s876,4.639715,-74.065512
s877,4.588625,-74.195011
s878,4.6633618,-74.13196024
s879,4.710808,-74.112018
s880,4.635744,-74.079022
s881,4.666657853,-74.07481532
s882,4.667678074,-74.05380024
s883,4.69731331,-74.03086881
s884,4.639253,-74.098061
s885,4.693055,-74.050767
s886,4.70220854,-74.0419897
s887,4.642259,-74.156325
s888,4.883552691,-74.03528432
s889,4.680382,-74.082991
s890,4.756878,-74.062413
s891,4.639329,-74.09802
s892,4.702347267,-74.04210391
s893,4.696902,-74.044778
s894,4.718401478,-74.05561798
s895,4.64758,-74.093345
s896,4.666573,-74.119293
s897,4.5780122,-74.1052934
s898,4.649043,-74.061945
s899,4.690729705,-74.03674254
s900,4.67928,-74.047739
s901,4.749952646,-74.09545086
s902,4.701203,-74.049321
s903,4.710641,-74.112381
s904,4.6779,-74.04969
s905,4.682562,-74.061559
s906,4.604186,-74.113217
s907,4.6827459,-74.0599295
s908,4.618562,-74.067822
s909,4.67222,-74.048925
s910,4.726801861,-74.04993362
s911,4.651811364,-74.05609465
s912,4.740523157,-74.06002324
s913,4.666366,-74.056745
s914,4.715711,-74.029096
s915,4.6264271,-74.1466583
s916,4.853793,-74.0651406
s917,4.660368228,-74.06320865
s918,4.715994,-74.029094
s919,4.737424,-74.084433
s920,4.660783,-74.053817
s921,4.720521,-74.039601
s922,4.698942,-74.102261
s923,4.740361,-74.059167
s924,4.656419,-74.106878
s925,4.731983964,-74.06667434
s926,4.672033,-74.053437
s927,4.727419,-74.024443
s928,4.720915,-74.046052
s929,4.697908,-74.047125
s930,4.699121,-74.049683
s931,4.740376,-74.059197
s932,4.722741,-74.066734
s933,4.631649329,-74.11591304
s934,4.732994,-74.023743
s935,4.6279331,-74.0910459
s936,4.710322,-74.068393
s937,4.656621,-74.070088
s938,4.676533755,-74.04956184
s939,4.6539183,-74.1099149
s940,4.682011237,-74.04936587
s941,4.721899,-74.0528
s942,4.666429,-74.120214
s943,4.652354631,-74.12597923
s944,4.651896,-74.05689
s945,4.704296,-74.032227
s946,4.68224005,-74.0489422
s947,4.731974,-74.066883
s948,4.69901,-74.050585
s949,4.616464183,-74.06990062
