store_id,pick_up_lat,pick_up_lng
s96,7.0900789,-73.106981
s97,7.113527983,-73.12349059
s98,7.1310905,-73.1173494
s99,7.0718764,-73.105315
s100,7.1168637,-73.1109771
s101,7.100251,-73.107103
s102,7.111882,-73.119304
s103,7.070025,-73.105515
s104,7.115276,-73.108211
s105,7.116597,-73.110204
s106,7.0705382,-73.10553755
s107,7.099259,-73.107124
s108,7.114929,-73.108363
s109,7.130611149,-73.11178976
s110,7.130345,-73.111478
s111,7.099214,-73.107135
s112,7.071946,-73.105187
s113,7.071711,-73.105166
s114,7.130448,-73.112501
s115,7.122234,-73.109262
s116,7.120723,-73.112647
s117,7.083001406,-73.1208695
s118,7.098585,-73.106981
s119,7.116949,-73.109646
s120,7.130459083,-73.11222679
s121,7.134923,-73.12225
s122,7.115242,-73.108221
s123,7.11023,-73.108183
s124,7.119764747,-73.1115155
s125,7.099214,-73.1075049
s126,7.113211,-73.109836
s127,7.072098,-73.105262
s128,7.122603876,-73.10980895
s129,7.1139541,-73.1083021
s130,7.1136,-73.111698
s131,7.068052,-73.107108
s132,7.070897978,-73.10554592
s133,7.121169,-73.111725
s134,7.0677136,-73.1074231
s135,7.06786,-73.107309
s136,7.110953,-73.107478
s137,7.099207874,-73.10724395
s138,7.099203,-73.107135
s139,7.121481,-73.111354
s140,7.130795,-73.11945
s141,7.069282,-73.104111
s142,7.1174492,-73.1123283
s143,7.121426,-73.114081
s144,7.123762,-73.111067
s145,7.122229,-73.109245
s146,7.112773877,-73.10749193
s147,7.120519169,-73.11334078
s148,7.10418,-73.127659
s149,7.122879232,-73.11146172
s150,7.1222694,-73.1095578
s151,7.130080071,-73.11746187
s152,7.071834618,-73.10498424
s153,7.099664,-73.107362
s154,7.114147363,-73.10991132
s155,7.124943486,-73.1108129
s156,7.120803,-73.112517
s157,7.099126079,-73.10719722
s158,7.099463315,-73.10734266
s159,7.072047,-73.105114
s160,7.09097,-73.107221
s161,7.1161212,-73.1202108
s162,7.069204,-73.104191
s163,7.130228,-73.112094
s164,7.099205,-73.107332
s165,7.123623,-73.111348
s166,7.10171,-73.120802
s167,7.123147,-73.1107
s168,7.069485754,-73.1038744
s169,7.072417,-73.101005
s170,7.115508,-73.108167
s171,7.112522976,-73.10759828
s172,7.120487594,-73.11346144
s173,7.121664,-73.109678
s174,7.115040452,-73.11024463
s175,7.100243,-73.10726
s176,7.068692,-73.106465
s177,7.083409,-73.100116
s178,7.111075,-73.107476
s179,7.123422,-73.111521
s180,7.123245,-73.11153
s181,7.058806,-73.167104
s182,7.1207745,-73.1136153
s183,7.125429,-73.111071
s184,7.113498,-73.122886
s185,7.114953,-73.108426
s186,7.104398,-73.12242
s187,7.099872,-73.107227
s188,7.070419,-73.105362
s189,7.137441,-73.120511
s190,7.130679,-73.112559
s191,7.0702338,-73.1051705
s192,7.126124,-73.115595
s193,7.100010044,-73.10736168
s194,7.130297853,-73.11653883
s195,7.07056395,-73.10546925
s196,7.110524375,-73.10620176
s197,7.133316,-73.123055
s198,7.13044151,-73.11221725
s199,7.09942445,-73.10745345
s200,7.116574,-73.110353
s201,7.113270429,-73.12329812
s202,7.071786,-73.10515
s203,7.071674517,-73.10501638
s204,7.072416,-73.168374
s205,7.099129002,-73.10716753
s206,7.120321,-73.119662
s207,7.124471336,-73.110827
s208,7.070878098,-73.10558458
s209,7.122261,-73.110413
s210,7.0854089,-73.11511111
s211,7.0706019,-73.1070873
s212,7.071848144,-73.10507671
s213,7.112663,-73.107634
s214,7.085412,-73.113263
s215,7.068404,-73.10861
s216,7.115872982,-73.10859787
s217,7.071797,-73.10493
s218,7.116077,-73.115039
s219,7.113453851,-73.10813354
s220,7.118294309,-73.11330719
s221,7.119553,-73.111379
s222,7.071627,-73.105082
s223,7.120005,-73.112365
s224,7.111746578,-73.12252791
s225,7.130449838,-73.11221408
s226,7.079669,-73.113999
s227,7.1153677,-73.115487
s228,7.137852,-73.121099
s229,7.115844,-73.120478
s230,7.070001,-73.106203
s231,7.115417,-73.113079
s232,7.069973,-73.10545
s233,7.122655,-73.109812
s234,7.071744,-73.104996
s235,7.070347,-73.105289
s236,7.099703,-73.107343
s237,7.069537,-73.105019
s238,7.121507,-73.1208762
s239,7.1217511,-73.10966092
s240,7.069911,-73.106008
s241,7.123296,-73.109832
s242,7.08730655,-73.0983341
s243,7.06925,-73.106652
s244,7.130705,-73.112057
s245,7.115391,-73.108232
s246,7.131037,-73.119603
s247,7.129958,-73.107575
s248,7.1113013,-73.114491
s249,7.118349,-73.113154
s250,7.0686474,-73.1066057
s251,7.12226,-73.109233
s252,7.089336,-73.10738
s253,7.1163658,-73.1173386
s254,7.0878165,-73.1035239
s255,7.12388,-73.110628
s256,7.124394,-73.121324
s257,7.072617583,-73.09928777
s258,7.107174,-73.1190122
s259,7.115080307,-73.10816743
s260,7.120851,-73.109462
s261,7.07251414,-73.10249997
s262,7.090674,-73.112548
s263,7.11775,-73.116381
s264,7.063468,-73.088935
s265,7.10004,-73.13073
s266,7.113582,-73.107446
s267,7.117858675,-73.11512202
s268,7.072072,-73.105261
s269,7.1196681,-73.114399
s270,7.070449,-73.098938
s271,7.112619223,-73.10757722
s272,7.0992562,-73.1076053
s273,7.069064385,-73.10491046
s274,7.12487,-73.116043
s275,7.068341889,-73.1068575
s276,7.123169,-73.114604
s277,7.109316,-73.111601
s278,7.122231,-73.109217
s279,7.122612584,-73.10979059
s280,7.123125,-73.111293
s281,7.099538,-73.12946
s282,7.070864706,-73.10558146
s283,7.103777812,-73.12322241
s284,7.118806,-73.122928
s285,7.104155608,-73.11496994
s286,7.1370875,-73.1291111
s287,7.114953642,-73.11581129
s288,7.123184,-73.111478
s289,7.120357,-73.115447
s290,7.117007023,-73.12168487
s291,7.114133,-73.107739
s292,7.063541,-73.10384
s293,7.122483162,-73.10977709
s294,7.132728,-73.119176
s295,7.087112,-73.123276
s296,7.109369241,-73.1114321
s297,7.129315023,-73.12454468
s298,7.085741487,-73.11141238
s299,7.06808,-73.107076
s300,7.077683715,-73.10334761
s301,7.072712,-73.099454
s302,7.0640904,-73.1704163
s303,7.1235624,-73.1107819
s304,7.069688,-73.105744
s305,7.0857298,-73.1155055
s306,7.0695885,-73.0993425
s307,7.103838,-73.129145
s308,7.07306331,-73.10207652
