order_id,store_id,drop_off_lat,drop_off_lng,placement_time,preparation_time,ready_time,expected_drop_off_time
o143,s18,3.484641993,-76.52145412,8:59:07,9:00:10,9:34:10,9:33:07
o179,s51,3.345729851,-76.5954975,9:00:00,9:09:07,9:30:07,11:00:00
o178,s52,3.418657,-76.536693,9:00:00,9:02:06,9:18:06,9:30:00
o165,s51,3.346771117,-76.54691398,9:00:00,9:57:12,10:18:12,11:00:00
o164,s53,3.4638265,-76.5284617,9:00:00,9:47:18,10:06:18,9:30:00
o162,s54,3.355912,-76.518994,9:00:00,9:02:06,9:16:06,9:30:00
o161,s51,3.343784,-76.546255,9:00:00,9:02:07,9:23:07,11:00:00
o159,s55,3.4485243,-76.5523905,9:00:00,12:30:59,12:35:59,9:30:00
o157,s54,3.3510652,-76.5431607,9:00:00,9:03:07,9:17:07,9:30:00
o181,s20,3.377923893,-76.53981417,9:00:04,9:01:18,9:16:18,9:32:04
o182,s56,3.448942259,-76.5386625,9:00:09,9:01:35,9:46:35,9:22:09
o183,s43,3.454058,-76.545646,9:00:10,9:00:58,9:10:58,9:30:10
o184,s29,3.389653,-76.521882,9:00:13,9:02:01,9:11:01,9:30:13
o185,s46,3.373125,-76.542448,9:00:36,9:02:16,9:17:16,9:30:36
o186,s29,3.370605455,-76.5158302,9:00:52,9:03:09,9:18:09,9:30:52
o187,s57,3.446238,-76.547792,9:00:53,9:01:38,9:13:38,9:30:53
o188,s58,3.446238,-76.547792,9:00:53,9:02:13,9:11:13,9:30:53
o189,s32,3.448942259,-76.5386625,9:02:21,9:03:04,9:13:04,9:32:21
o190,s15,3.474112,-76.527319,9:02:33,9:03:46,9:13:46,9:29:33
o191,s59,3.35770685,-76.51592173,9:03:41,9:04:48,9:41:48,9:33:41
o192,s60,3.475446334,-76.52110068,9:03:48,9:04:21,9:14:21,9:33:48
o193,s16,3.430009183,-76.54219564,9:05:42,9:06:36,9:26:36,9:35:42
o194,s25,3.4124046,-76.5417333,9:07:13,9:08:16,9:40:16,9:45:13
o195,s43,3.445554385,-76.54890519,9:07:44,9:08:56,9:33:56,9:37:44
o196,s61,3.468185,-76.504971,9:07:47,9:08:57,9:38:57,9:37:47
o197,s40,3.417949,-76.542025,9:08:30,9:09:44,9:27:44,9:38:30
o198,s62,3.4691722,-76.4920484,9:08:55,9:09:35,9:18:35,9:39:55
o199,s63,3.415237,-76.528962,9:10:09,9:10:42,9:20:42,9:40:09
o200,s16,3.432244542,-76.55188858,9:11:04,9:12:06,9:32:06,9:41:04
o201,s64,3.417949,-76.542025,9:11:08,9:13:08,9:18:08,9:41:08
o202,s16,3.439828178,-76.5379554,9:12:48,9:13:38,9:32:38,9:42:48
o203,s14,3.466441,-76.53235,9:14:47,9:15:55,9:33:55,9:41:47
o204,s65,3.4484005,-76.5106385,9:15:00,9:16:26,9:26:26,9:45:00
o205,s38,3.3905268,-76.5434843,9:15:02,9:16:07,9:35:07,9:45:02
o206,s66,3.449059,-76.546895,9:18:48,9:19:40,9:29:40,9:48:48
o207,s34,3.479458,-76.52446,9:19:29,9:20:45,9:30:45,9:49:29
o208,s15,3.4841414,-76.5291522,9:21:29,9:23:01,9:40:01,9:48:29
o209,s67,3.378991,-76.521589,9:21:48,9:22:24,9:32:24,9:48:48
o210,s68,3.464568489,-76.52346041,9:23:06,9:24:01,9:41:01,9:53:06
o211,s20,3.376644,-76.523583,9:23:26,9:24:37,9:39:37,9:55:26
o212,s33,3.456364851,-76.53561115,9:23:42,9:24:47,9:54:47,9:45:42
o213,s16,3.4268027,-76.5383201,9:24:09,9:25:09,9:40:09,9:54:09
o214,s16,3.438910841,-76.54823028,9:25:14,9:26:06,9:46:06,9:55:14
o215,s43,3.445696,-76.539563,9:26:48,9:28:31,9:43:31,9:56:48
o216,s69,3.484030971,-76.50687195,9:27:21,9:28:52,9:36:52,9:57:21
o217,s32,3.4344584,-76.5473116,9:27:22,9:28:28,9:39:28,9:57:22
o218,s32,3.448942259,-76.5386625,9:27:39,9:28:35,9:34:35,9:57:39
o219,s32,3.418384,-76.533492,9:28:16,9:28:54,9:38:54,9:58:16
o220,s63,3.409203,-76.542738,9:28:22,9:28:55,9:38:55,9:58:22
o221,s70,3.364183954,-76.52804933,9:28:30,9:29:20,9:49:20,9:54:30
o222,s16,3.428968763,-76.53667946,9:29:44,9:30:39,9:50:39,9:59:44
o225,s71,3.4229565,-76.5489357,9:30:12,9:31:15,10:05:15,10:00:12
o226,s28,3.430707,-76.544977,9:30:25,9:31:26,9:49:26,10:00:25
o227,s67,3.346829355,-76.54687844,9:31:01,9:31:36,9:41:36,9:58:01
o228,s12,3.438803694,-76.54382564,9:31:18,9:32:07,9:49:07,10:06:18
o229,s24,3.448973,-76.540672,9:31:39,9:32:57,9:47:57,10:04:39
o230,s39,3.464850945,-76.49577633,9:31:50,9:32:47,9:54:47,10:01:50
o231,s43,3.456374891,-76.535584,9:31:56,9:33:19,10:03:19,10:01:56
o232,s72,3.4333668,-76.5318496,9:32:08,9:33:42,10:01:42,10:01:08
o233,s16,3.427147,-76.5480366,9:33:09,9:34:08,9:54:08,10:03:09
o234,s70,3.3864691,-76.5448978,9:33:16,9:34:30,9:54:30,9:59:16
o235,s7,3.4569745,-76.5375902,9:34:11,9:35:45,9:40:45,10:04:11
o236,s32,3.4243466,-76.54541291,9:34:18,9:35:06,9:45:06,10:04:18
o237,s26,3.454704,-76.542263,9:35:21,9:36:10,9:51:10,10:05:21
o238,s33,3.464132071,-76.53148651,9:35:59,9:37:05,10:10:05,9:57:59
o239,s73,3.46882658,-76.52147175,9:36:56,9:37:43,9:55:43,10:06:56
o240,s29,3.385037,-76.526748,9:37:03,9:39:02,9:54:02,10:07:03
o241,s30,3.4530881,-76.5376101,9:37:28,9:38:10,9:58:10,10:19:28
o242,s49,3.529509,-76.3003579,9:39:19,9:40:06,9:52:06,10:09:19
o243,s20,3.395268565,-76.53837383,9:39:24,9:40:57,10:00:57,10:08:24
o244,s74,3.413741,-76.542169,9:39:33,9:40:33,10:00:33,10:09:33
o245,s75,3.381605181,-76.53334636,9:40:15,9:41:28,9:54:28,9:56:15
o246,s76,3.4490095,-76.5386866,9:40:45,9:42:05,10:02:05,10:04:45
o247,s22,3.4304302,-76.5542632,9:41:26,9:42:28,10:07:28,10:11:26
o248,s14,3.461375094,-76.52906499,9:42:40,9:43:34,10:01:34,10:09:40
o249,s77,3.404166195,-76.54198375,9:43:32,9:44:41,9:59:41,10:06:32
o250,s67,3.3849908,-76.525774,9:44:28,9:45:01,9:55:01,10:11:28
o251,s66,3.4568531,-76.5231478,9:45:28,9:46:42,9:56:42,10:15:28
o252,s12,3.461614,-76.529941,9:46:40,9:47:39,10:03:39,10:11:40
o253,s34,3.469458578,-76.52021628,9:48:47,9:51:12,10:01:12,10:18:47
o254,s24,3.455317,-76.538209,9:50:21,9:51:54,10:16:54,10:23:21
o255,s18,3.481214,-76.518603,9:50:29,9:51:34,10:25:34,10:24:29
o256,s26,3.447823,-76.561678,9:51:34,9:53:32,10:13:32,10:21:34
o257,s74,3.417675,-76.543574,9:51:53,9:52:55,10:12:55,10:21:53
o258,s24,3.448549023,-76.53826151,9:52:17,9:53:18,10:18:18,10:25:17
o259,s78,3.381009763,-76.53884053,9:52:55,9:53:32,10:26:32,10:22:55
o260,s69,3.471350753,-76.51711062,9:53:14,9:54:19,10:13:19,10:23:14
o261,s17,3.3816582,-76.5293127,9:53:39,9:55:39,10:30:39,10:25:39
o262,s79,3.5052694,-76.5099281,9:53:54,9:55:01,10:07:01,10:23:54
o263,s80,3.478311,-76.526924,9:53:55,9:55:02,10:10:02,10:13:55
o264,s16,3.419597371,-76.53318945,9:54:22,9:55:09,10:15:09,10:24:22
o265,s20,3.362652373,-76.53291151,9:55:01,9:56:28,10:11:28,10:27:01
o266,s81,3.45240701,-76.52761088,9:55:10,9:56:23,10:33:23,10:12:10
o267,s82,3.344673,-76.529121,9:57:31,9:58:53,10:28:53,10:27:31
o268,s20,3.365911,-76.529967,9:58:00,10:00:05,10:25:05,10:30:00
o269,s10,3.370973,-76.516822,9:58:08,10:03:47,10:08:47,10:28:08
o270,s83,3.399918,-76.534638,9:58:53,9:59:42,10:19:42,10:28:53
o271,s51,3.3829325,-76.5365297,10:00:00,10:36:08,10:57:08,12:00:00
o285,s51,3.372868,-76.520254,10:00:00,10:32:14,10:53:14,12:00:00
o293,s51,3.346210769,-76.51760263,10:00:00,10:59:17,11:20:17,12:00:00
o301,s24,3.4251326,-76.5439235,10:00:33,10:02:00,10:32:00,10:33:33
o302,s67,3.366089,-76.5195601,10:01:38,10:02:14,10:12:14,10:28:38
o303,s10,3.340887,-76.537213,10:02:12,10:03:57,10:08:57,10:32:12
o304,s20,3.368383,-76.521072,10:02:37,10:04:02,10:24:02,10:34:37
o305,s70,3.3510462,-76.5416766,10:05:13,10:06:21,10:21:21,10:31:13
o306,s75,3.3963068,-76.5341675,10:05:27,10:06:18,10:14:18,10:21:27
o307,s11,3.4081212,-76.5489207,10:06:04,10:07:19,10:27:19,10:36:04
o308,s82,3.354143286,-76.52813014,10:06:54,10:08:30,10:37:30,10:36:54
o309,s84,3.466892054,-76.49695784,10:06:57,10:07:58,10:24:58,10:36:57
o310,s85,3.4295781,-76.5174231,10:12:55,10:13:41,10:29:41,10:42:55
o311,s86,3.4203774,-76.5410494,10:14:19,10:15:21,10:30:21,10:47:19
o312,s81,3.431287977,-76.54560473,10:14:57,10:15:54,10:47:54,10:31:57
o313,s84,3.474429963,-76.49739873,10:17:18,10:18:32,10:35:32,10:47:18
o314,s20,3.415500984,-76.5317717,10:17:21,10:18:34,10:38:34,10:49:21
o315,s7,3.456900651,-76.55722976,10:18:01,10:20:10,10:25:10,10:48:01
o316,s43,3.445998,-76.546348,10:19:59,10:21:09,10:36:09,10:49:59
o317,s87,3.356564516,-76.51912495,10:21:21,10:23:13,10:53:13,10:58:21
o318,s88,3.388645,-76.5207892,10:23:54,10:24:27,11:02:27,10:53:54
o319,s89,3.3722327,-76.5220328,10:24:43,10:25:31,10:30:31,10:54:43
o320,s45,3.469872,-76.5061821,10:25:03,10:26:07,10:42:07,10:57:03
o321,s90,3.4738684,-76.5060831,10:27:07,10:29:05,10:44:05,10:57:07
o322,s91,3.468148,-76.530106,10:27:24,10:28:42,10:53:42,10:57:24
o323,s92,3.368687,-76.536053,10:29:01,10:29:38,11:05:38,10:55:01
o324,s92,3.3806274,-76.5270711,10:29:48,10:30:36,11:06:36,10:55:48
o326,s93,3.540111,-76.314359,10:30:17,10:31:46,10:41:46,11:00:17
o327,s33,3.459073599,-76.51831912,10:31:09,10:32:15,10:57:15,10:53:09
o328,s94,3.458358121,-76.53367393,10:32:42,10:33:48,10:41:48,11:03:42
o329,s95,3.480374,-76.510752,10:32:49,10:35:23,10:50:23,11:02:49
o330,s96,3.356564516,-76.51912495,10:33:43,10:35:00,10:47:00,11:03:43
o331,s33,3.4505194,-76.5255224,10:35:07,10:36:13,11:01:13,10:57:07
o332,s30,3.4414409,-76.547389,10:37:07,10:38:09,10:58:09,11:19:07
o333,s97,3.474638,-76.527863,10:37:27,10:38:12,10:53:12,11:09:27
o334,s41,3.4286334,-76.5269045,10:37:34,10:38:50,10:49:50,11:11:34
o335,s98,3.403919198,-76.52849525,10:41:13,10:46:55,11:01:55,10:58:13
o336,s99,3.479409689,-76.51461482,10:44:31,10:45:17,11:14:17,11:14:31
o337,s97,3.4651491,-76.5252812,10:45:07,10:46:15,11:06:15,11:17:07
o338,s100,3.461762,-76.531293,10:45:18,10:51:47,10:56:47,11:09:18
o339,s40,3.4304302,-76.5542632,10:45:26,10:46:49,11:03:49,11:15:26
o340,s101,3.4190277,-76.544182,10:47:12,10:47:48,11:07:48,11:17:12
o341,s102,3.477458,-76.526595,10:50:11,10:51:18,11:14:18,11:28:11
o342,s10,3.365805,-76.511232,10:50:32,10:54:04,10:59:04,11:20:32
o343,s96,3.343322987,-76.54819507,10:50:41,10:51:59,11:03:59,11:20:41
o344,s26,3.450897,-76.553047,10:51:17,10:52:26,11:07:26,11:21:17
o345,s103,3.4651174,-76.5067379,10:51:59,10:52:47,11:09:47,11:26:59
o346,s104,3.4768961,-76.4944667,10:52:06,10:53:27,10:58:27,11:22:06
o347,s105,3.4822956,-76.4942858,10:53:30,10:54:27,11:04:27,11:23:30
o348,s106,3.3644226,-76.5268404,10:53:34,10:54:07,11:09:07,11:32:34
o349,s10,3.364197394,-76.5238377,10:53:59,10:57:38,11:02:38,11:23:59
o350,s107,3.4703601,-76.5055005,10:55:09,10:56:08,11:36:08,11:25:09
o351,s108,3.4654795,-76.5281973,10:56:09,10:57:33,11:09:33,11:26:09
o352,s109,3.4155972,-76.539977,10:57:04,10:57:52,11:27:52,11:27:04
o353,s110,3.4762354,-76.5152429,10:58:06,10:59:19,11:19:19,11:28:06
o354,s111,3.483499202,-76.52392879,10:59:06,10:59:42,11:21:42,11:29:06
o360,s52,3.434841,-76.542339,11:00:00,11:00:19,11:18:19,11:30:00
o386,s51,3.4010184,-76.538924,11:00:00,11:11:11,11:32:11,13:00:00
o387,s112,3.4067711,-76.534477,11:00:54,11:01:31,11:16:31,11:28:54
o388,s113,3.449003,-76.552791,11:01:13,11:01:56,11:06:56,11:31:13
o389,s40,3.397694933,-76.52534491,11:01:17,11:03:06,11:19:06,11:31:17
o390,s114,3.4132115,-76.5307139,11:02:10,11:02:46,11:24:46,11:32:10
o391,s115,3.3864691,-76.5448978,11:02:53,11:04:20,11:32:20,11:52:53
o392,s116,3.441565794,-76.54740583,11:03:06,11:04:03,11:09:03,11:33:06
o393,s117,3.346434,-76.534383,11:03:46,11:06:16,12:00:16,11:33:46
o394,s118,3.413718,-76.541866,11:04:09,11:05:09,11:24:09,11:30:09
o395,s119,3.359623678,-76.51715823,11:05:02,11:05:55,11:40:55,11:35:02
o396,s120,3.490996,-76.508659,11:05:49,11:07:24,11:24:24,11:35:49
o397,s121,3.4125737,-76.5539515,11:06:19,11:07:33,11:25:33,11:33:19
o398,s122,3.367124169,-76.51582611,11:06:28,11:07:04,11:41:04,11:36:28
o399,s123,3.478991,-76.526261,11:06:29,11:07:56,11:32:56,11:36:29
o400,s124,3.390667604,-76.53998617,11:06:36,11:07:11,11:41:11,11:36:36
o401,s125,3.429192909,-76.52554918,11:06:58,11:08:24,11:38:24,11:36:58
o402,s126,3.366068,-76.531528,11:07:09,11:08:05,11:46:05,11:37:09
o403,s127,3.366988,-76.516939,11:07:11,11:07:58,11:22:58,11:37:11
o404,s128,3.375979,-76.522875,11:07:46,11:08:23,11:33:23,11:37:46
o405,s129,3.4177207,-76.5277905,11:08:31,11:09:41,11:24:41,11:38:31
o406,s130,3.401363,-76.547577,11:09:14,11:10:21,11:23:21,11:39:14
o407,s131,3.448894,-76.548947,11:09:22,11:09:59,11:39:59,11:39:22
o408,s132,3.356505,-76.515009,11:09:28,11:11:02,11:31:02,11:39:28
o409,s133,3.3903506,-76.54486,11:09:41,11:10:41,11:34:41,11:45:41
o410,s134,3.381365207,-76.53240357,11:10:31,11:11:06,11:43:06,11:40:31
o411,s135,3.3610806,-76.5171824,11:10:41,11:12:20,11:35:20,11:40:41
o412,s86,3.4214541,-76.5301558,11:11:24,11:12:21,11:27:21,11:44:24
o413,s136,3.468882,-76.525959,11:11:56,11:12:28,11:49:28,11:41:56
o414,s137,3.3964432,-76.5344699,11:12:25,11:14:02,11:44:02,11:42:25
o415,s138,3.478845455,-76.50685754,11:12:38,11:13:50,11:30:50,11:42:38
o416,s139,3.4505506,-76.532681,11:13:11,11:14:12,11:41:12,11:43:11
o417,s140,3.430478,-76.545014,11:13:13,11:14:19,11:37:19,11:43:13
o418,s132,3.334696,-76.536705,11:13:16,11:14:27,11:34:27,11:43:16
o419,s141,3.3454373,-76.5274358,11:13:31,11:14:42,11:54:42,11:43:31
o420,s142,3.462201078,-76.52999662,11:13:36,11:14:54,11:24:54,11:33:36
o421,s143,3.336685,-76.5454891,11:13:37,11:14:40,11:29:40,11:39:37
o422,s29,3.361562258,-76.53285451,11:13:40,11:14:50,11:23:50,11:43:40
o423,s144,3.450765868,-76.50059558,11:13:43,11:15:02,11:37:02,11:43:43
o424,s73,3.4763693,-76.5229249,11:13:44,11:14:32,11:33:32,11:43:44
o425,s145,3.427679169,-76.54785879,11:13:44,11:14:54,11:34:54,11:44:44
o426,s146,3.490193,-76.522576,11:13:47,11:15:00,11:58:00,11:46:47
o427,s145,3.449046,-76.533103,11:14:39,11:15:42,11:35:42,11:45:39
o428,s138,3.478438,-76.500489,11:14:51,11:16:29,11:33:29,11:44:51
o429,s124,3.384911267,-76.51591469,11:15:16,11:15:51,11:49:51,11:45:16
o430,s147,3.4567838,-76.5209367,11:15:39,11:16:12,11:21:12,11:45:39
o431,s107,3.490324695,-76.52051406,11:16:01,11:17:00,11:57:00,11:46:01
